Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,57.232,41.104,28.56,28.56,28.56,184.016,14.394,15.0139,57289,74672,73905,74654,75329,=AVERAGE(J3:N3),
1.6,278.656,279.888,287.952,282.352,272.384,1401.23,14.394,15.0139,6450,7183,10465,10753,11148,=AVERAGE(J4:N4),
1.7,291.76,291.76,291.984,290.864,294.224,1460.59,14.394,15.0139,6391,6440,6441,6462,6412,=AVERAGE(J5:N5),
1.8,294,292.656,290.864,290.416,291.088,1459.02,14.394,15.0139,6428,6459,6484,6489,6446,=AVERAGE(J6:N6),
1.9,293.216,294.112,290.64,290.64,296.352,1464.96,14.394,15.0139,6437,6401,6405,6381,6420,=AVERAGE(J7:N7),
2,292.992,290.08,288.176,298.032,292.768,1462.05,14.2957,15.0676,6383,6482,6455,6377,6456,=AVERAGE(J8:N8),
2.1,291.536,293.104,290.976,292.32,295.344,1463.28,14.0656,15.1842,6447,6380,6404,6432,6419,=AVERAGE(J9:N9),
2.2,293.552,290.528,289.632,291.312,292.208,1457.23,13.8206,15.2962,6429,6404,6455,6408,6495,=AVERAGE(J10:N10),
2.3,292.208,291.2,294.448,290.64,289.52,1458.02,13.5605,15.4034,6435,6453,6437,6453,6465,=AVERAGE(J11:N11),
2.4,296.24,292.096,290.416,292.656,290.752,1462.16,13.2848,15.5056,6342,6497,6459,6445,6480,=AVERAGE(J12:N12),
2.5,291.088,292.432,291.088,293.104,294.448,1462.16,12.9932,15.6027,6429,6404,6430,6413,6420,=AVERAGE(J13:N13),
2.6,286.384,293.888,291.424,293.104,292.88,1457.68,12.6853,15.6945,6441,6387,6430,6425,6437,=AVERAGE(J14:N14),
2.7,290.528,289.968,294.784,291.088,290.08,1456.45,12.3607,15.7808,6482,6495,6393,6464,6455,=AVERAGE(J15:N15),
2.8,291.984,291.76,290.752,288.736,295.792,1459.02,12.019,15.8615,6429,6372,6421,6393,6388,=AVERAGE(J16:N16),
