Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,46.704,28.56,28.56,28.56,28.56,28.56,28.56,275.296,14.394,15.0139,57161,67991,73916,74502,75039,75649,76163,76701,=AVERAGE(M3:T3),
1.6,208.32,222.32,231.504,237.216,219.52,227.136,219.072,208.992,1774.08,14.394,15.0139,9297,9549,13650,13691,14691,14632,14960,15580,=AVERAGE(M4:T4),
1.7,226.24,218.4,228.032,223.552,232.96,216.048,224.56,225.568,1795.36,14.394,15.0139,10215,9631,9819,9489,9825,9429,9778,9713,=AVERAGE(M5:T5),
1.8,221.2,235.312,227.584,215.376,220.304,229.6,221.648,229.6,1800.62,14.394,15.0139,10000,9909,10031,10586,9799,9969,9924,10020,=AVERAGE(M6:T6),
1.9,228.032,224.448,224.896,231.952,233.968,218.736,224.896,221.872,1808.8,14.394,15.0139,10219,10218,9970,9710,9738,10265,10231,10014,=AVERAGE(M7:T7),
2,223.776,220.528,222.544,225.568,229.488,230.048,219.184,220.192,1791.33,14.2957,15.0676,10048,10399,10156,9818,9921,9903,10586,10018,=AVERAGE(M8:T8),
2.1,223.104,228.816,222.432,228.704,217.952,221.76,225.232,230.272,1798.27,14.0655,15.1842,10282,10353,10123,10242,10314,10409,10125,10099,=AVERAGE(M9:T9),
2.2,226.128,217.952,225.232,218.064,223.776,231.504,230.832,227.808,1801.3,13.8206,15.2962,10065,10543,9940,10530,10389,10260,10016,10270,=AVERAGE(M10:T10),
2.3,228.816,221.2,218.848,226.352,224.672,222.208,227.808,223.104,1793.01,13.5605,15.4034,10063,10092,10275,10252,10007,10267,9703,10124,=AVERAGE(M11:T11),
2.4,219.072,230.832,228.144,234.192,227.36,222.992,223.104,217.504,1803.2,13.2848,15.5056,9829,9867,10198,9679,10305,9857,9752,10424,=AVERAGE(M12:T12),
2.5,226.128,218.512,234.08,219.632,231.168,236.88,218.4,226.912,1811.71,12.9932,15.6027,10134,10032,9903,10100,9868,10215,10264,10031,=AVERAGE(M13:T13),
2.6,224.896,229.6,213.696,227.248,218.512,222.096,232.512,236.544,1805.1,12.6853,15.6945,9983,9643,10360,10203,9782,9917,10062,10035,=AVERAGE(M14:T14),
2.7,222.544,232.288,237.44,220.864,224.448,218.96,218.624,224,1799.17,12.3607,15.7808,10059,9867,9596,9556,10000,10168,9679,9645,=AVERAGE(M15:T15),
