Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,52.528,57.232,28.56,28.56,166.88,14.394,15.0139,62213,57023,73628,74344,=AVERAGE(I3:L3),
1.6,286.496,275.744,294.896,285.376,1142.51,14.394,15.0139,6057,6078,9866,10199,=AVERAGE(I4:L4),
1.7,294.672,296.016,296.016,295.008,1181.71,14.394,15.0139,5831,5814,5813,5846,=AVERAGE(I5:L5),
1.8,295.008,296.8,293.664,293.216,1178.69,14.394,15.0139,5815,5805,5847,5834,=AVERAGE(I6:L6),
1.9,295.792,293.552,295.456,294.784,1179.58,14.394,15.0139,5814,5840,5826,5847,=AVERAGE(I7:L7),
2,298.48,295.008,295.12,293.216,1181.82,14.2957,15.0676,5794,5833,5842,5842,=AVERAGE(I8:L8),
2.1,293.328,295.12,297.024,295.232,1180.7,14.0655,15.1842,5823,5806,5789,5831,=AVERAGE(I9:L9),
2.2,297.248,294.448,294.784,293.216,1179.7,13.8206,15.2962,5828,5849,5840,5853,=AVERAGE(I10:L10),
2.3,296.128,294.896,292.992,297.024,1181.04,13.5605,15.4034,5795,5819,5819,5822,=AVERAGE(I11:L11),
2.4,291.984,298.368,296.576,294.672,1181.6,13.2848,15.5056,5851,5809,5822,5845,=AVERAGE(I12:L12),
2.5,295.904,296.688,294.672,293.664,1180.93,12.9932,15.6027,5826,5794,5847,5817,=AVERAGE(I13:L13),
2.6,294.224,293.104,295.568,295.568,1178.46,12.6853,15.6945,5812,5835,5835,5837,=AVERAGE(I14:L14),
2.7,295.232,297.024,295.68,292.992,1180.93,12.3607,15.7808,5840,5804,5816,5837,=AVERAGE(I15:L15),
2.8,293.44,294.448,296.016,297.248,1181.15,12.019,15.8615,5832,5853,5827,5832,=AVERAGE(I16:L16),
2.9,294.896,296.8,298.48,294.112,1184.29,11.6597,15.9363,5824,5822,5798,5823,=AVERAGE(I17:L17),
3,293.776,295.456,296.128,293.328,1178.69,11.2826,16.0051,5817,5799,5792,5822,=AVERAGE(I18:L18),
3.1,292.32,293.328,298.48,295.568,1179.7,10.887,16.0676,5864,5858,5806,5852,=AVERAGE(I19:L19),
3.2,298.256,296.016,292.544,295.008,1181.82,10.4728,16.1237,5782,5803,5822,5831,=AVERAGE(I20:L20),
3.3,296.688,293.44,294.56,295.904,1180.59,10.0394,16.1731,5807,5867,5841,5825,=AVERAGE(I21:L21),
3.4,295.232,293.216,295.456,298.032,1181.94,9.58647,16.2156,5831,5845,5815,5795,=AVERAGE(I22:L22),
3.5,293.104,294.896,297.584,295.68,1181.26,9.11346,16.2511,5810,5813,5818,5822,=AVERAGE(I23:L23),
3.6,293.328,294.672,294.112,296.464,1178.58,8.62005,16.2793,5863,5822,5840,5808,=AVERAGE(I24:L24),
3.7,297.584,299.376,297.584,297.584,1192.13,8.1058,16.2999,5803,5825,5842,5843,=AVERAGE(I25:L25),
3.8,297.584,299.04,296.576,298.256,1191.46,7.57031,16.3127,5826,5826,5842,5844,=AVERAGE(I26:L26),
3.9,293.328,294.56,295.008,293.888,1176.78,7.01306,16.3175,5852,5828,5824,5819,=AVERAGE(I27:L27),
4,293.664,295.344,292.88,295.904,1177.79,6.43368,16.3141,5844,5843,5833,5832,=AVERAGE(I28:L28),
4.1,285.376,290.976,293.552,285.936,1155.84,5.83174,16.3021,5746,5805,5800,5754,=AVERAGE(I29:L29),
4.2,30.24,24.304,24.864,32.928,112.336,7.23397,13.572,6726,6214,6541,6949,=AVERAGE(I30:L30),
4.3,296.912,291.76,285.712,281.12,1155.5,7.24909,13.572,17038,17500,17965,18257,=AVERAGE(I31:L31),
4.4,294.224,292.32,293.776,294.448,1174.77,7.98105,13.297,5824,5855,5856,5825,=AVERAGE(I32:L32),
4.5,290.752,293.216,295.344,293.552,1172.86,8.70793,13.0061,6025,6038,6008,6055,=AVERAGE(I33:L33),
4.6,295.904,296.688,295.792,292.096,1180.48,9.41415,12.6989,6027,5977,5967,6013,=AVERAGE(I34:L34),
4.7,291.648,290.752,296.24,297.696,1176.34,10.0993,12.375,6015,6083,6019,6015,=AVERAGE(I35:L35),
4.8,291.984,294.448,296.464,293.552,1176.45,10.7627,12.034,6047,5994,5984,6033,=AVERAGE(I36:L36),
4.9,298.032,296.464,292.32,294,1180.82,11.4041,11.6755,5961,5997,6040,6000,=AVERAGE(I37:L37),
5,293.216,294,294.336,295.008,1176.56,12.023,11.2991,6021,6029,5979,6002,=AVERAGE(I38:L38),
5.1,294.336,290.976,297.36,295.68,1178.35,12.6187,10.9044,5995,5996,5988,5971,=AVERAGE(I39:L39),
5.2,296.24,295.792,292.208,295.12,1179.36,13.1911,10.491,6006,5976,6022,6010,=AVERAGE(I40:L40),
5.3,294.896,294.56,292.208,296.24,1177.9,13.7397,10.0585,5978,5983,6033,5984,=AVERAGE(I41:L41),
5.4,295.568,297.136,292.208,295.232,1180.14,14.2639,9.60631,5991,5999,5971,5954,=AVERAGE(I42:L42),
5.5,296.576,295.344,294.784,294,1180.7,14.7636,9.13422,5969,5973,6027,6042,=AVERAGE(I43:L43),
5.6,293.664,294.112,296.576,293.44,1177.79,15.2382,8.6417,6021,6027,6008,6019,=AVERAGE(I44:L44),
5.7,292.544,295.456,297.136,294.56,1179.7,15.6873,8.12833,5999,5968,5987,5999,=AVERAGE(I45:L45),
5.8,295.792,296.24,293.328,294.112,1179.47,16.1108,7.59373,5984,5989,6001,6018,=AVERAGE(I46:L46),
5.9,295.568,295.68,295.68,290.416,1177.34,16.5082,7.03742,6006,6012,5985,6037,=AVERAGE(I47:L47),
6,292.096,290.416,292.992,291.76,1167.26,16.8791,6.45904,6028,6031,6094,6065,=AVERAGE(I48:L48),
6.1,18.592,21.28,20.72,20.944,81.536,18.4098,5.80459,5675,6383,5769,5792,=AVERAGE(I49:L49),
6.2,261.296,242.368,252.112,249.536,1005.31,17.8146,7.67851,20543,22514,21329,21782,=AVERAGE(I50:L50),
6.3,291.536,294.672,294.896,292.656,1173.76,17.5229,8.41366,6141,6123,6173,6192,=AVERAGE(I51:L51),
6.4,273.28,269.696,259.728,263.984,1066.69,17.2041,9.12852,6694,6819,7043,6952,=AVERAGE(I52:L52),
6.5,290.64,288.848,290.64,291.76,1161.89,16.8582,9.82213,6108,6178,6141,6115,=AVERAGE(I53:L53),
6.6,292.544,296.016,294.784,295.232,1178.58,16.4856,10.4945,6139,6072,6127,6098,=AVERAGE(I54:L54),
6.7,294.896,292.88,293.44,294.448,1175.66,16.0869,11.1449,6073,6142,6102,6122,=AVERAGE(I55:L55),
6.8,297.36,294.336,292.208,296.464,1180.37,15.662,11.773,6056,6125,6129,6154,=AVERAGE(I56:L56),
6.9,291.088,296.912,292.432,295.792,1176.22,15.2113,12.3783,6127,6057,6162,6081,=AVERAGE(I57:L57),
7,275.856,282.8,266,277.2,1101.86,14.7352,12.9603,6253,6449,6507,6527,=AVERAGE(I58:L58),
7.1,274.176,268.352,275.408,270.032,1087.97,14.2342,13.5186,6702,6671,6795,6696,=AVERAGE(I59:L59),
7.2,294.896,289.856,296.352,292.432,1173.54,13.7084,14.0529,6094,6110,6080,6142,=AVERAGE(I60:L60),
7.3,292.768,294.672,291.984,294.224,1173.65,13.1585,14.5629,6129,6156,6165,6127,=AVERAGE(I61:L61),
7.4,290.864,293.328,296.912,294.672,1175.78,12.5848,15.0475,6168,6138,6156,6166,=AVERAGE(I62:L62),
7.5,286.272,294,289.408,282.688,1152.37,11.9876,15.5072,6445,6413,6364,6372,=AVERAGE(I63:L63),
7.6,285.6,279.776,285.152,285.6,1136.13,11.3674,15.9411,6137,6151,6170,6245,=AVERAGE(I64:L64),
7.7,288.96,298.48,294.56,293.104,1175.1,10.7248,16.3491,6128,6046,6170,6182,=AVERAGE(I65:L65),
7.8,296.576,293.664,292.992,291.088,1174.32,10.06,16.7308,6186,6141,6154,6165,=AVERAGE(I66:L66),
7.9,296.576,293.664,295.568,296.352,1182.16,9.37372,17.0861,6051,6127,6082,6098,=AVERAGE(I67:L67),
8,298.48,297.808,298.48,297.584,1192.35,8.66623,17.4143,6162,6181,6133,6146,=AVERAGE(I68:L68),
8.1,293.216,295.68,292.096,295.568,1176.56,7.93818,17.7156,6143,6103,6173,6129,=AVERAGE(I69:L69),
8.2,293.888,295.008,294.112,295.68,1178.69,7.19003,17.9894,6002,6023,5969,6051,=AVERAGE(I70:L70),
8.3,290.528,291.312,290.752,289.632,1162.22,6.42215,18.2356,6114,6067,6145,6158,=AVERAGE(I71:L71),
8.4,25.536,23.856,26.768,23.408,99.568,7.0327,16.5113,6509,6527,6539,5725,=AVERAGE(I72:L72),
8.5,294,288.848,277.312,283.92,1144.08,7.58918,16.1142,17176,17651,18534,18049,=AVERAGE(I73:L73),
8.6,296.688,295.12,294.224,295.568,1181.6,7.60002,16.1142,6060,6079,6096,6042,=AVERAGE(I74:L74),
8.7,294.112,296.128,295.904,293.216,1179.36,8.124,15.691,6037,5995,5945,6017,=AVERAGE(I75:L75),
8.8,293.664,294.56,295.008,294.448,1177.68,8.6375,15.242,5948,6041,5990,6000,=AVERAGE(I76:L76),
8.9,294.56,294.896,294.784,293.552,1177.79,9.13022,14.7677,6072,5953,6041,6049,=AVERAGE(I77:L77),
9,296.24,296.352,292.656,294.896,1180.14,9.60249,14.2682,5987,6008,6018,6033,=AVERAGE(I78:L78),
9.1,294.224,293.776,297.584,295.456,1181.04,10.0548,13.7442,5965,5984,6011,5944,=AVERAGE(I79:L79),
9.2,295.68,295.344,292.32,296.128,1179.47,10.4875,13.1958,6024,6044,5981,5999,=AVERAGE(I80:L80),
9.3,294.448,294.224,291.536,292.88,1173.09,10.9011,12.6236,6005,5950,6037,6049,=AVERAGE(I81:L81),
9.4,295.568,295.904,295.68,293.776,1180.93,11.2959,12.028,5992,6087,6029,6035,=AVERAGE(I82:L82),
9.5,297.696,291.76,292.096,293.552,1175.1,11.6725,11.4093,5980,5988,6006,6018,=AVERAGE(I83:L83),
9.6,293.664,295.904,295.904,292.768,1178.24,12.0311,10.7681,6034,6058,6075,6079,=AVERAGE(I84:L84),
9.7,284.592,275.072,276.528,281.344,1117.54,12.3722,10.1048,6166,6341,6359,6290,=AVERAGE(I85:L85),
9.8,293.664,296.24,295.792,293.216,1178.91,12.6963,9.41993,6008,5956,5972,5975,=AVERAGE(I86:L86),
9.9,287.504,282.464,289.184,287.616,1146.77,13.0036,8.71391,6148,6246,6106,6194,=AVERAGE(I87:L87),
10,294.896,298.032,290.752,294.336,1178.02,13.2946,7.98716,5985,6013,6097,6030,=AVERAGE(I88:L88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(F7:F88)
