Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,57.232,49.84,28.56,28.56,164.192,14.394,15.0139,56956,65059,73821,74357,=AVERAGE(I3:L3),
1.6,279.664,277.648,294.336,290.416,1142.06,14.394,15.0139,6044,6188,9898,10073,=AVERAGE(I4:L4),
1.7,295.68,297.696,292.208,294.896,1180.48,14.394,15.0139,5803,5811,5849,5839,=AVERAGE(I5:L5),
1.8,295.904,293.216,293.664,294,1176.78,14.394,15.0139,5815,5837,5846,5839,=AVERAGE(I6:L6),
1.9,293.44,297.472,294.672,294.336,1179.92,14.394,15.0139,5834,5813,5832,5824,=AVERAGE(I7:L7),
2,295.232,296.24,296.464,293.888,1181.82,14.2957,15.0676,5824,5806,5801,5843,=AVERAGE(I8:L8),
2.1,296.464,293.328,294.224,297.92,1181.94,14.0655,15.1842,5807,5862,5857,5823,=AVERAGE(I9:L9),
2.2,295.344,294.896,295.232,293.888,1179.36,13.8206,15.2962,5830,5843,5845,5863,=AVERAGE(I10:L10),
2.3,294.448,292.656,296.912,294.672,1178.69,13.5605,15.4034,5816,5826,5812,5820,=AVERAGE(I11:L11),
2.4,295.232,294.56,297.696,295.12,1182.61,13.2848,15.5056,5838,5854,5815,5831,=AVERAGE(I12:L12),
2.5,294.672,294.112,294.784,294.672,1178.24,12.9932,15.6027,5811,5841,5829,5845,=AVERAGE(I13:L13),
2.6,295.344,293.776,296.688,297.584,1183.39,12.6853,15.6945,5850,5841,5815,5799,=AVERAGE(I14:L14),
2.7,294.112,297.696,295.456,294.448,1181.71,12.3607,15.7808,5818,5804,5822,5827,=AVERAGE(I15:L15),
2.8,294.112,296.016,297.024,295.232,1182.38,12.019,15.8615,5826,5809,5810,5838,=AVERAGE(I16:L16),
2.9,298.144,297.024,293.44,296.464,1185.07,11.6597,15.9363,5781,5804,5831,5817,=AVERAGE(I17:L17),
3,293.776,295.904,295.232,295.008,1179.92,11.2826,16.0051,5866,5836,5843,5829,=AVERAGE(I18:L18),
3.1,298.032,293.552,294.336,295.792,1181.71,10.8871,16.0676,5772,5847,5839,5825,=AVERAGE(I19:L19),
3.2,295.904,294.56,294.56,295.568,1180.59,10.4728,16.1237,5796,5819,5857,5803,=AVERAGE(I20:L20),
3.3,298.032,296.352,294.896,297.136,1186.42,10.0394,16.1731,5761,5819,5820,5833,=AVERAGE(I21:L21),
3.4,294.672,295.12,296.464,294.56,1180.82,9.58647,16.2156,5854,5825,5829,5853,=AVERAGE(I22:L22),
3.5,296.24,296.128,294.448,293.328,1180.14,9.11348,16.2511,5803,5827,5864,5851,=AVERAGE(I23:L23),
3.6,294.56,298.032,294.672,294.672,1181.94,8.62007,16.2793,5831,5797,5791,5842,=AVERAGE(I24:L24),
3.7,297.248,296.576,299.04,297.472,1190.34,8.1058,16.2999,5833,5809,5833,5862,=AVERAGE(I25:L25),
3.8,297.136,298.816,297.808,295.232,1188.99,7.57031,16.3127,5837,5790,5830,5815,=AVERAGE(I26:L26),
3.9,294.784,296.128,293.888,296.688,1181.49,7.01303,16.3175,5844,5813,5855,5821,=AVERAGE(I27:L27),
4,295.456,295.568,293.104,292.768,1176.9,6.43368,16.3141,5811,5825,5817,5851,=AVERAGE(I28:L28),
