Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
5.9,290.416,290.528,290.976,294.224,293.888,1460.03,16.5081,7.03746,6458,6523,6432,6456,6429,=AVERAGE(J47:N47),
6,288.736,292.096,291.312,290.752,293.776,1456.67,16.8791,6.45904,6431,6416,6495,6468,6488,=AVERAGE(J48:N48),
6.1,19.488,20.384,21.84,21.056,19.824,102.592,18.4098,5.80873,6292,6343,6380,6375,6352,=AVERAGE(J49:N49),
6.2,260.512,252,233.072,248.864,242.48,1236.93,17.8146,7.67851,20977,21734,23792,22047,22822,=AVERAGE(J50:N50),
6.3,256.48,242.592,246.064,236.88,253.12,1235.14,17.5229,8.41368,7439,8361,8082,8679,7662,=AVERAGE(J51:N51),
6.4,289.632,289.744,290.64,291.76,294.448,1456.22,17.2041,9.12842,6478,6522,6390,6408,6373,=AVERAGE(J52:N52),
6.5,290.08,293.216,295.568,289.632,293.552,1462.05,16.8582,9.82213,6447,6356,6367,6411,6425,=AVERAGE(J53:N53),
6.6,291.312,291.76,290.976,293.888,291.424,1459.36,16.4858,10.4945,6419,6412,6413,6339,6432,=AVERAGE(J54:N54),
6.7,291.648,295.68,289.296,292.096,294.896,1463.62,16.0869,11.1449,6488,6389,6474,6345,6407,=AVERAGE(J55:N55),
6.8,287.504,295.456,290.752,295.008,289.296,1458.02,15.662,11.773,6449,6404,6397,6418,6511,=AVERAGE(J56:N56),
6.9,292.88,291.536,289.744,293.664,292.992,1460.82,15.2113,12.3783,6383,6465,6467,6383,6440,=AVERAGE(J57:N57),
7,294.56,288.064,295.232,289.856,293.664,1461.38,14.7352,12.9603,6410,6482,6400,6499,6412,=AVERAGE(J58:N58),
7.1,290.864,291.872,290.864,290.64,291.2,1455.44,14.2342,13.5186,6427,6411,6412,6421,6429,=AVERAGE(J59:N59),
7.2,288.4,296.24,292.544,291.76,290.64,1459.58,13.7084,14.0529,6450,6394,6388,6341,6455,=AVERAGE(J60:N60),
7.3,292.432,295.12,290.304,295.568,290.864,1464.29,13.1585,14.5626,6491,6364,6467,6432,6485,=AVERAGE(J61:N61),
7.4,291.2,294,292.208,294.224,288.064,1459.7,12.5847,15.0475,6466,6446,6447,6346,6455,=AVERAGE(J62:N62),
7.5,297.584,292.432,294.224,291.872,291.984,1468.1,11.9875,15.5071,6344,6418,6370,6370,6382,=AVERAGE(J63:N63),
7.6,290.192,293.44,289.408,288.624,291.088,1452.75,11.3674,15.9411,6477,6455,6451,6454,6472,=AVERAGE(J64:N64),
7.7,293.104,292.544,297.248,293.888,289.968,1466.75,10.7247,16.3491,6344,6431,6328,6385,6387,=AVERAGE(J65:N65),
7.8,291.872,291.76,295.68,289.744,293.44,1462.5,10.06,16.7309,6439,6407,6418,6473,6432,=AVERAGE(J66:N66),
7.9,293.104,293.216,295.456,293.552,293.888,1469.22,9.37366,17.086,6544,6512,6396,6522,6534,=AVERAGE(J67:N67),
8,296.576,296.688,296.016,294.448,294.56,1478.29,8.66625,17.4144,6410,6500,6437,6506,6455,=AVERAGE(J68:N68),
8.1,288.288,287.392,291.984,287.168,294.448,1449.28,7.93823,17.7155,6502,6464,6409,6474,6435,=AVERAGE(J69:N69),
8.2,291.984,287.728,287.952,286.944,291.424,1446.03,7.18998,17.9894,6363,6381,6380,6389,6343,=AVERAGE(J70:N70),
8.3,287.056,295.232,289.184,289.072,294.224,1454.77,6.4222,18.2356,6399,6508,6429,6374,6458,=AVERAGE(J71:N71),
8.4,5.04,10.192,10.192,11.088,1.792,38.304,7.03269,16.5113,6993,7022,7018,7028,7037,=AVERAGE(J72:N72),
8.5,292.656,267.792,273.728,280.112,286.16,1400.45,7.58922,16.1142,18736,20577,20118,19607,19155,=AVERAGE(J73:N73),
8.6,289.968,290.528,298.144,294.448,292.88,1465.97,7.60006,16.1142,6485,6526,6405,6403,6539,=AVERAGE(J74:N74),
8.7,289.296,286.944,291.088,291.872,289.52,1448.72,8.124,15.691,6463,6497,6362,6509,6511,=AVERAGE(J75:N75),
8.8,290.08,291.984,292.096,294.896,290.416,1459.47,8.63753,15.242,6516,6489,6410,6427,6424,=AVERAGE(J76:N76),
8.9,290.528,289.968,290.192,294.448,293.44,1458.58,9.13023,14.7676,6356,6464,6455,6334,6480,=AVERAGE(J77:N77),
9,291.76,293.216,292.768,289.52,292.768,1460.03,9.60248,14.2682,6481,6452,6369,6440,6387,=AVERAGE(J78:N78),
9.1,295.68,291.424,289.856,292.096,292.096,1461.15,10.0548,13.7442,6328,6428,6486,6427,6436,=AVERAGE(J79:N79),
9.2,289.968,294.112,292.208,290.64,292.768,1459.7,10.4875,13.1958,6514,6415,6400,6403,6417,=AVERAGE(J80:N80),
9.3,294.448,289.184,295.232,291.536,295.68,1466.08,10.9011,12.6236,6358,6458,6387,6460,6404,=AVERAGE(J81:N81),
9.4,293.44,291.088,290.08,294.896,288.624,1458.13,11.2959,12.028,6411,6444,6430,6300,6443,=AVERAGE(J82:N82),
9.5,288.96,289.184,294,292.208,293.776,1458.13,11.6725,11.4093,6460,6499,6498,6500,6437,=AVERAGE(J83:N83),
9.6,290.64,292.544,292.096,290.304,294.224,1459.81,12.0311,10.7681,6526,6413,6478,6402,6420,=AVERAGE(J84:N84),
9.7,290.64,295.232,288.176,293.104,292.32,1459.47,12.3722,10.1048,6433,6401,6373,6391,6476,=AVERAGE(J85:N85),
9.8,294.336,289.184,289.296,291.872,293.888,1458.58,12.6963,9.41992,6425,6449,6439,6450,6384,=AVERAGE(J86:N86),
9.9,290.528,296.24,294.224,296.016,289.296,1466.3,13.0036,8.71387,6482,6369,6353,6363,6518,=AVERAGE(J87:N87),
10,290.976,291.088,290.752,287.952,296.912,1457.68,13.2946,7.9872,6469,6420,6409,6491,6438,=AVERAGE(J88:N88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(G7:G88)
