Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,40.656,28.56,28.56,28.56,28.56,28.56,240.688,14.394,15.0139,57269,74768,73913,74404,75015,75640,76228,=AVERAGE(L3:R3),
1.6,238.112,244.72,262.416,249.648,235.872,244.608,229.488,1704.86,14.394,15.0139,8308,9490,12427,13082,13342,13655,14169,=AVERAGE(L4:R4),
1.7,246.96,255.92,240.688,245.056,250.432,241.024,251.552,1731.63,14.394,15.0139,8623,8787,8725,8855,8872,8624,8650,=AVERAGE(L5:R5),
1.8,247.856,243.824,257.376,255.136,250.096,252.112,250.096,1756.5,14.394,15.0139,8521,8760,8379,8872,8520,8855,8635,=AVERAGE(L6:R6),
1.9,252.336,253.232,240.24,250.992,246.96,242.48,249.424,1735.66,14.394,15.0139,8743,8704,8908,8590,8466,8818,8439,=AVERAGE(L7:R7),
2,252.224,250.432,253.008,243.488,252.672,249.088,252.448,1753.36,14.2957,15.0676,8485,8499,8499,8753,8456,8609,8733,=AVERAGE(L8:R8),
2.1,242.704,248.64,253.68,253.792,249.312,246.064,244.944,1739.14,14.0655,15.1842,8906,8816,8717,8548,8854,8802,8781,=AVERAGE(L9:R9),
2.2,249.424,248.64,246.064,251.664,250.656,254.688,248.416,1749.55,13.8206,15.2962,8641,8924,8800,8735,8838,8699,8608,=AVERAGE(L10:R10),
2.3,254.016,254.688,246.736,246.4,246.288,245.28,251.216,1744.62,13.5605,15.4034,8444,8902,8943,8707,8881,8504,8683,=AVERAGE(L11:R11),
2.4,248.864,248.864,249.536,250.656,254.464,253.568,247.296,1753.25,13.2848,15.5056,8477,8764,8654,8798,8671,8507,8482,=AVERAGE(L12:R12),
2.5,247.296,248.864,252.896,247.072,251.104,247.968,259.168,1754.37,12.9932,15.6027,8743,8866,8775,8665,8371,8598,8302,=AVERAGE(L13:R13),
2.6,256.592,250.096,250.544,251.44,242.48,250.656,251.328,1753.14,12.6853,15.6945,8686,8601,8297,8576,8508,8456,8658,=AVERAGE(L14:R14),
2.7,246.512,243.712,255.024,250.656,244.832,247.856,243.936,1732.53,12.3607,15.7808,8498,8519,8417,8766,8886,8646,8524,=AVERAGE(L15:R15),
2.8,250.432,248.864,245.84,252.336,251.216,247.744,250.432,1746.86,12.019,15.8615,8797,8724,8263,8644,8873,8865,8500,=AVERAGE(L16:R16),
2.9,241.584,253.568,252.784,253.232,248.752,249.648,249.76,1749.33,11.6597,15.9363,8824,8763,8590,8806,8814,8787,8473,=AVERAGE(L17:R17),
3,247.744,250.768,244.048,244.048,250.32,248.752,256.032,1741.71,11.2825,16.0051,8570,8737,8849,8876,8677,8754,8785,=AVERAGE(L18:R18),
3.1,251.776,249.872,250.768,255.584,248.864,254.688,247.408,1758.96,10.8871,16.0676,8634,8966,8967,8204,8636,8744,8210,=AVERAGE(L19:R19),
3.2,248.528,248.192,247.856,246.96,247.744,246.96,249.312,1735.55,10.4728,16.1237,8982,9069,8754,8477,8252,8674,8905,=AVERAGE(L20:R20),
3.3,252.896,249.984,250.096,253.904,253.904,245.504,252.896,1759.18,10.0394,16.1731,8412,8989,9034,8893,9029,9126,8858,=AVERAGE(L21:R21),
