Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
1.4,0,0,0,16.1833,10.8819,0,0,=AVERAGE(G2:H2),
1.5,57.232,45.136,102.368,16.1833,10.8819,57089,70474,=AVERAGE(G3:H3),
1.6,284.592,288.4,572.992,16.1833,10.8819,5609,5939,=AVERAGE(G4:H4),
1.7,298.256,299.376,597.632,16.1833,10.8819,5380,5373,=AVERAGE(G5:H5),
1.8,299.264,298.032,597.296,16.1833,10.8819,5369,5379,=AVERAGE(G6:H6),
1.9,298.816,298.592,597.408,16.1833,10.8819,5377,5379,=AVERAGE(G7:H7),
2,298.592,298.592,597.184,16.3097,11.7277,5380,5386,=AVERAGE(G8:H8),
2.1,297.808,299.376,597.184,15.9825,13.4634,5380,5369,=AVERAGE(G9:H9),
2.2,299.824,298.928,598.752,14.5863,14.9015,5368,5380,=AVERAGE(G10:H10),
2.3,299.152,298.032,597.184,11.7922,15.9099,5370,5379,=AVERAGE(G11:H11),
2.4,259.28,257.264,516.544,6.59847,16.3159,5393,5385,=AVERAGE(G12:H12),
2.5,0,0,0,6.87199,13.6971,0,0,=AVERAGE(G13:H13),
2.6,173.6,168.56,342.16,16.9444,6.35802,32127,33590,=AVERAGE(G14:H14),
2.7,196.112,190.624,386.736,18.0955,6.87199,16798,17387,=AVERAGE(G15:H15),
2.8,224.112,224.672,448.784,6.77921,18.1253,5386,5401,=AVERAGE(G16:H16),
2.9,199.248,191.52,390.768,6.39803,16.9157,15845,16627,=AVERAGE(G17:H17),
3,244.272,245.168,489.44,13.742,6.7463,5398,5389,=AVERAGE(G18:H18),
3.1,0,0,0,16.3136,6.39803,0,0,=AVERAGE(G19:H19),
3.2,289.856,283.36,573.216,13.8152,15.7737,20674,21263,=AVERAGE(G20:H20),
3.3,298.704,298.816,597.52,12.0224,16.3173,5374,5380,=AVERAGE(G21:H21),
3.4,299.376,298.256,597.632,11.8398,16.315,5357,5383,=AVERAGE(G22:H22),
3.5,297.808,298.704,596.512,11.6551,16.3046,5386,5386,=AVERAGE(G23:H23),
3.6,299.6,297.92,597.52,11.4685,16.2864,5377,5380,=AVERAGE(G24:H24),
3.7,298.704,298.368,597.072,11.28,16.2605,5371,5375,=AVERAGE(G25:H25),
3.8,300.608,300.048,600.656,11.2554,16.2566,5358,5386,=AVERAGE(G26:H26),
3.9,299.152,298.032,597.184,11.2554,16.2566,5381,5394,=AVERAGE(G27:H27),
4,298.592,298.032,596.624,11.2554,16.2566,5379,5366,=AVERAGE(G28:H28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D28)
