Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,57.232,41.216,28.56,28.56,28.56,184.128,14.394,15.0139,57020,74506,74055,74624,75197,=AVERAGE(J3:N3),
1.6,274.176,279.44,288.176,282.352,273.504,1397.65,14.394,15.0139,6486,7246,10484,10784,11087,=AVERAGE(J4:N4),
1.7,290.864,294.224,295.68,292.096,290.192,1463.06,14.394,15.0139,6398,6422,6413,6399,6419,=AVERAGE(J5:N5),
1.8,290.304,294.112,292.096,293.328,290.864,1460.7,14.394,15.0139,6428,6329,6402,6437,6460,=AVERAGE(J6:N6),
1.9,293.552,292.544,290.976,294,291.872,1462.94,14.394,15.0139,6465,6418,6453,6391,6475,=AVERAGE(J7:N7),
2,289.632,291.088,295.568,292.88,294.896,1464.06,14.2957,15.0676,6452,6377,6359,6405,6360,=AVERAGE(J8:N8),
2.1,290.08,292.88,293.552,292.768,287.728,1457.01,14.0655,15.1842,6429,6441,6351,6443,6469,=AVERAGE(J9:N9),
2.2,291.312,295.68,290.416,295.792,290.304,1463.5,13.8206,15.2962,6445,6371,6424,6441,6479,=AVERAGE(J10:N10),
2.3,294.224,294.112,290.304,289.856,296.24,1464.74,13.5605,15.4034,6418,6403,6399,6431,6392,=AVERAGE(J11:N11),
2.4,293.328,286.944,294.336,291.2,289.968,1455.78,13.2848,15.5056,6443,6480,6440,6483,6499,=AVERAGE(J12:N12),
2.5,289.184,292.768,293.216,293.328,289.408,1457.9,12.9932,15.6027,6474,6447,6385,6391,6469,=AVERAGE(J13:N13),
2.6,290.08,293.104,292.768,292.88,292.432,1461.26,12.6853,15.6945,6473,6408,6447,6486,6497,=AVERAGE(J14:N14),
2.7,292.096,291.424,290.976,288.176,293.104,1455.78,12.3607,15.7808,6346,6447,6441,6469,6379,=AVERAGE(J15:N15),
2.8,296.352,291.088,290.416,291.424,291.76,1461.04,12.019,15.8615,6390,6416,6406,6430,6402,=AVERAGE(J16:N16),
2.9,290.976,290.64,293.328,292.768,293.552,1461.26,11.6597,15.9363,6453,6412,6449,6465,6414,=AVERAGE(J17:N17),
3,291.088,288.96,291.424,295.232,293.104,1459.81,11.2825,16.0051,6425,6448,6425,6402,6451,=AVERAGE(J18:N18),
3.1,294.784,295.68,293.552,289.632,293.216,1466.86,10.8871,16.0676,6420,6325,6396,6425,6363,=AVERAGE(J19:N19),
3.2,287.504,293.328,289.296,294.56,289.744,1454.43,10.4728,16.1237,6475,6442,6451,6381,6492,=AVERAGE(J20:N20),
3.3,290.864,291.424,291.76,293.328,291.424,1458.8,10.0394,16.1731,6416,6420,6402,6346,6439,=AVERAGE(J21:N21),
3.4,294.56,296.128,294.56,289.856,291.648,1466.75,9.58645,16.2156,6433,6383,6414,6450,6406,=AVERAGE(J22:N22),
3.5,291.2,289.072,290.864,292.88,295.008,1459.02,9.11346,16.2511,6449,6467,6466,6456,6385,=AVERAGE(J23:N23),
3.6,294.56,295.904,290.528,292.992,293.552,1467.54,8.62007,16.2793,6384,6388,6458,6402,6381,=AVERAGE(J24:N24),
3.7,295.792,296.688,295.568,295.68,296.576,1480.3,8.10582,16.2999,6356,6359,6442,6419,6459,=AVERAGE(J25:N25),
3.8,291.872,291.088,291.76,294.56,290.976,1460.26,7.57028,16.3127,6368,6438,6368,6460,6473,=AVERAGE(J26:N26),
3.9,6.272,37.52,37.856,4.256,38.528,124.432,7.01306,16.3175,6856,93816,94734,6899,93871,=AVERAGE(J27:N27),
4,290.304,272.944,267.344,295.232,270.144,1395.97,6.43366,16.3141,18710,6356,6391,18145,6447,=AVERAGE(J28:N28),
4.1,283.584,300.048,288.064,287.728,284.928,1444.35,5.83171,16.3021,6361,6418,6387,6400,6320,=AVERAGE(J29:N29),
4.2,21.84,12.88,24.304,27.552,25.536,112.112,7.23403,13.572,8316,8413,8203,8133,8484,=AVERAGE(J30:N30),
4.3,295.792,289.744,284.592,274.4,279.328,1423.86,7.25,13.572,17813,18390,18697,19473,19079,=AVERAGE(J31:N31),
4.4,289.968,293.664,291.088,292.656,289.072,1456.45,7.98106,13.297,6454,6414,6493,6415,6507,=AVERAGE(J32:N32),
4.5,290.976,286.608,289.744,289.072,292.32,1448.72,8.70793,13.0061,6650,6720,6653,6725,6681,=AVERAGE(J33:N33),
4.6,290.64,289.072,295.792,293.328,287.616,1456.45,9.41416,12.6989,6694,6693,6630,6670,6738,=AVERAGE(J34:N34),
4.7,289.968,289.184,289.184,287.056,289.632,1445.02,10.0993,12.375,6749,6754,6720,6731,6741,=AVERAGE(J35:N35),
4.8,286.608,294.336,289.968,294.112,291.312,1456.34,10.7627,12.034,6715,6621,6696,6693,6687,=AVERAGE(J36:N36),
4.9,292.992,288.848,292.544,287.616,286.832,1448.83,11.4041,11.6755,6680,6739,6744,6775,6775,=AVERAGE(J37:N37),
5,286.72,287.504,291.648,292.656,293.328,1451.86,12.0229,11.2991,6708,6755,6625,6673,6645,=AVERAGE(J38:N38),
5.1,291.312,291.536,292.096,290.864,288.512,1454.32,12.6187,10.9044,6707,6687,6641,6716,6746,=AVERAGE(J39:N39),
5.2,292.544,288.064,294.336,292.208,289.744,1456.9,13.1911,10.491,6664,6667,6632,6707,6738,=AVERAGE(J40:N40),
5.3,292.208,290.752,290.08,292.544,286.72,1452.3,13.7397,10.0585,6690,6703,6718,6698,6759,=AVERAGE(J41:N41),
5.4,292.32,288.4,287.056,294.112,290.864,1452.75,14.264,9.60634,6648,6695,6708,6658,6730,=AVERAGE(J42:N42),
5.5,294,290.864,289.744,286.72,291.088,1452.42,14.7636,9.13421,6648,6701,6677,6710,6652,=AVERAGE(J43:N43),
5.6,286.944,291.984,291.536,293.664,292.32,1456.45,15.2382,8.64169,6709,6668,6682,6650,6692,=AVERAGE(J44:N44),
5.7,290.64,290.08,293.552,293.776,287.84,1455.89,15.6873,8.12834,6644,6749,6651,6730,6723,=AVERAGE(J45:N45),
5.8,285.376,288.176,288.064,289.408,290.416,1441.44,16.1108,7.59372,6762,6756,6727,6686,6737,=AVERAGE(J46:N46),
5.9,289.856,293.44,291.088,292.32,286.384,1453.09,16.5081,7.03742,6701,6655,6703,6701,6781,=AVERAGE(J47:N47),
6,287.504,289.408,289.184,291.424,288.848,1446.37,16.8791,6.45901,6753,6657,6756,6710,6715,=AVERAGE(J48:N48),
6.1,19.152,19.824,19.488,18.816,23.744,101.024,18.4098,5.80459,6651,6659,6015,6673,6822,=AVERAGE(J49:N49),
6.2,290.976,274.176,270.032,280.224,264.208,1379.62,17.8145,7.67851,18298,19526,20003,19074,20519,=AVERAGE(J50:N50),
6.3,288.848,285.6,291.76,284.704,286.496,1437.41,17.5229,8.4137,6781,7001,6896,6903,7026,=AVERAGE(J51:N51),
6.4,293.552,288.736,286.72,295.008,288.848,1452.86,17.2041,9.12836,6805,6936,6948,6806,6958,=AVERAGE(J52:N52),
6.5,276.528,277.648,277.984,272.944,276.416,1381.52,16.8582,9.82213,7126,7183,7199,7263,7198,=AVERAGE(J53:N53),
6.6,288.176,284.592,288.512,286.16,289.744,1437.18,16.4858,10.4945,6931,6931,6906,6971,6814,=AVERAGE(J54:N54),
6.7,293.552,289.744,291.984,288.288,289.744,1453.31,16.0869,11.1449,6771,6917,6790,6902,6881,=AVERAGE(J55:N55),
6.8,291.872,288.288,294.336,288.512,288.4,1451.41,15.662,11.773,6787,6890,6914,6826,6850,=AVERAGE(J56:N56),
6.9,286.944,290.752,286.048,288.96,287.952,1440.66,15.2113,12.3783,6955,6871,6925,6953,6924,=AVERAGE(J57:N57),
7,288.4,292.432,287.728,290.64,291.76,1450.96,14.7352,12.9603,6885,6851,6959,6882,6804,=AVERAGE(J58:N58),
7.1,282.912,283.024,282.688,288.064,290.08,1426.77,14.2341,13.5187,6961,6916,6930,6907,6931,=AVERAGE(J59:N59),
7.2,290.08,289.856,292.096,291.76,288.848,1452.64,13.7085,14.0529,6901,6908,6820,6838,6961,=AVERAGE(J60:N60),
7.3,291.088,289.744,286.944,286.496,288.064,1442.34,13.1585,14.5626,6993,6833,6784,7082,6940,=AVERAGE(J61:N61),
7.4,281.456,285.936,289.968,285.152,286.944,1429.46,12.5847,15.0475,6846,6803,6711,6895,6804,=AVERAGE(J62:N62),
7.5,286.16,289.632,287.28,288.288,286.272,1437.63,11.9875,15.5071,7068,6961,7025,6938,7010,=AVERAGE(J63:N63),
7.6,283.808,284.032,290.192,287.056,286.944,1432.03,11.3674,15.9411,6934,6936,6782,6859,6937,=AVERAGE(J64:N64),
7.7,290.304,292.432,286.832,290.528,291.536,1451.63,10.7248,16.3491,6869,6816,6873,6906,6868,=AVERAGE(J65:N65),
7.8,294.56,291.088,288.4,293.216,289.52,1456.78,10.06,16.7308,6859,6913,6857,6833,6904,=AVERAGE(J66:N66),
7.9,293.44,292.208,293.552,292.88,290.304,1462.38,9.37372,17.086,6778,6838,6910,6994,7010,=AVERAGE(J67:N67),
8,292.656,290.64,295.904,294,293.776,1466.98,8.66624,17.4144,6880,6942,6898,6797,6939,=AVERAGE(J68:N68),
8.1,287.504,292.544,280.784,288.176,287.392,1436.4,7.93767,17.7156,6855,6742,6855,6829,6849,=AVERAGE(J69:N69),
8.2,264.32,250.544,259.952,249.424,250.208,1274.45,7.18998,17.9894,7500,7658,7585,8140,7933,=AVERAGE(J70:N70),
8.3,282.016,292.096,281.904,289.856,291.872,1437.74,6.42215,18.2356,6555,6652,6569,6686,6645,=AVERAGE(J71:N71),
8.4,10.528,3.584,19.488,3.92,10.416,47.936,7.03269,16.5113,9147,12634,8333,12218,9220,=AVERAGE(J72:N72),
8.5,294,288.064,275.856,280.448,270.032,1408.4,7.58921,16.1142,18859,19226,20033,19714,20523,=AVERAGE(J73:N73),
8.6,256.48,248.64,243.376,255.248,244.944,1248.69,7.65455,16.1142,7905,8550,8823,8259,8702,=AVERAGE(J74:N74),
8.7,285.488,276.64,282.464,286.496,277.872,1408.96,8.1908,15.691,6769,6975,6862,6825,7042,=AVERAGE(J75:N75),
8.8,291.088,295.008,292.544,289.744,289.296,1457.68,8.6375,15.242,6693,6655,6592,6604,6704,=AVERAGE(J76:N76),
8.9,287.728,287.168,287.616,288.288,288.064,1438.86,9.13019,14.7676,6730,6746,6760,6782,6744,=AVERAGE(J77:N77),
9,290.08,285.6,292.768,292.208,291.312,1451.97,9.60246,14.2682,6714,6648,6611,6630,6659,=AVERAGE(J78:N78),
9.1,289.744,294.448,290.864,289.632,293.44,1458.13,10.0548,13.7442,6691,6721,6722,6668,6711,=AVERAGE(J79:N79),
9.2,293.104,289.072,287.504,291.76,292.768,1454.21,10.4875,13.1958,6678,6611,6691,6723,6613,=AVERAGE(J80:N80),
