Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,57.232,42,28.56,28.56,156.352,14.394,15.0139,56981,73478,73861,74426,=AVERAGE(I3:L3),
1.6,276.304,286.048,292.208,286.832,1141.39,14.394,15.0139,6071,6627,9982,10151,=AVERAGE(I4:L4),
1.7,295.904,294.672,294.448,295.12,1180.14,14.394,15.0139,5847,5851,5864,5845,=AVERAGE(I5:L5),
1.8,294.896,294.56,296.24,294.224,1179.92,14.394,15.0139,5843,5823,5832,5843,=AVERAGE(I6:L6),
1.9,295.904,296.352,294.336,295.008,1181.6,14.394,15.0139,5825,5831,5867,5849,=AVERAGE(I7:L7),
2,294,297.136,297.024,294.336,1182.5,14.2957,15.0676,5828,5810,5809,5812,=AVERAGE(I8:L8),
2.1,296.576,295.792,293.776,295.68,1181.82,14.0655,15.1842,5815,5821,5843,5834,=AVERAGE(I9:L9),
2.2,295.568,295.904,296.016,296.24,1183.73,13.8206,15.2962,5824,5807,5837,5799,=AVERAGE(I10:L10),
2.3,297.472,293.552,292.544,296.576,1180.14,13.5605,15.4034,5805,5832,5832,5813,=AVERAGE(I11:L11),
2.4,294.112,297.36,295.008,297.136,1183.62,13.2848,15.5056,5834,5811,5872,5809,=AVERAGE(I12:L12),
2.5,296.016,294.224,295.232,293.664,1179.14,12.9932,15.6027,5835,5836,5831,5855,=AVERAGE(I13:L13),
2.6,294.112,294.56,296.688,295.344,1180.7,12.6853,15.6945,5822,5839,5822,5831,=AVERAGE(I14:L14),
2.7,295.904,295.12,293.44,295.12,1179.58,12.3607,15.7808,5806,5816,5832,5805,=AVERAGE(I15:L15),
2.8,294.336,296.464,295.12,294.224,1180.14,12.019,15.8615,5845,5808,5848,5846,=AVERAGE(I16:L16),
2.9,294.672,294.784,296.576,297.696,1183.73,11.6597,15.9363,5821,5825,5802,5806,=AVERAGE(I17:L17),
3,294.784,296.576,295.568,296.128,1183.06,11.2826,16.0051,5832,5823,5843,5800,=AVERAGE(I18:L18),
3.1,295.792,295.008,297.92,294.224,1182.94,10.8871,16.0676,5805,5802,5797,5834,=AVERAGE(I19:L19),
3.2,297.248,294.448,295.456,293.328,1180.48,10.4728,16.1237,5808,5850,5833,5829,=AVERAGE(I20:L20),
3.3,293.776,295.232,296.016,295.12,1180.14,10.0394,16.1731,5851,5834,5829,5846,=AVERAGE(I21:L21),
3.4,296.016,294,295.904,295.568,1181.49,9.58647,16.2156,5794,5823,5854,5855,=AVERAGE(I22:L22),
3.5,294.784,292.096,296.912,292.88,1176.67,9.11346,16.2511,5850,5860,5836,5871,=AVERAGE(I23:L23),
3.6,296.128,294.784,293.776,296.464,1181.15,8.62007,16.2793,5824,5836,5837,5825,=AVERAGE(I24:L24),
3.7,297.36,297.024,298.144,296.352,1188.88,8.10582,16.2999,5822,5858,5817,5839,=AVERAGE(I25:L25),
3.8,297.136,297.024,299.04,297.92,1191.12,7.57027,16.3127,5846,5793,5816,5841,=AVERAGE(I26:L26),
3.9,295.232,294.112,296.24,294.672,1180.26,7.01305,16.3175,5806,5841,5816,5842,=AVERAGE(I27:L27),
4,294.672,295.68,295.008,292.656,1178.02,6.43364,16.3141,5792,5782,5824,5826,=AVERAGE(I28:L28),
4.1,286.272,284.256,293.888,291.984,1156.4,5.8317,16.3021,5743,5752,5812,5816,=AVERAGE(I29:L29),
4.2,30.912,28.224,21.616,20.496,101.248,7.23397,13.572,6961,7043,6242,6623,=AVERAGE(I30:L30),
4.3,297.696,285.824,279.664,291.088,1154.27,7.24909,13.572,16936,18083,18676,17687,=AVERAGE(I31:L31),
4.4,295.008,293.104,292.768,293.888,1174.77,7.98101,13.297,5988,6024,6023,6014,=AVERAGE(I32:L32),
4.5,294.672,294.672,299.824,294.896,1184.06,8.70789,13.0061,5885,5837,5820,5854,=AVERAGE(I33:L33),
4.6,296.464,295.232,294.784,293.664,1180.14,9.41411,12.6989,5811,5845,5839,5857,=AVERAGE(I34:L34),
4.7,294.112,295.68,296.24,295.456,1181.49,10.0992,12.375,5849,5796,5790,5843,=AVERAGE(I35:L35),
4.8,295.568,293.552,296.576,294.672,1180.37,10.7627,12.034,5808,5838,5835,5825,=AVERAGE(I36:L36),
4.9,296.576,294.448,294,294.224,1179.25,11.4041,11.6755,5800,5862,5816,5844,=AVERAGE(I37:L37),
5,294.784,296.688,296.464,294.448,1182.38,12.0229,11.2991,5856,5793,5846,5837,=AVERAGE(I38:L38),
5.1,296.24,297.808,292.88,296.128,1183.06,12.6187,10.9045,5788,5824,5869,5836,=AVERAGE(I39:L39),
5.2,296.016,295.568,297.024,293.216,1181.82,13.1911,10.491,5858,5817,5806,5827,=AVERAGE(I40:L40),
5.3,291.648,296.016,293.776,294.672,1176.11,13.7397,10.0585,5855,5856,5872,5869,=AVERAGE(I41:L41),
5.4,295.344,294.448,295.232,297.136,1182.16,14.2639,9.60632,5794,5821,5881,5842,=AVERAGE(I42:L42),
5.5,297.248,294.112,295.456,294.112,1180.93,14.7636,9.13424,5844,5867,5813,5843,=AVERAGE(I43:L43),
5.6,294.224,294.672,294,296.688,1179.58,15.2382,8.6417,5851,5840,5858,5818,=AVERAGE(I44:L44),
5.7,294.112,295.344,294.224,297.136,1180.82,15.6873,8.12834,5824,5813,5831,5789,=AVERAGE(I45:L45),
5.8,294.784,294.784,294.448,295.456,1179.47,16.1108,7.59376,5842,5826,5845,5840,=AVERAGE(I46:L46),
5.9,294.336,296.016,295.68,294.896,1180.93,16.5081,7.03745,5817,5845,5822,5856,=AVERAGE(I47:L47),
6,293.888,294.224,297.92,295.344,1181.38,16.8791,6.459,5881,5862,5844,5832,=AVERAGE(I48:L48),
6.1,17.472,17.696,18.592,18.032,71.792,18.4098,5.80741,5567,6339,5654,5626,=AVERAGE(I49:L49),
6.2,257.824,249.984,241.808,252.336,1001.95,17.8146,7.67852,20792,21764,22629,21413,=AVERAGE(I50:L50),
6.3,293.44,295.008,295.68,294.112,1178.24,17.5229,8.4137,5852,5845,5870,5849,=AVERAGE(I51:L51),
6.4,295.68,294.448,296.352,297.248,1183.73,17.2041,9.12836,5825,5810,5838,5777,=AVERAGE(I52:L52),
6.5,293.664,294.896,294.896,294.672,1178.13,16.8583,9.82214,5836,5873,5848,5878,=AVERAGE(I53:L53),
6.6,294.56,293.664,295.456,296.912,1180.59,16.4858,10.4945,5858,5840,5818,5805,=AVERAGE(I54:L54),
6.7,294.112,295.792,299.152,296.576,1185.63,16.0869,11.1449,5829,5815,5795,5821,=AVERAGE(I55:L55),
6.8,294.56,292.432,295.456,297.696,1180.14,15.662,11.773,5853,5828,5855,5794,=AVERAGE(I56:L56),
6.9,295.68,294.672,297.024,297.808,1185.18,15.2113,12.3783,5830,5858,5779,5816,=AVERAGE(I57:L57),
7,292.88,298.032,295.568,295.008,1181.49,14.7352,12.9603,5851,5787,5852,5834,=AVERAGE(I58:L58),
7.1,294.224,297.472,293.776,297.808,1183.28,14.2342,13.5187,5830,5811,5821,5815,=AVERAGE(I59:L59),
7.2,296.016,292.992,297.248,293.776,1180.03,13.7085,14.0529,5810,5830,5804,5835,=AVERAGE(I60:L60),
7.3,295.12,296.016,295.344,291.872,1178.35,13.1585,14.5627,5840,5813,5829,5806,=AVERAGE(I61:L61),
7.4,297.36,297.584,294.784,295.568,1185.3,12.5848,15.0475,5766,5792,5861,5848,=AVERAGE(I62:L62),
7.5,295.12,294.336,295.904,294.56,1179.92,11.9876,15.5071,5853,5877,5841,5824,=AVERAGE(I63:L63),
7.6,293.888,295.68,295.568,296.352,1181.49,11.3674,15.9411,5830,5801,5819,5805,=AVERAGE(I64:L64),
7.7,294.336,296.016,294.224,293.664,1178.24,10.7247,16.3491,5811,5840,5854,5838,=AVERAGE(I65:L65),
7.8,293.44,296.576,295.232,296.352,1181.6,10.06,16.7308,5851,5760,5836,5823,=AVERAGE(I66:L66),
7.9,295.456,294.336,297.024,297.808,1184.62,9.37372,17.0861,5837,5857,5820,5868,=AVERAGE(I67:L67),
8,299.712,300.048,297.808,299.264,1196.83,8.66627,17.4143,5827,5850,5801,5790,=AVERAGE(I68:L68),
8.1,296.576,294.112,298.144,296.8,1185.63,7.93819,17.7155,5803,5821,5845,5829,=AVERAGE(I69:L69),
8.2,295.568,294.56,295.232,292.544,1177.9,7.19,17.9894,5848,5804,5887,5803,=AVERAGE(I70:L70),
8.3,293.776,293.44,291.536,291.872,1170.62,6.42214,18.2356,5829,5850,5864,5850,=AVERAGE(I71:L71),
8.4,16.576,21.616,23.072,22.512,83.776,7.03269,16.5113,6353,6374,6392,6377,=AVERAGE(I72:L72),
8.5,296.352,285.264,278.32,289.632,1149.57,7.58918,16.1142,17131,17899,18490,17594,=AVERAGE(I73:L73),
8.6,260.512,254.688,253.008,257.824,1026.03,7.65488,16.1142,7131,7485,7592,7319,=AVERAGE(I74:L74),
8.7,295.568,294.224,294.224,294.112,1178.13,8.12397,15.691,5831,5791,5883,5858,=AVERAGE(I75:L75),
8.8,295.008,299.264,294.56,294,1182.83,8.63754,15.242,5810,5781,5793,5838,=AVERAGE(I76:L76),
8.9,294.672,293.216,295.68,297.36,1180.93,9.1302,14.7676,5861,5815,5845,5826,=AVERAGE(I77:L77),
9,298.256,296.016,292.88,294.784,1181.94,9.60249,14.2682,5779,5874,5891,5800,=AVERAGE(I78:L78),
9.1,296.128,293.216,294.784,296.016,1180.14,10.0548,13.7441,5827,5776,5804,5855,=AVERAGE(I79:L79),
9.2,297.584,295.12,294,296.912,1183.62,10.4875,13.1958,5812,5835,5856,5766,=AVERAGE(I80:L80),
9.3,295.456,296.576,295.568,295.12,1182.72,10.9011,12.6236,5789,5820,5842,5816,=AVERAGE(I81:L81),
9.4,294.784,293.776,294,295.68,1178.24,11.2959,12.028,5846,5872,5820,5876,=AVERAGE(I82:L82),
9.5,294.672,294.448,295.456,297.92,1182.5,11.6724,11.4093,5830,5857,5883,5788,=AVERAGE(I83:L83),
9.6,293.44,295.456,297.584,293.888,1180.37,12.0311,10.7681,5890,5766,5794,5839,=AVERAGE(I84:L84),
9.7,294.56,294.336,296.352,295.12,1180.37,12.3722,10.1049,5798,5824,5851,5825,=AVERAGE(I85:L85),
9.8,295.008,294.336,293.776,296.8,1179.92,12.6963,9.41995,5863,5888,5830,5813,=AVERAGE(I86:L86),
9.9,293.104,297.92,294.896,295.568,1181.49,13.0036,8.71391,5846,5801,5816,5794,=AVERAGE(I87:L87),
10,296.016,293.664,293.776,297.024,1180.48,13.2946,7.98714,5837,5858,5880,5863,=AVERAGE(I88:L88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(F7:F88)
