Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,57.232,41.328,28.56,28.56,28.56,184.24,14.394,15.0139,57076,74456,73803,74523,75047,=AVERAGE(J3:N3),
1.6,273.504,285.152,285.712,282.8,276.528,1403.7,14.394,15.0139,6594,7177,10548,10705,10946,=AVERAGE(J4:N4),
1.7,296.352,290.864,292.992,291.872,287.952,1460.03,14.394,15.0139,6332,6406,6416,6452,6406,=AVERAGE(J5:N5),
1.8,292.32,290.416,291.648,292.096,291.872,1458.35,14.394,15.0139,6419,6419,6428,6390,6438,=AVERAGE(J6:N6),
1.9,289.856,291.424,290.08,293.888,291.872,1457.12,14.394,15.0139,6405,6450,6427,6410,6398,=AVERAGE(J7:N7),
2,290.304,291.984,294.672,286.384,292.992,1456.34,14.2957,15.0676,6476,6456,6430,6491,6421,=AVERAGE(J8:N8),
2.1,289.744,291.648,290.192,293.664,291.536,1456.78,14.0656,15.1842,6498,6468,6469,6439,6499,=AVERAGE(J9:N9),
2.2,291.984,289.856,294.224,295.68,292.544,1464.29,13.8206,15.2962,6425,6440,6466,6353,6428,=AVERAGE(J10:N10),
2.3,290.416,294,287.952,291.76,289.072,1453.2,13.5605,15.4034,6469,6400,6440,6440,6478,=AVERAGE(J11:N11),
2.4,295.344,289.968,294.56,290.304,290.864,1461.04,13.2848,15.5056,6309,6346,6333,6414,6412,=AVERAGE(J12:N12),
2.5,292.768,294.448,293.664,293.104,291.536,1465.52,12.9932,15.6027,6359,6370,6423,6392,6418,=AVERAGE(J13:N13),
2.6,294.448,293.216,291.648,289.184,291.312,1459.81,12.6853,15.6945,6401,6414,6403,6488,6458,=AVERAGE(J14:N14),
2.7,289.744,294.56,293.888,289.856,288.512,1456.56,12.3607,15.7808,6447,6317,6422,6420,6461,=AVERAGE(J15:N15),
2.8,290.192,291.536,290.64,298.032,294,1464.4,12.019,15.8615,6439,6450,6435,6375,6396,=AVERAGE(J16:N16),
2.9,294.224,288.624,293.552,290.08,290.08,1456.56,11.6597,15.9363,6412,6475,6480,6470,6517,=AVERAGE(J17:N17),
3,293.216,291.2,289.408,290.08,292.992,1456.9,11.2825,16.0051,6435,6440,6498,6405,6402,=AVERAGE(J18:N18),
3.1,289.408,295.344,288.288,296.576,292.656,1462.27,10.8871,16.0676,6464,6340,6470,6366,6371,=AVERAGE(J19:N19),
3.2,295.568,289.744,297.472,288.624,292.768,1464.18,10.4728,16.1237,6350,6436,6359,6437,6407,=AVERAGE(J20:N20),
3.3,292.88,289.52,289.632,294.672,290.976,1457.68,10.0394,16.1731,6424,6455,6415,6356,6463,=AVERAGE(J21:N21),
3.4,290.752,293.552,295.568,288.96,291.424,1460.26,9.58647,16.2156,6472,6438,6395,6515,6491,=AVERAGE(J22:N22),
3.5,294.784,288.96,289.632,294.672,291.088,1459.14,9.1135,16.2511,6327,6514,6458,6333,6392,=AVERAGE(J23:N23),
3.6,293.888,292.096,292.992,293.44,297.584,1470,8.62006,16.2793,6389,6453,6433,6369,6344,=AVERAGE(J24:N24),
3.7,294.56,295.456,295.568,295.792,295.344,1476.72,8.1058,16.2999,6406,6479,6453,6427,6451,=AVERAGE(J25:N25),
3.8,297.472,291.648,296.464,290.64,288.624,1464.85,7.57031,16.3127,6344,6340,6342,6395,6370,=AVERAGE(J26:N26),
3.9,294,288.848,292.992,286.72,296.128,1458.69,7.01303,16.3175,6316,6457,6358,6344,6455,=AVERAGE(J27:N27),
4,288.848,290.416,292.544,291.2,281.904,1444.91,6.43366,16.3141,6339,6426,6363,6334,6394,=AVERAGE(J28:N28),
4.1,290.192,285.488,284.032,288.96,297.92,1446.59,5.83174,16.3021,6356,6358,6362,6446,6434,=AVERAGE(J29:N29),
4.2,21.392,24.528,21.616,25.536,20.16,113.232,7.23416,13.572,8936,8065,7887,8021,7606,=AVERAGE(J30:N30),
4.3,296.016,284.032,290.528,280.448,273.84,1424.86,7.24927,13.572,17793,18674,18213,18991,19592,=AVERAGE(J31:N31),
4.4,290.08,295.68,290.752,290.304,289.184,1456,7.98101,13.297,6462,6387,6398,6469,6417,=AVERAGE(J32:N32),
