Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,57.232,47.824,28.56,28.56,162.176,14.394,15.0139,57049,67179,74301,73618,=AVERAGE(I3:L3),
1.6,280.336,281.904,285.712,292.208,1140.16,14.394,15.0139,6030,6284,10204,9917,=AVERAGE(I4:L4),
1.7,294.336,294.336,294.56,297.248,1180.48,14.394,15.0139,5839,5840,5857,5823,=AVERAGE(I5:L5),
1.8,294.112,297.024,294.896,297.808,1183.84,14.394,15.0139,5858,5836,5858,5830,=AVERAGE(I6:L6),
1.9,298.704,296.576,292.208,294.784,1182.27,14.394,15.0139,5787,5797,5826,5825,=AVERAGE(I7:L7),
2,292.768,295.232,298.704,292.992,1179.7,14.2957,15.0676,5831,5840,5800,5841,=AVERAGE(I8:L8),
2.1,293.776,295.68,295.68,293.328,1178.46,14.0655,15.1842,5862,5822,5829,5847,=AVERAGE(I9:L9),
2.2,294,292.544,296.352,296.352,1179.25,13.8206,15.2962,5844,5854,5828,5830,=AVERAGE(I10:L10),
2.3,294.112,295.344,293.552,297.024,1180.03,13.5605,15.4034,5851,5852,5852,5823,=AVERAGE(I11:L11),
2.4,294.224,294.112,295.904,295.008,1179.25,13.2848,15.5056,5837,5840,5834,5812,=AVERAGE(I12:L12),
2.5,295.68,293.44,296.24,296.8,1182.16,12.9932,15.6027,5824,5844,5818,5839,=AVERAGE(I13:L13),
2.6,293.664,295.792,294.784,297.136,1181.38,12.6853,15.6945,5841,5841,5836,5809,=AVERAGE(I14:L14),
2.7,297.136,295.792,294.672,295.456,1183.06,12.3607,15.7808,5783,5839,5823,5815,=AVERAGE(I15:L15),
2.8,294.112,293.664,293.552,297.36,1178.69,12.019,15.8615,5837,5836,5826,5791,=AVERAGE(I16:L16),
2.9,295.456,294.896,297.36,297.248,1184.96,11.6597,15.9363,5827,5837,5812,5805,=AVERAGE(I17:L17),
3,295.344,294.896,294,295.232,1179.47,11.2826,16.0051,5823,5831,5846,5833,=AVERAGE(I18:L18),
3.1,294.896,294.56,293.664,296.576,1179.7,10.887,16.0676,5855,5877,5858,5850,=AVERAGE(I19:L19),
3.2,294.56,291.76,298.48,296.8,1181.6,10.4728,16.1237,5826,5843,5800,5818,=AVERAGE(I20:L20),
3.3,295.12,295.456,295.456,297.36,1183.39,10.0394,16.1731,5843,5831,5818,5813,=AVERAGE(I21:L21),
3.4,294.896,294.896,294.112,296.912,1180.82,9.58644,16.2156,5817,5838,5838,5799,=AVERAGE(I22:L22),
3.5,297.808,293.888,297.024,294.448,1183.17,9.1135,16.2511,5783,5817,5802,5831,=AVERAGE(I23:L23),
3.6,294.448,296.352,293.216,294.112,1178.13,8.62009,16.2793,5824,5828,5819,5861,=AVERAGE(I24:L24),
3.7,299.6,296.464,297.92,297.472,1191.46,8.10584,16.2999,5785,5866,5841,5843,=AVERAGE(I25:L25),
3.8,298.256,297.248,298.48,296.24,1190.22,7.57026,16.3127,5849,5826,5796,5820,=AVERAGE(I26:L26),
3.9,294.336,293.328,295.68,296.576,1179.92,7.01304,16.3175,5805,5826,5842,5827,=AVERAGE(I27:L27),
4,297.808,294.784,291.872,294.784,1179.25,6.43368,16.3141,5847,5815,5823,5836,=AVERAGE(I28:L28),
