Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,42.224,28.56,28.56,28.56,28.56,28.56,242.256,16.1833,10.8819,56948,73229,73899,74355,74931,75559,76133,=AVERAGE(L3:R3),
1.6,236.32,252.672,251.664,250.544,239.904,233.632,227.248,1691.98,16.1833,10.8819,8322,8861,12668,12828,13554,13743,14373,=AVERAGE(L4:R4),
1.7,251.216,251.216,249.2,243.936,256.704,256.592,252.224,1761.09,16.1833,10.8819,8649,8617,8581,8645,8647,8728,8662,=AVERAGE(L5:R5),
1.8,253.008,242.48,251.664,252.224,250.656,245.056,252.896,1747.98,16.1833,10.8819,8754,8740,8656,8661,8523,8818,8715,=AVERAGE(L6:R6),
1.9,241.92,247.856,247.968,254.576,253.904,248.64,246.4,1741.26,16.1833,10.8819,8832,8851,8704,8733,8781,8624,8686,=AVERAGE(L7:R7),
2,252.448,249.2,252.336,246.288,246.288,251.104,250.656,1748.32,16.3097,11.7279,8829,8891,8684,8770,8792,8621,8806,=AVERAGE(L8:R8),
2.1,254.24,245.84,249.648,250.208,248.08,255.92,246.176,1750.11,15.9825,13.4635,8787,8840,8715,8999,8878,8476,8929,=AVERAGE(L9:R9),
2.2,242.816,250.096,254.128,251.216,250.992,247.856,249.76,1746.86,14.5862,14.9015,8819,8411,8597,8824,8780,8903,8773,=AVERAGE(L10:R10),
2.3,248.08,253.792,244.72,244.608,248.752,243.152,252,1735.1,11.792,15.9099,8813,8965,8988,8761,8773,8912,8763,=AVERAGE(L11:R11),
2.4,212.016,213.248,211.904,216.272,220.64,216.272,214.928,1505.28,6.59817,16.3159,9096,8929,9054,9102,8667,8990,8238,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,159.04,151.76,155.904,136.752,129.472,149.296,136.64,1018.86,16.9445,6.35778,37398,40208,39094,44848,47200,41423,44296,=AVERAGE(L14:R14),
2.7,169.12,145.488,144.368,151.424,133.168,137.984,165.872,1047.42,18.0955,6.87199,19892,23107,23982,21572,25931,25109,20847,=AVERAGE(L15:R15),
2.8,179.872,191.184,194.656,189.504,194.32,184.24,191.184,1324.96,6.7779,18.126,8590,8410,8764,8363,8732,8991,9267,=AVERAGE(L16:R16),
2.9,171.696,159.488,140,160.16,147.84,147.952,127.344,1054.48,6.39803,16.9157,20241,22284,24399,21701,23073,23326,27079,=AVERAGE(L17:R17),
3,190.176,179.424,175.504,178.304,191.408,188.608,181.552,1284.98,13.7425,6.7457,9694,10188,11826,11478,10078,10651,10818,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,254.576,249.76,229.376,241.024,231.504,220.752,237.888,1664.88,13.8148,15.774,24489,25028,27664,25954,27338,28769,26551,=AVERAGE(L20:R20),
3.3,249.536,250.32,246.848,255.248,253.456,253.008,252.336,1760.75,12.0224,16.3173,8932,8915,8747,8615,8530,8595,8761,=AVERAGE(L21:R21),
3.4,249.424,252.784,249.872,246.064,251.44,245.84,253.12,1748.54,11.8397,16.315,8871,8746,8681,8686,8778,9012,8431,=AVERAGE(L22:R22),
3.5,250.768,249.984,248.976,249.872,252.672,254.688,246.624,1753.58,11.6551,16.3046,8871,8882,8929,8844,8757,8520,8968,=AVERAGE(L23:R23),
3.6,244.944,252.224,256.256,248.64,247.296,250.32,249.984,1749.66,11.4684,16.2864,8595,8848,8506,8679,8740,8793,8721,=AVERAGE(L24:R24),
3.7,248.08,253.232,239.232,259.616,243.264,247.408,245.28,1736.11,11.28,16.2605,8597,8504,8738,8497,8500,8574,8562,=AVERAGE(L25:R25),
3.8,249.424,252.336,250.096,239.904,249.536,248.416,247.968,1737.68,11.2554,16.2566,8474,8586,8588,8715,8536,8511,8460,=AVERAGE(L26:R26),
3.9,251.888,236.768,248.416,240.128,252.224,256.928,255.024,1741.38,11.2554,16.2566,8323,8560,8803,8249,8783,8750,8700,=AVERAGE(L27:R27),
4,249.088,259.168,238.784,252.448,245.84,247.632,248.528,1741.49,11.2554,16.2566,8577,8639,8696,8695,8514,8545,8600,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
