Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,57.232,28.56,28.56,28.56,28.56,28.56,28.56,285.824,14.394,15.0139,57331,57487,73767,74508,74972,75525,76178,76651,=AVERAGE(M3:T3),
1.6,209.776,208.992,239.12,228.256,219.408,222.656,219.744,210.56,1758.51,14.394,15.0139,9490,9884,13573,14088,14726,14906,15043,15963,=AVERAGE(M4:T4),
1.7,226.576,233.744,224.784,230.048,230.832,224.112,214.144,214.704,1798.94,14.394,15.0139,10292,10026,10200,10315,10175,10117,9726,10183,=AVERAGE(M5:T5),
1.8,220.304,226.912,227.808,222.656,218.96,225.232,235.648,229.824,1807.34,14.394,15.0139,10114,10069,9846,10381,10354,9812,10109,10366,=AVERAGE(M6:T6),
1.9,226.464,217.28,222.88,227.248,227.024,234.64,226.8,221.424,1803.76,14.394,15.0139,10243,10203,10064,9954,10318,9656,9961,10056,=AVERAGE(M7:T7),
2,228.816,230.72,226.576,223.328,223.328,216.72,221.76,228.368,1799.62,14.2957,15.0676,9984,9699,9884,9831,9946,10126,9882,10097,=AVERAGE(M8:T8),
2.1,229.152,218.4,221.76,225.904,226.464,227.36,229.488,227.808,1806.34,14.0655,15.1842,9821,10299,10196,10124,10283,9795,9977,10148,=AVERAGE(M9:T9),
2.2,228.032,233.184,230.16,221.424,222.992,225.792,221.2,222.544,1805.33,13.8206,15.2962,9937,10045,9691,10258,10038,10081,9959,10198,=AVERAGE(M10:T10),
2.3,228.48,222.432,222.768,233.52,218.848,230.048,223.552,219.632,1799.28,13.5605,15.4034,9754,10337,10497,10105,9951,10070,10482,10197,=AVERAGE(M11:T11),
2.4,216.832,222.768,226.24,216.832,227.024,224,226.8,231.168,1791.66,13.2848,15.5056,10502,9825,9948,10288,10158,10201,9801,10234,=AVERAGE(M12:T12),
