Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
6,297.92,296.688,298.704,893.312,16.8791,6.45904,5555,5562,5540,=AVERAGE(H48:J48),
6.1,18.816,18.704,18.032,55.552,18.4098,5.80689,5330,5334,5326,=AVERAGE(H49:J49),
6.2,278.992,268.128,273.728,820.848,17.8146,7.6785,18548,19702,19178,=AVERAGE(H50:J50),
6.3,295.232,299.04,297.36,891.632,17.5229,8.41368,5730,5667,5676,=AVERAGE(H51:J51),
6.4,298.368,297.248,294.336,889.952,17.2041,9.1284,5618,5682,5689,=AVERAGE(H52:J52),
6.5,295.68,296.24,296.464,888.384,16.8583,9.8224,5730,5654,5716,=AVERAGE(H53:J53),
6.6,295.232,298.592,296.016,889.84,16.4858,10.4945,5657,5682,5642,=AVERAGE(H54:J54),
6.7,298.592,296.24,296.8,891.632,16.0869,11.1449,5690,5704,5718,=AVERAGE(H55:J55),
6.8,296.352,295.68,296.576,888.608,15.662,11.773,5664,5681,5644,=AVERAGE(H56:J56),
6.9,296.576,295.792,297.696,890.064,15.2113,12.3783,5695,5659,5726,=AVERAGE(H57:J57),
7,296.688,298.144,295.904,890.736,14.7352,12.9603,5675,5695,5650,=AVERAGE(H58:J58),
7.1,297.696,293.44,296.128,887.264,14.2342,13.5187,5711,5721,5683,=AVERAGE(H59:J59),
7.2,295.456,298.816,296.576,890.848,13.7085,14.0529,5689,5657,5719,=AVERAGE(H60:J60),
7.3,297.92,294.896,296.576,889.392,13.1585,14.5626,5675,5686,5645,=AVERAGE(H61:J61),
7.4,296.688,293.888,293.104,883.68,12.5847,15.0475,5712,5782,5849,=AVERAGE(H62:J62),
7.5,290.304,290.304,292.208,872.816,11.9876,15.5071,5805,5882,5895,=AVERAGE(H63:J63),
7.6,295.232,286.944,285.152,867.328,11.3674,15.9411,5680,5685,5694,=AVERAGE(H64:J64),
7.7,295.68,297.024,298.816,891.52,10.7247,16.3491,5665,5686,5640,=AVERAGE(H65:J65),
7.8,298.256,295.232,295.68,889.168,10.06,16.7309,5653,5667,5678,=AVERAGE(H66:J66),
7.9,296.8,297.696,293.328,887.824,9.37367,17.086,5635,5717,5721,=AVERAGE(H67:J67),
8,299.376,301.168,300.944,901.488,8.66629,17.4143,5686,5708,5656,=AVERAGE(H68:J68),
8.1,299.04,295.12,296.24,890.4,7.93819,17.7156,5671,5620,5696,=AVERAGE(H69:J69),
8.2,295.792,298.256,297.584,891.632,7.19,17.9894,5718,5675,5684,=AVERAGE(H70:J70),
8.3,295.568,295.904,297.024,888.496,6.42217,18.2356,5705,5723,5669,=AVERAGE(H71:J71),
8.4,19.712,21.056,21.056,61.824,7.03269,16.5113,5100,5182,5192,=AVERAGE(H72:J72),
8.5,296.128,283.696,289.744,869.568,7.58918,16.1141,16958,17994,17540,=AVERAGE(H73:J73),
8.6,262.528,257.152,258.16,777.84,7.65471,16.1141,6875,7226,7228,=AVERAGE(H74:J74),
8.7,295.68,295.232,298.592,889.504,8.124,15.691,5711,5671,5615,=AVERAGE(H75:J75),
8.8,296.688,295.008,296.688,888.384,8.63752,15.242,5697,5723,5731,=AVERAGE(H76:J76),
8.9,295.456,296.576,294.336,886.368,9.13019,14.7676,5678,5710,5711,=AVERAGE(H77:J77),
9,297.024,295.456,296.24,888.72,9.60246,14.2682,5738,5692,5698,=AVERAGE(H78:J78),
9.1,296.352,297.584,295.568,889.504,10.0548,13.7441,5649,5680,5681,=AVERAGE(H79:J79),
9.2,295.792,296.912,297.136,889.84,10.4875,13.1958,5706,5662,5668,=AVERAGE(H80:J80),
9.3,296.688,295.904,296.912,889.504,10.9011,12.6236,5694,5720,5727,=AVERAGE(H81:J81),
9.4,296.352,295.568,297.92,889.84,11.2959,12.028,5679,5705,5639,=AVERAGE(H82:J82),
9.5,297.248,296.016,297.696,890.96,11.6724,11.4093,5667,5692,5699,=AVERAGE(H83:J83),
9.6,295.344,298.48,296.352,890.176,12.0311,10.7681,5650,5682,5683,=AVERAGE(H84:J84),
9.7,299.376,294.896,294.784,889.056,12.3722,10.1048,5722,5662,5745,=AVERAGE(H85:J85),
9.8,292.768,297.472,295.792,886.032,12.6963,9.41984,5699,5653,5655,=AVERAGE(H86:J86),
9.9,298.592,297.472,295.568,891.632,13.0036,8.71386,5696,5719,5722,=AVERAGE(H87:J87),
10,296.8,298.256,294.784,889.84,13.2946,7.98715,5681,5627,5708,=AVERAGE(H88:J88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E88)
