Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
4.1,289.184,285.264,287.504,295.68,291.872,1449.5,5.83172,16.3021,6334,6317,6369,6417,6363,=AVERAGE(J29:N29),
4.2,25.536,21.616,25.536,16.24,11.984,100.912,7.23397,13.572,8616,8223,8324,7779,8112,=AVERAGE(J30:N30),
4.3,297.024,283.808,273.392,277.648,288.736,1420.61,7.25017,13.572,17427,18809,19628,19353,18546,=AVERAGE(J31:N31),
4.4,287.616,287.28,290.752,289.968,290.528,1446.14,7.98101,13.297,6760,6753,6710,6714,6704,=AVERAGE(J32:N32),
4.5,292.208,292.432,289.744,295.904,290.752,1461.04,8.70791,13.0061,6443,6465,6492,6455,6430,=AVERAGE(J33:N33),
4.6,291.536,292.432,290.08,289.968,290.752,1454.77,9.41417,12.6989,6420,6413,6471,6443,6405,=AVERAGE(J34:N34),
4.7,292.992,290.528,290.64,296.688,288.848,1459.7,10.0992,12.375,6436,6450,6454,6379,6471,=AVERAGE(J35:N35),
4.8,290.752,290.976,292.544,288.96,294.56,1457.79,10.7627,12.034,6449,6437,6379,6432,6375,=AVERAGE(J36:N36),
4.9,287.84,290.864,293.328,292.88,291.648,1456.56,11.4041,11.6755,6434,6493,6364,6363,6417,=AVERAGE(J37:N37),
5,292.544,290.976,296.128,295.344,291.088,1466.08,12.0229,11.2991,6405,6455,6357,6356,6440,=AVERAGE(J38:N38),
5.1,296.24,292.32,290.528,288.4,294.56,1462.05,12.6187,10.9044,6373,6420,6402,6398,6338,=AVERAGE(J39:N39),
5.2,293.104,293.888,290.752,293.664,293.888,1465.3,13.1911,10.491,6326,6386,6435,6370,6364,=AVERAGE(J40:N40),
5.3,294,292.656,293.216,289.184,291.2,1460.26,13.7397,10.0584,6473,6382,6368,6469,6466,=AVERAGE(J41:N41),
5.4,289.632,289.632,293.664,294.336,292.32,1459.58,14.2639,9.60634,6511,6416,6444,6334,6513,=AVERAGE(J42:N42),
5.5,290.64,294.336,291.312,295.792,286.944,1459.02,14.7636,9.13421,6408,6394,6447,6416,6475,=AVERAGE(J43:N43),
5.6,289.968,290.08,290.528,291.424,297.36,1459.36,15.2382,8.6417,6458,6434,6455,6334,6309,=AVERAGE(J44:N44),
5.7,291.984,293.104,292.208,296.464,290.528,1464.29,15.6874,8.12833,6518,6452,6431,6474,6463,=AVERAGE(J45:N45),
5.8,288.288,289.968,297.024,287.84,292.656,1455.78,16.1108,7.59374,6490,6463,6370,6432,6398,=AVERAGE(J46:N46),
5.9,291.088,289.856,292.544,292.992,294.672,1461.15,16.5081,7.03744,6429,6439,6460,6416,6374,=AVERAGE(J47:N47),
6,292.208,291.872,288.624,291.2,296.912,1460.82,16.8791,6.45902,6452,6463,6518,6475,6394,=AVERAGE(J48:N48),
6.1,17.36,19.824,19.824,20.384,16.576,93.968,18.4098,5.80845,6927,6286,6304,6317,6167,=AVERAGE(J49:N49),
6.2,289.072,264.768,282.24,273.28,281.008,1390.37,17.8146,7.67852,18171,20323,18862,19536,18765,=AVERAGE(J50:N50),
6.3,289.968,291.312,291.536,291.76,293.888,1458.46,17.5229,8.41371,6474,6420,6469,6426,6463,=AVERAGE(J51:N51),
6.4,292.096,292.32,290.304,296.352,295.12,1466.19,17.2041,9.12836,6402,6435,6339,6311,6387,=AVERAGE(J52:N52),
6.5,291.088,290.864,291.424,293.44,294.112,1460.93,16.8583,9.82213,6464,6400,6403,6360,6398,=AVERAGE(J53:N53),
6.6,291.648,295.232,291.536,296.128,288.176,1462.72,16.4858,10.4945,6437,6428,6470,6430,6450,=AVERAGE(J54:N54),
6.7,291.312,294.224,289.968,288.96,293.104,1457.57,16.0869,11.1449,6459,6395,6438,6433,6484,=AVERAGE(J55:N55),
6.8,289.744,291.424,292.432,291.872,297.36,1462.83,15.662,11.773,6429,6460,6416,6412,6367,=AVERAGE(J56:N56),
6.9,294.448,293.216,290.528,294.672,290.976,1463.84,15.2113,12.3783,6362,6439,6488,6339,6425,=AVERAGE(J57:N57),
7,291.536,288.624,290.192,292.992,289.968,1453.31,14.7352,12.9603,6380,6456,6410,6411,6450,=AVERAGE(J58:N58),
7.1,291.2,296.24,290.304,290.304,290.752,1458.8,14.2342,13.5187,6517,6395,6493,6542,6428,=AVERAGE(J59:N59),
7.2,292.88,294.112,294.448,293.44,291.2,1466.08,13.7085,14.0529,6445,6364,6370,6473,6460,=AVERAGE(J60:N60),
7.3,291.872,289.072,291.648,290.752,291.424,1454.77,13.1585,14.5627,6421,6439,6450,6389,6439,=AVERAGE(J61:N61),
7.4,294.672,295.904,289.408,293.664,288.176,1461.82,12.5847,15.0475,6461,6375,6423,6371,6467,=AVERAGE(J62:N62),
7.5,291.088,294,290.976,290.64,293.664,1460.37,11.9876,15.5071,6434,6346,6462,6457,6400,=AVERAGE(J63:N63),
7.6,295.008,291.984,296.352,290.752,289.856,1463.95,11.3674,15.9411,6305,6318,6337,6497,6430,=AVERAGE(J64:N64),
7.7,289.072,293.552,287.952,294,292.544,1457.12,10.7247,16.3491,6449,6477,6353,6425,6475,=AVERAGE(J65:N65),
7.8,297.024,292.992,290.304,295.456,291.312,1467.09,10.06,16.7308,6385,6397,6459,6408,6394,=AVERAGE(J66:N66),
7.9,294.448,296.8,293.104,292.544,294,1470.9,9.3737,17.0861,6422,6446,6447,6506,6441,=AVERAGE(J67:N67),
8,298.48,295.568,297.584,294.896,294.784,1481.31,8.66625,17.4143,6411,6426,6499,6494,6424,=AVERAGE(J68:N68),
8.1,290.304,292.88,286.832,289.744,289.296,1449.06,7.93821,17.7156,6442,6402,6399,6404,6396,=AVERAGE(J69:N69),
8.2,266.784,261.968,251.888,262.08,251.328,1294.05,7.18999,17.9894,7166,7260,7731,7340,7725,=AVERAGE(J70:N70),
8.3,259.168,242.48,266.112,249.424,253.456,1270.64,6.42215,18.2356,7327,8085,7349,7832,7587,=AVERAGE(J71:N71),
8.4,0,7.504,0,10.192,11.088,28.784,7.03269,16.5113,0,6988,0,6994,8723,=AVERAGE(J72:N72),
8.5,292.88,282.128,287.952,273.28,277.088,1413.33,7.5892,16.1142,18798,19524,19129,20218,19813,=AVERAGE(J73:N73),
8.6,256.368,247.52,249.088,242.928,243.488,1239.39,7.65487,16.1142,7833,8288,8124,8400,8632,=AVERAGE(J74:N74),
8.7,289.072,285.936,284.144,281.904,286.384,1427.44,8.13436,15.691,6519,6551,6548,6695,6488,=AVERAGE(J75:N75),
8.8,290.192,294.112,292.992,291.648,291.088,1460.03,8.6375,15.242,6433,6412,6411,6419,6410,=AVERAGE(J76:N76),
8.9,289.744,296.016,294.336,291.088,293.216,1464.4,9.13023,14.7676,6412,6325,6462,6395,6464,=AVERAGE(J77:N77),
9,289.856,288.96,290.304,293.216,293.776,1456.11,9.60249,14.2682,6464,6498,6432,6379,6374,=AVERAGE(J78:N78),
9.1,288.624,295.456,289.52,291.424,291.648,1456.67,10.0548,13.7441,6517,6279,6410,6352,6419,=AVERAGE(J79:N79),
9.2,294.336,289.744,294.336,295.12,288.176,1461.71,10.4875,13.1958,6366,6535,6402,6413,6465,=AVERAGE(J80:N80),
9.3,294.336,294.336,290.864,293.328,290.64,1463.5,10.9011,12.6236,6420,6306,6449,6389,6452,=AVERAGE(J81:N81),
9.4,291.648,291.312,296.576,290.976,292.544,1463.06,11.2959,12.0279,6396,6427,6369,6363,6439,=AVERAGE(J82:N82),
9.5,290.416,291.2,289.296,291.76,293.328,1456,11.6725,11.4093,6375,6409,6408,6422,6346,=AVERAGE(J83:N83),
9.6,291.2,290.752,290.976,297.584,293.104,1463.62,12.0311,10.7681,6515,6390,6472,6341,6403,=AVERAGE(J84:N84),
9.7,290.192,293.328,292.208,289.632,290.976,1456.34,12.3722,10.1048,6420,6378,6458,6459,6459,=AVERAGE(J85:N85),
9.8,295.344,294.56,291.088,290.752,291.312,1463.06,12.6963,9.41996,6415,6442,6440,6525,6444,=AVERAGE(J86:N86),
9.9,293.888,290.08,290.304,292.096,295.68,1462.05,13.0036,8.71388,6477,6416,6422,6352,6437,=AVERAGE(J87:N87),
10,290.976,289.184,294.896,295.12,288.736,1458.91,13.2946,7.98716,6457,6481,6416,6423,6488,=AVERAGE(J88:N88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(G7:G88)
