Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,16.1833,10.8819,0,0,0,0,=AVERAGE(I2:L2),
1.5,52.528,57.232,28.56,28.56,166.88,16.1833,10.8819,62214,57022,73628,74344,=AVERAGE(I3:L3),
1.6,285.936,275.632,295.232,286.048,1142.85,16.1833,10.8819,6056,6080,9864,10189,=AVERAGE(I4:L4),
1.7,294.56,295.68,295.12,297.92,1183.28,16.1833,10.8819,5831,5817,5812,5800,=AVERAGE(I5:L5),
1.8,294.672,295.568,294.112,295.68,1180.03,16.1833,10.8819,5829,5826,5845,5839,=AVERAGE(I6:L6),
1.9,294,295.232,295.008,297.248,1181.49,16.1833,10.8819,5835,5831,5852,5814,=AVERAGE(I7:L7),
2,294.112,296.8,295.792,292.768,1179.47,16.3097,11.7277,5840,5818,5831,5858,=AVERAGE(I8:L8),
2.1,294.56,294.784,296.688,297.696,1183.73,15.9825,13.4635,5820,5812,5796,5777,=AVERAGE(I9:L9),
2.2,293.664,295.344,295.12,295.008,1179.14,14.5862,14.9015,5847,5838,5832,5853,=AVERAGE(I10:L10),
2.3,296.912,294.56,295.568,293.104,1180.14,11.7922,15.9099,5808,5822,5816,5835,=AVERAGE(I11:L11),
2.4,260.288,257.488,260.176,258.048,1036,6.59847,16.3159,5833,5855,5840,5838,=AVERAGE(I12:L12),
2.5,0,0,0,0,0,6.87199,13.6971,0,0,0,0,=AVERAGE(I13:L13),
2.6,178.192,161.616,167.776,172.256,679.84,16.9444,6.35824,31284,35204,33758,32690,=AVERAGE(I14:L14),
2.7,193.536,179.872,173.488,188.496,735.392,18.0955,6.87199,17144,18931,19743,17706,=AVERAGE(I15:L15),
2.8,223.552,225.904,224.784,223.776,898.016,6.77921,18.1253,6030,6011,6054,6052,=AVERAGE(I16:L16),
2.9,192.416,170.912,181.776,186.256,731.36,6.39803,16.9157,16636,19247,17980,17264,=AVERAGE(I17:L17),
3,244.272,243.936,242.48,244.496,975.184,13.742,6.74566,6053,6072,6077,6111,=AVERAGE(I18:L18),
3.1,0,0,0,0,0,16.3136,6.39803,0,0,0,0,=AVERAGE(I19:L19),
3.2,288.064,271.712,279.104,267.904,1106.78,13.8149,15.7739,21071,22594,21931,22939,=AVERAGE(I20:L20),
3.3,294.336,295.904,297.472,296.352,1184.06,12.0224,16.3173,5848,5821,5793,5831,=AVERAGE(I21:L21),
3.4,296.8,295.792,293.888,294.336,1180.82,11.8398,16.315,5812,5829,5843,5842,=AVERAGE(I22:L22),
3.5,296.464,295.12,294.112,293.664,1179.36,11.6551,16.3046,5803,5841,5845,5854,=AVERAGE(I23:L23),
3.6,294.672,293.328,295.792,296.912,1180.7,11.4685,16.2864,5834,5857,5820,5836,=AVERAGE(I24:L24),
3.7,296.688,297.696,298.144,296.688,1189.22,11.28,16.2605,5824,5811,5835,5826,=AVERAGE(I25:L25),
3.8,298.368,298.48,298.256,296.24,1191.34,11.2554,16.2566,5826,5810,5812,5861,=AVERAGE(I26:L26),
3.9,295.344,295.008,297.36,293.776,1181.49,11.2554,16.2566,5854,5824,5793,5839,=AVERAGE(I27:L27),
4,294.112,294.336,295.232,294.448,1178.13,11.2554,16.2566,5806,5819,5812,5834,=AVERAGE(I28:L28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(F7:F28)
