Time [s],User1_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),Avg_latency(µs),
1.4,0,14.394,15.0139,0,=AVERAGE(F2:F2),
1.5,57.232,14.394,15.0139,56876,=AVERAGE(F3:F3),
1.6,285.712,14.394,15.0139,5515,=AVERAGE(F4:F4),
1.7,299.712,14.394,15.0139,5272,=AVERAGE(F5:F5),
1.8,300.048,14.394,15.0139,5266,=AVERAGE(F6:F6),
1.9,300.16,14.394,15.0139,5272,=AVERAGE(F7:F7),
2,299.936,14.2957,15.0676,5269,=AVERAGE(F8:F8),
2.1,299.936,14.0656,15.1842,5270,=AVERAGE(F9:F9),
2.2,299.936,13.8206,15.2962,5267,=AVERAGE(F10:F10),
2.3,299.488,13.5605,15.4034,5270,=AVERAGE(F11:F11),
2.4,299.6,13.2848,15.5056,5272,=AVERAGE(F12:F12),
2.5,299.712,12.9932,15.6027,5266,=AVERAGE(F13:F13),
2.6,300.16,12.6853,15.6945,5273,=AVERAGE(F14:F14),
2.7,299.376,12.3607,15.7808,5275,=AVERAGE(F15:F15),
2.8,300.272,12.019,15.8615,5260,=AVERAGE(F16:F16),
2.9,299.6,11.6597,15.9363,5272,=AVERAGE(F17:F17),
3,300.384,11.2826,16.0051,5272,=AVERAGE(F18:F18),
3.1,299.488,10.8871,16.0676,5257,=AVERAGE(F19:F19),
3.2,299.712,10.4728,16.1237,5276,=AVERAGE(F20:F20),
3.3,300.048,10.0394,16.1731,5277,=AVERAGE(F21:F21),
3.4,299.6,9.58644,16.2156,5270,=AVERAGE(F22:F22),
3.5,300.048,9.1135,16.2511,5253,=AVERAGE(F23:F23),
3.6,299.712,8.62009,16.2793,5283,=AVERAGE(F24:F24),
3.7,299.712,8.10584,16.2999,5259,=AVERAGE(F25:F25),
3.8,300.048,7.57031,16.3127,5262,=AVERAGE(F26:F26),
3.9,299.824,7.01306,16.3175,5270,=AVERAGE(F27:F27),
4,299.824,6.43368,16.3141,5284,=AVERAGE(F28:F28),
4.1,300.048,5.83174,16.3021,5252,=AVERAGE(F29:F29),
4.2,17.92,7.23405,13.572,5655,=AVERAGE(F30:F30),
4.3,263.536,7.32453,13.572,19922,=AVERAGE(F31:F31),
4.4,299.376,7.98101,13.297,5274,=AVERAGE(F32:F32),
4.5,300.048,8.70789,13.0061,5274,=AVERAGE(F33:F33),
