Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,40.432,28.56,28.56,28.56,28.56,28.56,240.464,16.1833,10.8819,57259,75323,73869,74378,75033,75636,76195,=AVERAGE(L3:R3),
1.6,234.64,249.312,250.768,254.016,240.576,235.76,226.912,1691.98,16.1833,10.8819,8241,8966,12700,12824,13300,13773,14179,=AVERAGE(L4:R4),
1.7,243.936,244.048,253.792,240.24,255.808,251.104,250.208,1739.14,16.1833,10.8819,8823,8720,8369,8569,8841,8946,8632,=AVERAGE(L5:R5),
1.8,251.328,249.984,249.2,252.224,246.624,244.384,249.872,1743.62,16.1833,10.8819,8652,8427,8538,8627,8685,8790,8825,=AVERAGE(L6:R6),
1.9,250.88,257.152,247.968,244.384,247.52,252.112,246.848,1746.86,16.1833,10.8819,8269,8720,8492,8999,8667,8770,8761,=AVERAGE(L7:R7),
2,247.408,242.144,255.584,250.32,257.488,245.28,250.768,1748.99,16.3097,11.7278,8911,9059,8854,8496,8629,8909,8924,=AVERAGE(L8:R8),
2.1,249.424,254.688,244.384,251.44,244.048,248.752,251.552,1744.29,15.9825,13.4636,8638,8410,8830,8500,8868,8908,8445,=AVERAGE(L9:R9),
2.2,250.096,247.408,255.808,256.592,249.088,247.52,254.912,1761.42,14.5862,14.9015,8728,8626,8514,8700,8445,8824,8571,=AVERAGE(L10:R10),
2.3,247.408,249.872,255.472,246.4,252.224,250.544,246.736,1748.66,11.7921,15.9099,8807,8891,8756,8690,8414,9023,8723,=AVERAGE(L11:R11),
2.4,217.504,225.12,215.488,213.248,223.552,226.352,219.408,1540.67,6.59786,16.3159,8960,8492,8663,8793,8423,8724,8492,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,154.448,126,151.536,149.184,146.048,137.984,151.424,1016.62,16.9441,6.35752,37457,46898,39198,39527,41279,43673,38250,=AVERAGE(L14:R14),
2.7,166.992,149.744,149.408,139.44,136.08,134.736,158.032,1034.43,18.0955,6.87199,21482,23431,23355,25015,25719,26565,22258,=AVERAGE(L15:R15),
2.8,168.112,182.224,173.152,169.12,162.96,169.12,154.336,1179.02,6.77822,18.126,9736,10175,9870,11551,10843,10842,11774,=AVERAGE(L16:R16),
2.9,0,0,0,0,0,0,0,0,6.39803,16.9157,0,0,0,0,0,0,0,=AVERAGE(L17:R17),
3,214.144,197.568,210.784,199.584,199.472,183.68,216.944,1422.18,13.7425,6.74598,29393,31824,29877,31550,31585,34282,28895,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,250.096,216.608,226.688,241.584,234.416,245.168,223.776,1638.34,13.8149,15.774,25251,29338,28300,25983,27297,25653,28744,=AVERAGE(L20:R20),
3.3,255.472,246.736,255.248,247.968,249.648,253.008,250.88,1758.96,12.0224,16.3173,8546,8720,8466,8766,8681,8575,8676,=AVERAGE(L21:R21),
3.4,249.872,253.456,248.752,251.216,247.968,253.68,249.648,1754.59,11.8397,16.315,8735,8470,8974,8690,8823,8602,8523,=AVERAGE(L22:R22),
3.5,252,246.176,255.584,250.544,249.312,253.344,254.912,1761.87,11.6551,16.3046,8554,8802,8521,8706,8806,8449,8803,=AVERAGE(L23:R23),
3.6,249.648,251.776,253.904,252.336,247.968,244.832,250.208,1750.67,11.4685,16.2864,8613,8889,8593,9055,8938,8652,8645,=AVERAGE(L24:R24),
3.7,243.152,255.248,237.552,239.568,243.6,251.328,252.448,1722.9,11.28,16.2605,8858,8671,9086,8371,8749,8881,8732,=AVERAGE(L25:R25),
3.8,253.456,245.952,243.152,250.432,250.88,257.824,243.488,1745.18,11.2554,16.2566,8539,8389,8609,8471,8788,8481,8304,=AVERAGE(L26:R26),
3.9,248.752,239.792,251.44,254.24,246.176,242.928,240.128,1723.46,11.2554,16.2566,8904,8487,8848,8640,8924,8477,8571,=AVERAGE(L27:R27),
4,241.024,249.76,247.744,258.384,247.408,242.592,250.096,1737.01,11.2554,16.2566,8427,8706,8647,8633,8460,8799,8610,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
