Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,41.328,28.56,28.56,28.56,28.56,28.56,241.36,16.1833,10.8819,57044,74121,73852,74476,75057,75606,76194,=AVERAGE(L3:R3),
1.6,240.688,245.168,249.76,255.36,245.728,235.984,227.92,1700.61,16.1833,10.8819,8048,8995,12611,12851,13077,13707,14125,=AVERAGE(L4:R4),
1.7,241.584,250.656,252.896,243.04,249.984,254.016,251.776,1743.95,16.1833,10.8819,8809,9046,8452,8826,8906,8939,8704,=AVERAGE(L5:R5),
1.8,255.36,249.648,256.48,248.976,246.624,241.36,249.312,1747.76,16.1833,10.8819,8865,8848,8709,8909,8966,8770,8932,=AVERAGE(L6:R6),
1.9,240.016,249.536,251.552,252.224,246.848,254.24,251.776,1746.19,16.1833,10.8819,8568,8835,8714,8733,8900,8946,8256,=AVERAGE(L7:R7),
2,250.432,249.536,242.032,250.656,250.768,245.728,250.32,1739.47,16.3097,11.7277,8891,8727,8639,8851,8747,8816,8758,=AVERAGE(L8:R8),
2.1,253.68,249.536,251.44,244.944,246.96,256.48,250.88,1753.92,15.9825,13.4636,8479,8371,8798,8654,8752,8492,8875,=AVERAGE(L9:R9),
2.2,246.288,253.68,247.072,253.568,252.112,246.176,254.352,1753.25,14.5861,14.9015,8675,8805,8705,8596,8767,8696,8557,=AVERAGE(L10:R10),
2.3,243.264,247.856,253.456,252.336,249.648,253.904,249.984,1750.45,11.792,15.9099,8824,8932,8632,8844,8672,8526,8751,=AVERAGE(L11:R11),
2.4,218.176,216.496,224.56,219.856,218.736,214.704,209.44,1521.97,6.59794,16.3159,8530,8365,8446,8676,8974,8668,8913,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,165.312,136.752,117.04,116.928,133.616,137.536,153.888,961.072,16.9445,6.35801,35738,43060,50161,49829,44816,42182,38524,=AVERAGE(L14:R14),
2.7,163.52,140.896,144.816,161.728,131.6,154.224,133.84,1030.62,18.0955,6.87199,20714,26004,25163,23343,27856,24311,27493,=AVERAGE(L15:R15),
2.8,199.696,202.16,210.448,201.264,205.296,204.624,205.968,1429.46,6.77797,18.1256,8757,8949,8992,8735,8975,8945,9170,=AVERAGE(L16:R16),
2.9,163.968,159.152,149.408,152.32,150.976,143.248,131.6,1050.67,6.39803,16.9157,19103,20521,21157,21156,22055,23188,24714,=AVERAGE(L17:R17),
3,202.048,203.504,217.056,219.632,206.08,199.248,204.736,1452.3,13.7425,6.7463,8806,8948,9144,9044,9010,8699,9029,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,253.12,244.272,223.44,222.656,232.512,248.08,240.576,1664.66,13.8148,15.774,25642,26164,28777,29226,27990,26026,26949,=AVERAGE(L20:R20),
3.3,246.288,248.752,250.544,242.144,246.96,251.104,249.536,1735.33,12.0224,16.3173,9065,8935,8741,9111,9041,8967,8875,=AVERAGE(L21:R21),
3.4,249.2,248.528,244.832,251.776,255.248,252.448,246.512,1748.54,11.8397,16.315,8982,8968,8949,8750,8638,8735,8914,=AVERAGE(L22:R22),
3.5,252,254.24,255.136,248.416,248.304,248.752,251.664,1758.51,11.6551,16.3046,8445,8366,8773,8805,8683,8414,8669,=AVERAGE(L23:R23),
3.6,256.928,246.176,249.312,247.856,251.776,249.648,246.624,1748.32,11.4684,16.2864,8650,8841,8659,8824,8664,8728,8812,=AVERAGE(L24:R24),
3.7,239.68,247.744,251.104,243.6,244.944,245.168,255.248,1727.49,11.28,16.2605,8510,8670,8779,8477,8467,8670,8354,=AVERAGE(L25:R25),
3.8,249.76,253.008,254.688,246.848,248.752,245.056,248.864,1746.98,11.2554,16.2566,8535,8530,8741,8477,8767,8763,8585,=AVERAGE(L26:R26),
3.9,245.392,251.104,243.6,258.272,239.12,252.784,241.808,1732.08,11.2554,16.2566,8501,8943,8284,8286,8695,8528,8781,=AVERAGE(L27:R27),
4,257.6,241.808,249.536,243.824,252.336,242.592,244.496,1732.19,11.2554,16.2566,8866,8758,8773,8546,9148,8823,8768,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
