Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,57.232,48.944,28.56,28.56,163.296,14.394,15.0139,57072,65764,73835,74210,=AVERAGE(I3:L3),
1.6,277.536,284.368,294.112,289.296,1145.31,14.394,15.0139,6062,6219,9920,10096,=AVERAGE(I4:L4),
1.7,296.688,295.344,295.344,293.44,1180.82,14.394,15.0139,5803,5816,5835,5857,=AVERAGE(I5:L5),
1.8,296.464,295.344,296.8,293.44,1182.05,14.394,15.0139,5818,5829,5796,5843,=AVERAGE(I6:L6),
1.9,296.8,292.88,296.8,294.224,1180.7,14.394,15.0139,5796,5854,5809,5837,=AVERAGE(I7:L7),
2,296.352,295.456,295.568,293.776,1181.15,14.2957,15.0676,5786,5825,5828,5837,=AVERAGE(I8:L8),
2.1,298.144,294.672,294,296.688,1183.5,14.0655,15.1842,5801,5832,5842,5822,=AVERAGE(I9:L9),
2.2,295.12,293.776,295.68,297.36,1181.94,13.8206,15.2962,5820,5828,5818,5794,=AVERAGE(I10:L10),
2.3,293.104,295.12,297.584,297.696,1183.5,13.5605,15.4034,5829,5843,5810,5797,=AVERAGE(I11:L11),
2.4,296.24,296.576,293.776,296.24,1182.83,13.2848,15.5056,5851,5822,5844,5842,=AVERAGE(I12:L12),
2.5,294.896,295.008,294.56,296.128,1180.59,12.9932,15.6027,5815,5827,5819,5801,=AVERAGE(I13:L13),
2.6,295.68,293.104,296.128,295.68,1180.59,12.6853,15.6945,5801,5842,5792,5845,=AVERAGE(I14:L14),
2.7,296.576,293.552,293.664,294.112,1177.9,12.3607,15.7809,5803,5846,5831,5831,=AVERAGE(I15:L15),
2.8,294.448,295.008,296.24,293.216,1178.91,12.019,15.8615,5843,5819,5840,5853,=AVERAGE(I16:L16),
2.9,294.112,293.776,297.36,297.024,1182.27,11.6597,15.9363,5848,5853,5795,5830,=AVERAGE(I17:L17),
3,296.128,294.224,296.128,292.992,1179.47,11.2825,16.0051,5794,5837,5822,5837,=AVERAGE(I18:L18),
3.1,295.232,295.904,295.568,297.92,1184.62,10.8871,16.0676,5823,5810,5785,5797,=AVERAGE(I19:L19),
3.2,294.224,295.12,295.344,294.896,1179.58,10.4728,16.1237,5825,5840,5846,5850,=AVERAGE(I20:L20),
3.3,293.328,295.12,296.464,296.016,1180.93,10.0394,16.1731,5860,5838,5829,5812,=AVERAGE(I21:L21),
3.4,294.896,293.44,294.672,297.808,1180.82,9.58644,16.2156,5823,5826,5796,5782,=AVERAGE(I22:L22),
3.5,295.792,293.888,294.112,296.128,1179.92,9.11346,16.2511,5847,5848,5852,5790,=AVERAGE(I23:L23),
3.6,292.992,294.224,297.92,296.128,1181.26,8.62006,16.2793,5813,5839,5785,5815,=AVERAGE(I24:L24),
3.7,297.696,298.032,296.352,299.376,1191.46,8.10584,16.2999,5839,5841,5839,5812,=AVERAGE(I25:L25),
3.8,296.016,298.368,298.368,298.144,1190.9,7.57027,16.3127,5818,5843,5844,5854,=AVERAGE(I26:L26),
3.9,296.576,293.888,294.784,294.672,1179.92,7.01306,16.3175,5851,5845,5871,5857,=AVERAGE(I27:L27),
4,293.888,295.232,293.664,293.664,1176.45,6.43365,16.3141,5813,5836,5810,5819,=AVERAGE(I28:L28),
4.1,286.272,283.472,293.888,293.552,1157.18,5.83174,16.3021,5741,5730,5774,5783,=AVERAGE(I29:L29),
4.2,29.68,31.248,23.968,21.84,106.736,7.23406,13.572,6729,6721,6551,6238,=AVERAGE(I30:L30),
4.3,265.44,249.2,254.352,260.064,1029.06,7.32472,13.572,19845,21588,21091,20524,=AVERAGE(I31:L31),
4.4,293.216,294.336,293.44,295.568,1176.56,7.98106,13.297,5869,5866,5827,5862,=AVERAGE(I32:L32),
4.5,297.136,296.352,293.664,294.672,1181.82,8.70789,13.0061,5794,5811,5854,5857,=AVERAGE(I33:L33),
4.6,294.112,296.352,296.352,293.44,1180.26,9.41413,12.6989,5849,5841,5805,5828,=AVERAGE(I34:L34),
4.7,296.8,296.576,297.584,294.56,1185.52,10.0992,12.375,5806,5788,5814,5839,=AVERAGE(I35:L35),
4.8,295.68,293.664,295.568,294.672,1179.58,10.7627,12.034,5817,5822,5821,5822,=AVERAGE(I36:L36),
4.9,294.784,295.344,294,294.448,1178.58,11.404,11.6755,5802,5811,5835,5839,=AVERAGE(I37:L37),
5,295.12,297.248,293.44,295.232,1181.04,12.0229,11.2991,5827,5838,5824,5831,=AVERAGE(I38:L38),
5.1,293.552,295.456,297.472,295.904,1182.38,12.6187,10.9045,5818,5827,5826,5826,=AVERAGE(I39:L39),
5.2,294.672,297.472,295.904,293.216,1181.26,13.1911,10.491,5855,5827,5819,5852,=AVERAGE(I40:L40),
5.3,296.352,293.216,296.128,295.904,1181.6,13.7397,10.0585,5825,5817,5855,5859,=AVERAGE(I41:L41),
5.4,293.328,295.232,294.336,294.784,1177.68,14.264,9.60634,5823,5861,5817,5823,=AVERAGE(I42:L42),
5.5,298.816,294.896,293.552,295.232,1182.5,14.7636,9.13424,5802,5828,5860,5829,=AVERAGE(I43:L43),
5.6,293.44,294.224,295.904,297.248,1180.82,15.2382,8.6417,5839,5835,5835,5801,=AVERAGE(I44:L44),
5.7,296.912,293.776,295.568,297.248,1183.5,15.6873,8.12834,5818,5845,5804,5851,=AVERAGE(I45:L45),
5.8,293.328,294.672,296.8,294.672,1179.47,16.1108,7.59373,5825,5819,5860,5818,=AVERAGE(I46:L46),
5.9,294.336,295.568,296.24,294.56,1180.7,16.5081,7.03741,5845,5836,5790,5876,=AVERAGE(I47:L47),
6,298.816,293.552,294.448,297.584,1184.4,16.8791,6.45901,5785,5806,5803,5813,=AVERAGE(I48:L48),
6.1,17.36,20.16,19.152,19.152,75.824,18.4098,5.80459,6339,6369,6365,5688,=AVERAGE(I49:L49),
6.2,296.576,275.184,288.288,282.464,1142.51,17.8146,7.6785,17270,18923,17823,18384,=AVERAGE(I50:L50),
6.3,296.688,294.56,296.912,292.992,1181.15,17.5229,8.41364,5800,5845,5833,5833,=AVERAGE(I51:L51),
6.4,293.216,299.152,294.448,295.904,1182.72,17.2041,9.12836,5804,5823,5840,5807,=AVERAGE(I52:L52),
6.5,297.92,296.352,293.664,295.008,1182.94,16.8583,9.82213,5832,5781,5806,5819,=AVERAGE(I53:L53),
6.6,295.792,296.352,295.344,292.768,1180.26,16.4858,10.4945,5797,5796,5827,5830,=AVERAGE(I54:L54),
6.7,295.12,296.912,296.8,295.232,1184.06,16.0869,11.1449,5815,5815,5851,5857,=AVERAGE(I55:L55),
6.8,296.016,296.576,293.888,294.224,1180.7,15.662,11.773,5790,5835,5867,5826,=AVERAGE(I56:L56),
6.9,295.904,294,294,293.888,1177.79,15.2113,12.3783,5813,5801,5841,5850,=AVERAGE(I57:L57),
7,296.464,294,296.24,294.896,1181.6,14.7352,12.9603,5842,5826,5820,5826,=AVERAGE(I58:L58),
7.1,294.672,294.224,298.704,296.688,1184.29,14.2342,13.5187,5814,5855,5747,5804,=AVERAGE(I59:L59),
7.2,294.448,299.04,293.44,295.12,1182.05,13.7085,14.0529,5789,5787,5871,5829,=AVERAGE(I60:L60),
7.3,294,293.44,296.24,298.816,1182.5,13.1585,14.5626,5877,5804,5799,5758,=AVERAGE(I61:L61),
7.4,293.888,296.576,294.56,295.232,1180.26,12.5847,15.0475,5799,5844,5829,5838,=AVERAGE(I62:L62),
7.5,293.104,297.472,298.144,294.896,1183.62,11.9876,15.5071,5834,5766,5757,5873,=AVERAGE(I63:L63),
7.6,298.256,295.008,295.792,293.328,1182.38,11.3674,15.9411,5825,5855,5845,5791,=AVERAGE(I64:L64),
