Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,39.312,28.56,28.56,28.56,28.56,28.56,28.56,267.904,16.1833,10.8819,57108,76157,73846,74396,75033,75601,76124,76687,=AVERAGE(M3:T3),
1.6,202.832,227.584,229.6,233.408,227.136,218.624,217.168,205.856,1762.21,16.1833,10.8819,9779,10466,13736,14323,14595,15313,15196,16117,=AVERAGE(M4:T4),
1.7,228.256,222.992,231.616,231.28,223.44,223.44,216.496,224.784,1802.3,16.1833,10.8819,9866,10018,10238,9866,10169,10258,10031,10296,=AVERAGE(M5:T5),
1.8,235.984,229.152,220.752,218.736,221.648,227.584,231.056,226.128,1811.04,16.1833,10.8819,9427,10121,10076,10279,10155,10101,9823,10418,=AVERAGE(M6:T6),
1.9,215.6,226.016,229.152,229.936,231.056,236.432,224.672,232.176,1825.04,16.1833,10.8819,9896,9606,9528,9512,9580,9663,9604,9983,=AVERAGE(M7:T7),
2,230.384,224.336,228.48,226.24,223.888,219.072,220.752,221.872,1795.02,16.3097,11.7279,9786,10281,9655,10035,10165,9815,9985,10025,=AVERAGE(M8:T8),
2.1,225.12,228.592,224.672,225.568,222.544,228.032,226.24,225.232,1806,15.9825,13.4634,10222,10460,10014,9681,9740,10276,10276,9999,=AVERAGE(M9:T9),
2.2,224.224,224,230.048,225.456,225.904,217.84,225.008,225.568,1798.05,14.5863,14.9016,10082,10147,10222,10215,9962,10150,10319,9794,=AVERAGE(M10:T10),
2.3,223.776,227.248,228.144,218.96,220.864,228.256,223.216,231.056,1801.52,11.7919,15.9099,10033,10309,9416,9894,9709,10227,10156,10265,=AVERAGE(M11:T11),
2.4,196.784,202.496,203.28,198.8,211.344,202.944,205.296,190.624,1611.57,6.59818,16.3159,9847,9989,10131,9936,9771,9818,10144,9988,=AVERAGE(M12:T12),
2.5,0,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,0,=AVERAGE(M13:T13),
2.6,152.208,126.896,126.784,154.336,129.248,146.384,137.648,152.096,1125.6,16.9445,6.35778,39236,47974,48296,39345,47836,41290,44581,40570,=AVERAGE(M14:T14),
2.7,150.752,151.648,114.8,151.2,123.2,117.824,141.568,140.896,1091.89,18.0955,6.87199,21778,22372,29278,22260,26748,28646,24271,23474,=AVERAGE(M15:T15),
2.8,156.912,140.112,133.952,131.824,146.944,141.568,126.448,153.216,1130.98,6.77811,18.1256,11253,12133,13684,12889,12973,12448,13088,11739,=AVERAGE(M16:T16),
2.9,160.048,144.592,128.688,148.512,118.608,145.712,150.752,118.048,1114.96,6.39803,16.9157,20533,24755,27567,23932,30373,25540,24019,30083,=AVERAGE(M17:T17),
3,188.048,196.224,198.128,205.52,204.4,193.312,192.64,203.504,1581.78,13.7426,6.74596,9656,10036,10731,9834,9997,10660,9993,9917,=AVERAGE(M18:T18),
3.1,0,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,0,=AVERAGE(M19:T19),
3.2,233.072,231.056,224.224,200.592,199.136,212.912,211.456,207.2,1719.65,13.8147,15.774,27688,27625,27822,31979,31939,29594,30770,31178,=AVERAGE(M20:T20),
3.3,223.328,226.464,224.224,223.328,220.864,231.168,228.032,223.552,1800.96,12.0224,16.3173,10011,10263,10467,10305,10377,10285,10058,10400,=AVERAGE(M21:T21),
3.4,228.48,227.92,228.144,227.808,232.848,225.904,214.144,223.664,1808.91,11.8397,16.315,10406,9889,10508,9936,10144,10478,10055,10500,=AVERAGE(M22:T22),
3.5,224.672,221.536,226.464,222.768,222.88,220.08,230.384,226.464,1795.25,11.6551,16.3046,10487,9905,9531,9754,10066,10494,10105,10517,=AVERAGE(M23:T23),
3.6,224.448,230.384,230.384,219.296,217.728,224.112,220.864,222.88,1790.1,11.4685,16.2864,9813,9799,10228,9524,10407,10406,9993,9806,=AVERAGE(M24:T24),
3.7,229.488,221.984,212.128,222.544,234.976,223.44,223.216,222.544,1790.32,11.28,16.2605,9548,9566,9811,10121,10324,9609,9736,10067,=AVERAGE(M25:T25),
3.8,216.944,221.088,232.736,235.424,226.24,233.296,220.64,235.648,1822.02,11.2554,16.2566,9975,9624,9875,9469,9634,9625,9826,9506,=AVERAGE(M26:T26),
3.9,230.944,221.424,221.424,217.84,215.712,217.504,232.064,225.344,1782.26,11.2554,16.2566,9804,10082,9873,9831,10190,9524,9678,9757,=AVERAGE(M27:T27),
4,228.368,229.152,218.176,226.016,229.824,226.576,220.416,230.608,1809.14,11.2554,16.2566,9973,9967,9824,9974,9689,10127,9678,10168,=AVERAGE(M28:T28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(J7:J28)
