Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
4.8,222.544,216.944,223.328,220.304,221.648,220.752,220.864,221.424,1767.81,10.7627,12.034,10276,10222,9988,10359,10074,10282,10189,10275,=AVERAGE(M36:T36),
4.9,222.768,224,221.424,225.344,223.216,214.704,224.224,215.712,1771.39,11.4041,11.6755,9765,10068,10054,10099,9995,10189,9817,10181,=AVERAGE(M37:T37),
5,227.024,221.76,227.024,223.104,214.48,226.352,232.96,221.2,1793.9,12.0229,11.2991,10260,9871,10058,10135,10226,10116,10052,10328,=AVERAGE(M38:T38),
5.1,213.584,213.248,219.856,220.416,225.68,231.168,213.92,225.568,1763.44,12.6187,10.9045,10144,10144,9800,10001,9837,9847,10092,10131,=AVERAGE(M39:T39),
5.2,222.208,222.096,230.72,224.56,222.208,220.192,216.16,219.408,1777.55,13.1911,10.491,10060,9951,9897,10144,9946,10216,10091,9844,=AVERAGE(M40:T40),
5.3,226.352,219.632,218.4,220.976,221.424,228.256,232.064,214.032,1781.14,13.7397,10.0584,10105,10045,10133,10085,10120,10021,9853,10112,=AVERAGE(M41:T41),
5.4,219.184,222.88,218.848,217.952,222.32,220.192,217.168,225.232,1763.78,14.264,9.60632,10119,10246,10255,9987,10087,10298,10190,10262,=AVERAGE(M42:T42),
5.5,227.584,221.76,226.352,228.144,229.712,213.696,222.768,219.184,1789.2,14.7636,9.13421,10225,9938,10090,10136,10035,9969,10368,10256,=AVERAGE(M43:T43),
5.6,222.544,223.44,222.768,218.4,209.664,230.048,215.712,224.448,1767.02,15.2382,8.6417,10182,10185,10326,10185,10271,9909,10077,9921,=AVERAGE(M44:T44),
5.7,220.192,219.968,220.08,232.4,233.968,214.704,228.144,216.048,1785.5,15.6874,8.12833,10229,10190,10257,10034,10140,10276,10122,10269,=AVERAGE(M45:T45),
5.8,225.232,231.168,216.384,213.584,213.248,232.848,222.992,223.104,1778.56,16.1108,7.59373,10131,10190,10093,10051,9920,9681,10069,10050,=AVERAGE(M46:T46),
5.9,218.288,219.52,224.56,223.104,226.24,228.032,217.84,226.24,1783.82,16.5082,7.03741,10215,10180,10259,10180,10486,10117,10148,10154,=AVERAGE(M47:T47),
6,225.232,219.856,230.048,231.504,214.48,219.632,229.376,225.68,1795.81,16.8791,6.45899,10295,9707,10206,10173,10418,9841,10323,9905,=AVERAGE(M48:T48),
6.1,12.992,27.664,15.904,16.128,32.48,21.504,26.768,20.832,174.272,18.4098,5.80459,9961,9599,9462,9569,9772,10680,10785,10243,=AVERAGE(M49:T49),
6.2,206.64,182.672,190.624,196.448,174.72,177.52,169.568,208.768,1506.96,17.8145,7.67851,27507,31872,29920,29046,32820,32277,33783,27555,=AVERAGE(M50:T50),
6.3,232.288,218.512,221.872,230.608,219.184,221.872,225.12,215.824,1785.28,17.5229,8.41368,9816,10110,9999,9985,10174,10033,10077,10156,=AVERAGE(M51:T51),
6.4,220.304,228.032,220.752,222.432,229.376,222.544,224.224,228.592,1796.26,17.2041,9.12838,9836,9832,9804,9985,10130,10135,9931,9984,=AVERAGE(M52:T52),
6.5,225.12,222.768,221.536,221.424,218.288,227.36,227.248,216.496,1780.24,16.8583,9.82216,10389,10235,10000,9932,10388,9879,10084,10426,=AVERAGE(M53:T53),
6.6,208.992,217.504,224.112,229.6,227.92,216.608,212.912,217.168,1754.82,16.4857,10.4945,10209,10286,10117,10070,9907,10181,10124,10050,=AVERAGE(M54:T54),
6.7,219.856,221.2,223.104,211.456,209.664,225.792,223.552,224.448,1759.07,16.0869,11.145,10065,9762,10228,10313,10299,10132,10233,10193,=AVERAGE(M55:T55),
6.8,234.304,216.608,220.864,218.176,226.464,226.8,222.656,215.824,1781.7,15.662,11.773,10085,10216,9983,9940,10072,10051,10093,10235,=AVERAGE(M56:T56),
6.9,209.104,226.352,218.288,228.032,224.896,213.248,225.568,221.424,1766.91,15.2113,12.3783,9943,10066,10200,10202,10133,9957,10067,10173,=AVERAGE(M57:T57),
7,234.528,223.776,220.64,216.272,216.496,218.176,214.144,219.072,1763.1,14.7352,12.9603,10016,10022,10180,10126,10014,10107,9977,10134,=AVERAGE(M58:T58),
7.1,210.896,218.064,225.344,229.264,228.256,230.272,223.888,223.664,1789.65,14.2342,13.5187,10108,10297,9899,10144,9922,9962,10200,10229,=AVERAGE(M59:T59),
7.2,228.816,221.424,222.544,214.256,212.912,218.176,228.256,230.16,1776.54,13.7084,14.0529,9981,10173,9904,10225,10217,10043,10024,10009,=AVERAGE(M60:T60),
7.3,222.88,228.368,215.712,228.256,223.664,225.792,226.688,210.896,1782.26,13.1585,14.5626,10092,9949,10302,9915,10282,9986,9926,10070,=AVERAGE(M61:T61),
7.4,221.2,223.44,226.128,218.624,222.208,228.928,228.256,226.576,1795.36,12.5846,15.0475,10232,10123,9969,9948,10256,9966,10174,10325,=AVERAGE(M62:T62),
7.5,220.64,216.832,228.48,224.784,227.472,224.336,217.056,221.984,1781.58,11.9876,15.5071,10208,10374,10117,9941,10077,9916,10285,10410,=AVERAGE(M63:T63),
7.6,220.864,225.904,222.208,221.76,222.208,225.68,220.864,223.664,1783.15,11.3674,15.9411,10367,10026,10071,10371,9912,9948,10215,10279,=AVERAGE(M64:T64),
7.7,220.528,215.488,221.984,223.888,225.456,218.176,227.36,220.08,1772.96,10.7247,16.3491,9983,10208,10286,9937,10191,10197,10211,10067,=AVERAGE(M65:T65),
7.8,233.52,227.92,215.488,215.824,215.824,221.312,219.632,226.24,1775.76,10.06,16.7309,9944,10102,10188,10123,10140,10124,9914,10002,=AVERAGE(M66:T66),
7.9,218.736,213.92,225.68,229.376,222.656,223.664,225.568,213.024,1772.62,9.37367,17.086,9918,9836,10197,10022,10015,9984,10031,10052,=AVERAGE(M67:T67),
8,229.152,223.776,222.096,207.088,217.28,223.776,216.608,230.384,1770.16,8.6662,17.4144,10054,10101,9913,10176,9969,10274,10033,10209,=AVERAGE(M68:T68),
8.1,218.736,221.536,219.968,235.648,218.736,218.176,230.944,217.504,1781.25,7.93818,17.7156,10061,10072,9941,9934,9883,10180,9997,9824,=AVERAGE(M69:T69),
8.2,198.128,225.456,216.832,208.768,213.808,215.264,200.144,209.328,1687.73,7.19,17.9894,10184,10321,10239,10553,10241,10289,10343,10310,=AVERAGE(M70:T70),
8.3,205.744,182.112,198.016,185.584,194.768,190.736,215.04,191.968,1563.97,6.4222,18.2356,11626,11979,11363,11464,12288,11452,11184,12397,=AVERAGE(M71:T71),
8.4,0,4.144,12.992,0,14.112,2.464,0,18.48,52.192,7.03269,16.5113,0,14336,13048,0,10797,16753,0,12403,=AVERAGE(M72:T72),
8.5,235.872,232.4,201.936,238.336,211.792,221.312,211.568,196.448,1749.66,7.58921,16.1142,25032,25465,28932,25487,27445,26803,28053,29648,=AVERAGE(M73:T73),
8.6,2.128,0,10.416,0.224,0,0,0,8.624,21.392,7.60034,16.1142,11001,0,12460,77972,0,0,0,12791,=AVERAGE(M74:T74),
8.7,216.72,215.936,196.56,196.896,230.048,226.352,217.616,203.728,1703.86,8.12397,15.691,27233,27533,30473,30117,25673,26383,26811,29037,=AVERAGE(M75:T75),
8.8,226.576,217.504,220.192,230.832,227.92,222.544,236.88,234.08,1816.53,8.63751,15.242,9867,10182,9947,9982,10309,9984,9630,9924,=AVERAGE(M76:T76),
8.9,221.2,232.064,227.472,225.456,221.424,225.456,223.216,225.904,1802.19,9.13021,14.7676,9581,9613,10089,9841,10253,9964,10313,9625,=AVERAGE(M77:T77),
9,234.752,222.208,232.96,226.576,221.2,231.056,228.144,220.528,1817.42,9.60246,14.2682,9494,9564,10083,9876,9723,9890,9752,9608,=AVERAGE(M78:T78),
9.1,219.968,227.248,214.368,213.584,229.376,220.416,230.272,232.624,1787.86,10.0548,13.7442,10137,10121,10248,10428,9874,10227,10001,9924,=AVERAGE(M79:T79),
9.2,226.016,226.464,227.808,231.28,228.144,226.688,219.968,220.192,1806.56,10.4875,13.1958,10064,10087,10065,10047,10043,10443,9906,9590,=AVERAGE(M80:T80),
9.3,223.216,224.784,222.208,220.192,226.912,225.344,229.936,225.232,1797.82,10.9011,12.6236,10466,10196,10302,10177,10078,10198,10430,10388,=AVERAGE(M81:T81),
9.4,225.456,221.872,234.192,229.936,225.344,223.552,229.6,229.6,1819.55,11.2959,12.0279,10082,10007,9751,10048,9892,10165,9824,10236,=AVERAGE(M82:T82),
9.5,221.872,226.912,219.856,217.616,226.352,225.904,220.304,227.696,1786.51,11.6725,11.4093,10498,10226,10004,9872,10088,9773,9727,9681,=AVERAGE(M83:T83),
9.6,229.04,227.472,231.392,228.816,225.68,227.024,224.448,217.504,1811.38,12.0311,10.7681,9823,10432,10031,10053,9752,9895,10099,9808,=AVERAGE(M84:T84),
9.7,222.88,224.784,222.656,229.376,226.912,223.44,226.016,223.664,1799.73,12.3722,10.1048,10302,9630,10192,10102,10492,10469,10155,10044,=AVERAGE(M85:T85),
9.8,221.424,225.568,230.16,217.168,221.2,222.32,222.096,228.704,1788.64,12.6963,9.41992,10357,10223,10046,10177,9902,10449,10350,9963,=AVERAGE(M86:T86),
9.9,230.496,223.104,223.216,220.864,228.592,224.784,223.216,225.568,1799.84,13.0036,8.71387,10056,10192,10225,9765,9597,9883,9934,9680,=AVERAGE(M87:T87),
10,218.624,220.528,223.888,230.048,227.36,237.328,228.928,231.728,1818.43,13.2946,7.98714,10141,9995,10205,9707,9711,9458,10329,9603,=AVERAGE(M88:T88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(J7:J88)
