Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,49.168,28.56,28.56,28.56,28.56,220.64,14.394,15.0139,56777,65727,73792,74295,74931,75485,=AVERAGE(K3:P3),
1.6,262.304,264.208,274.4,269.36,263.872,255.696,1589.84,14.394,15.0139,7319,7738,11586,11960,12155,12597,=AVERAGE(K4:P4),
1.7,275.072,275.632,280.336,277.872,276.976,276.304,1662.19,14.394,15.0139,7507,7430,7517,7535,7484,7481,=AVERAGE(K5:P5),
1.8,276.416,277.536,278.096,275.184,277.088,272.384,1656.7,14.394,15.0139,7544,7504,7371,7567,7520,7558,=AVERAGE(K6:P6),
1.9,281.904,277.648,274.176,274.848,277.424,285.04,1671.04,14.394,15.0139,7321,7493,7588,7434,7436,7412,=AVERAGE(K7:P7),
2,273.616,277.088,275.856,271.824,274.512,270.592,1643.49,14.2957,15.0676,7491,7388,7375,7628,7637,7613,=AVERAGE(K8:P8),
2.1,281.232,275.184,275.184,279.776,276.416,272.496,1660.29,14.0656,15.1842,7564,7679,7547,7388,7583,7508,=AVERAGE(K9:P9),
2.2,278.208,274.064,276.752,277.76,278.32,272.384,1657.49,13.8206,15.2962,7620,7505,7589,7588,7466,7498,=AVERAGE(K10:P10),
2.3,268.464,280.224,279.328,277.2,273.728,274.624,1653.57,13.5605,15.4034,7576,7458,7420,7491,7522,7652,=AVERAGE(K11:P11),
2.4,279.776,278.544,272.608,275.408,274.736,273.616,1654.69,13.2848,15.5056,7703,7451,7735,7707,7505,7772,=AVERAGE(K12:P12),
2.5,273.616,274.176,274.96,277.648,278.768,277.984,1657.15,12.9932,15.6027,7460,7512,7577,7462,7571,7611,=AVERAGE(K13:P13),
2.6,277.424,276.976,279.552,274.736,274.624,281.12,1664.43,12.6853,15.6945,7392,7568,7580,7487,7377,7340,=AVERAGE(K14:P14),
2.7,266.336,277.2,276.64,276.864,274.4,278.768,1650.21,12.3607,15.7809,7534,7552,7698,7601,7692,7535,=AVERAGE(K15:P15),
2.8,279.888,280.448,271.04,273.728,274.848,268.688,1648.64,12.019,15.8615,7501,7466,7574,7672,7606,7608,=AVERAGE(K16:P16),
2.9,276.528,278.32,279.888,270.816,280.336,281.568,1667.46,11.6597,15.9363,7559,7657,7638,7744,7657,7638,=AVERAGE(K17:P17),
3,274.512,275.408,274.736,278.208,275.744,274.4,1653.01,11.2825,16.0051,7512,7421,7443,7475,7446,7378,=AVERAGE(K18:P18),
3.1,278.992,277.312,271.712,275.184,282.24,280.784,1666.22,10.8871,16.0676,7478,7575,7546,7525,7536,7456,=AVERAGE(K19:P19),
3.2,282.352,276.304,278.096,276.08,270.144,273.056,1656.03,10.4728,16.1237,7415,7443,7542,7670,7581,7683,=AVERAGE(K20:P20),
3.3,270.592,278.096,279.216,281.344,281.232,279.216,1669.7,10.0394,16.1731,7539,7454,7447,7436,7389,7592,=AVERAGE(K21:P21),
3.4,279.776,282.688,276.752,279.888,277.872,271.712,1668.69,9.58647,16.2156,7572,7391,7626,7476,7552,7618,=AVERAGE(K22:P22),
3.5,274.848,275.744,281.792,282.576,272.384,279.552,1666.9,9.11347,16.2511,7593,7603,7364,7349,7680,7495,=AVERAGE(K23:P23),
3.6,277.984,282.576,276.304,276.08,280.896,278.656,1672.5,8.62006,16.2793,7617,7445,7611,7610,7463,7550,=AVERAGE(K24:P24),
3.7,274.624,276.752,282.24,275.744,277.2,275.072,1661.63,8.10581,16.2999,7440,7532,7598,7452,7678,7486,=AVERAGE(K25:P25),
3.8,275.632,273.28,266.112,278.768,271.04,275.52,1640.35,7.57028,16.3127,7624,7625,7649,7655,7610,7385,=AVERAGE(K26:P26),
3.9,277.312,272.272,273.504,270.704,277.536,284.816,1656.14,7.01303,16.3175,7572,7619,7724,7536,7606,7301,=AVERAGE(K27:P27),
4,253.792,248.864,238.224,241.696,239.904,231.616,1454.1,6.43365,16.3141,8378,8506,8410,9178,8651,8550,=AVERAGE(K28:P28),
