Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
1.4,0,0,0,16.1833,10.8819,0,0,=AVERAGE(G2:H2),
1.5,56.448,37.744,94.192,16.1833,10.8819,57759,76634,=AVERAGE(G3:H3),
1.6,284.144,297.248,581.392,16.1833,10.8819,5625,6729,=AVERAGE(G4:H4),
1.7,298.256,299.712,597.968,16.1833,10.8819,5381,5370,=AVERAGE(G5:H5),
1.8,299.488,298.592,598.08,16.1833,10.8819,5368,5381,=AVERAGE(G6:H6),
1.9,299.264,298.144,597.408,16.1833,10.8819,5368,5376,=AVERAGE(G7:H7),
2,299.712,298.368,598.08,16.3097,11.7277,5368,5379,=AVERAGE(G8:H8),
2.1,298.144,299.264,597.408,15.9825,13.4634,5378,5374,=AVERAGE(G9:H9),
2.2,298.368,299.936,598.304,14.5863,14.9015,5378,5363,=AVERAGE(G10:H10),
2.3,298.592,298.368,596.96,11.7922,15.9099,5383,5387,=AVERAGE(G11:H11),
2.4,263.424,261.856,525.28,6.59847,16.3159,5381,5386,=AVERAGE(G12:H12),
2.5,0,0,0,6.87199,13.6971,0,0,=AVERAGE(G13:H13),
2.6,214.816,209.216,424.032,16.9443,6.35846,24438,25368,=AVERAGE(G14:H14),
2.7,196.224,190.288,386.512,18.0955,6.87199,16626,17382,=AVERAGE(G15:H15),
2.8,222.32,222.88,445.2,6.77921,18.1253,5399,5381,=AVERAGE(G16:H16),
2.9,199.92,190.96,390.88,6.39803,16.9157,15841,16829,=AVERAGE(G17:H17),
3,247.296,246.624,493.92,13.742,6.74597,5376,5386,=AVERAGE(G18:H18),
3.1,0,0,0,16.3136,6.39803,0,0,=AVERAGE(G19:H19),
3.2,297.36,293.104,590.464,13.815,15.774,19827,20302,=AVERAGE(G20:H20),
3.3,299.6,298.48,598.08,12.0224,16.3173,5367,5381,=AVERAGE(G21:H21),
3.4,299.6,298.592,598.192,11.8398,16.315,5368,5378,=AVERAGE(G22:H22),
3.5,298.144,298.368,596.512,11.6551,16.3046,5388,5377,=AVERAGE(G23:H23),
3.6,298.48,299.712,598.192,11.4685,16.2864,5361,5375,=AVERAGE(G24:H24),
3.7,299.04,298.256,597.296,11.28,16.2605,5379,5374,=AVERAGE(G25:H25),
3.8,300.384,299.712,600.096,11.2554,16.2566,5385,5388,=AVERAGE(G26:H26),
3.9,298.368,298.256,596.624,11.2554,16.2566,5388,5385,=AVERAGE(G27:H27),
4,298.592,298.48,597.072,11.2554,16.2566,5370,5377,=AVERAGE(G28:H28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D28)
