Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,39.536,28.56,28.56,28.56,28.56,211.008,14.394,15.0139,56915,75797,74522,73973,75021,75657,=AVERAGE(K3:P3),
1.6,260.4,275.408,270.032,273.168,265.216,255.584,1599.81,14.394,15.0139,7552,8250,11754,11589,12066,12444,=AVERAGE(K4:P4),
1.7,275.52,279.328,280,280.112,274.736,275.296,1664.99,14.394,15.0139,7413,7524,7384,7540,7592,7513,=AVERAGE(K5:P5),
1.8,273.504,277.2,275.184,274.4,270.816,275.296,1646.4,14.394,15.0139,7618,7574,7600,7565,7615,7580,=AVERAGE(K6:P6),
1.9,275.856,276.192,280,274.848,276.976,283.92,1667.79,14.394,15.0139,7612,7534,7433,7492,7495,7448,=AVERAGE(K7:P7),
2,280.784,273.056,268.912,276.864,280.784,272.384,1652.78,14.2957,15.0676,7274,7343,7479,7301,7267,7438,=AVERAGE(K8:P8),
2.1,275.856,278.208,282.8,275.968,276.192,273.168,1662.19,14.0656,15.1842,7416,7404,7249,7431,7601,7488,=AVERAGE(K9:P9),
2.2,278.656,276.64,276.752,278.32,274.736,273.84,1658.94,13.8206,15.2962,7420,7506,7265,7606,7444,7534,=AVERAGE(K10:P10),
2.3,273.952,277.312,277.76,272.048,273.84,279.888,1654.8,13.5605,15.4034,7636,7574,7501,7582,7620,7429,=AVERAGE(K11:P11),
2.4,281.232,278.992,279.216,276.304,278.88,273.056,1667.68,13.2848,15.5056,7523,7352,7395,7407,7655,7607,=AVERAGE(K12:P12),
2.5,270.592,279.776,275.184,276.416,279.104,277.312,1658.38,12.9932,15.6027,7461,7602,7440,7553,7551,7405,=AVERAGE(K13:P13),
2.6,282.352,271.376,283.024,272.048,274.176,271.936,1654.91,12.6853,15.6945,7550,7662,7488,7669,7593,7647,=AVERAGE(K14:P14),
2.7,270.592,280.112,269.472,281.568,278.992,274.96,1655.7,12.3607,15.7809,7545,7429,7631,7383,7527,7575,=AVERAGE(K15:P15),
2.8,279.104,279.776,279.664,276.08,270.144,281.232,1666,12.019,15.8615,7419,7440,7506,7605,7492,7676,=AVERAGE(K16:P16),
2.9,274.96,276.528,270.48,277.648,281.568,270.592,1651.78,11.6597,15.9363,7504,7556,7561,7418,7564,7618,=AVERAGE(K17:P17),
3,278.096,275.632,274.736,282.016,276.304,276.528,1663.31,11.2826,16.0051,7330,7617,7652,7315,7501,7433,=AVERAGE(K18:P18),
3.1,277.872,276.976,282.912,277.648,274.736,274.96,1665.1,10.8871,16.0676,7436,7474,7387,7394,7449,7481,=AVERAGE(K19:P19),
3.2,275.296,279.44,270.928,274.96,281.12,278.432,1660.18,10.4728,16.1237,7494,7339,7526,7646,7515,7457,=AVERAGE(K20:P20),
3.3,278.88,278.096,280.336,277.76,276.976,278.768,1670.82,10.0394,16.1731,7520,7529,7510,7537,7562,7596,=AVERAGE(K21:P21),
3.4,276.864,282.464,279.888,275.52,278.32,272.944,1666,9.58644,16.2156,7454,7549,7479,7581,7552,7630,=AVERAGE(K22:P22),
3.5,283.248,276.976,275.296,280.336,279.104,278.096,1673.06,9.1135,16.2511,7445,7382,7728,7496,7391,7604,=AVERAGE(K23:P23),
3.6,278.096,278.544,278.208,279.328,278.992,280.112,1673.28,8.62007,16.2793,7587,7614,7637,7666,7588,7575,=AVERAGE(K24:P24),
3.7,279.552,277.872,282.128,274.96,276.192,279.552,1670.26,8.10582,16.2999,7551,7553,7474,7491,7668,7630,=AVERAGE(K25:P25),
3.8,275.968,268.8,272.048,272.944,267.456,270.816,1628.03,7.57029,16.3127,7647,7594,7568,7603,7499,7620,=AVERAGE(K26:P26),
3.9,274.848,276.08,278.768,271.376,273.616,268.912,1643.6,7.01304,16.3175,7474,7572,7543,7542,7587,7555,=AVERAGE(K27:P27),
4,271.04,280.448,269.024,281.568,264.992,273.392,1640.46,6.43365,16.3141,7532,7446,7568,7497,7433,7472,=AVERAGE(K28:P28),
4.1,285.824,273.616,273.168,272.72,279.888,282.912,1668.13,5.83169,16.3021,7522,7447,7492,7364,7650,7599,=AVERAGE(K29:P29),
4.2,16.24,34.496,33.152,32.368,28.224,31.136,175.616,7.23399,13.572,9229,9594,9454,9044,9762,9843,=AVERAGE(K30:P30),
4.3,280.672,260.176,268.016,270.48,275.184,253.68,1608.21,7.24921,13.572,18963,20518,19904,19715,19365,21155,=AVERAGE(K31:P31),
4.4,273.728,279.664,277.088,280.784,275.856,271.6,1658.72,7.98104,13.297,7703,7650,7542,7492,7636,7647,=AVERAGE(K32:P32),
4.5,273.056,260.736,263.872,267.232,260.288,263.2,1588.38,8.73028,13.0061,7659,7859,7779,7689,7999,7930,=AVERAGE(K33:P33),
4.6,272.048,272.496,277.648,280,277.536,274.736,1654.46,9.41416,12.6989,7584,7634,7500,7616,7549,7557,=AVERAGE(K34:P34),
4.7,278.88,279.328,277.424,274.848,280.672,280.224,1671.38,10.0992,12.375,7340,7514,7507,7400,7382,7334,=AVERAGE(K35:P35),
4.8,272.72,274.4,276.976,276.864,272.384,280,1653.34,10.7627,12.034,7654,7580,7392,7543,7616,7549,=AVERAGE(K36:P36),
