Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
1.4,0,0,0,16.1833,10.8819,0,0,=AVERAGE(G2:H2),
1.5,57.232,47.264,104.496,16.1833,10.8819,57081,67389,=AVERAGE(G3:H3),
1.6,283.808,289.744,573.552,16.1833,10.8819,5620,5886,=AVERAGE(G4:H4),
1.7,298.032,298.704,596.736,16.1833,10.8819,5378,5379,=AVERAGE(G5:H5),
1.8,298.144,299.824,597.968,16.1833,10.8819,5378,5368,=AVERAGE(G6:H6),
1.9,298.816,298.592,597.408,16.1833,10.8819,5378,5376,=AVERAGE(G7:H7),
2,297.808,298.704,596.512,16.3097,11.7278,5386,5381,=AVERAGE(G8:H8),
2.1,298.704,297.696,596.4,15.9825,13.4634,5378,5386,=AVERAGE(G9:H9),
2.2,298.256,298.816,597.072,14.5863,14.9015,5381,5378,=AVERAGE(G10:H10),
2.3,298.704,298.256,596.96,11.7922,15.9099,5377,5383,=AVERAGE(G11:H11),
2.4,263.872,258.16,522.032,6.59847,16.3159,5401,5388,=AVERAGE(G12:H12),
2.5,0,0,0,6.87199,13.6971,0,0,=AVERAGE(G13:H13),
2.6,174.048,168.56,342.608,16.9441,6.35817,31712,33416,=AVERAGE(G14:H14),
2.7,196.448,190.064,386.512,18.0955,6.87199,16645,17516,=AVERAGE(G15:H15),
2.8,223.216,222.544,445.76,6.77762,18.1253,5392,5383,=AVERAGE(G16:H16),
2.9,124.992,118.272,243.264,6.39803,16.9157,27807,29855,=AVERAGE(G17:H17),
3,37.52,43.456,80.976,13.742,6.74737,76107,65319,=AVERAGE(G18:H18),
3.1,0,0,0,16.3136,6.39803,0,0,=AVERAGE(G19:H19),
3.2,297.136,290.64,587.776,13.8152,15.7737,19559,20068,=AVERAGE(G20:H20),
3.3,297.808,299.488,597.296,12.0224,16.3173,5383,5370,=AVERAGE(G21:H21),
3.4,298.928,298.368,597.296,11.8398,16.315,5377,5377,=AVERAGE(G22:H22),
3.5,297.808,299.376,597.184,11.6551,16.3046,5381,5373,=AVERAGE(G23:H23),
3.6,298.928,298.368,597.296,11.4685,16.2864,5384,5385,=AVERAGE(G24:H24),
3.7,298.48,299.824,598.304,11.28,16.2605,5378,5371,=AVERAGE(G25:H25),
3.8,299.936,299.712,599.648,11.2554,16.2566,5372,5382,=AVERAGE(G26:H26),
3.9,298.816,298.592,597.408,11.2554,16.2566,5384,5382,=AVERAGE(G27:H27),
4,298.48,298.592,597.072,11.2554,16.2566,5370,5380,=AVERAGE(G28:H28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D28)
