Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,45.36,28.56,28.56,28.56,28.56,28.56,245.392,16.1833,10.8819,57043,69800,73779,74407,74984,75544,76084,=AVERAGE(L3:R3),
1.6,237.104,238.336,247.632,249.312,246.512,230.384,235.536,1684.82,16.1833,10.8819,8444,8986,12800,12955,12973,14000,14016,=AVERAGE(L4:R4),
1.7,242.032,251.888,258.272,247.856,244.496,246.624,244.72,1735.89,16.1833,10.8819,8816,8837,8645,8891,8495,9025,8736,=AVERAGE(L5:R5),
1.8,247.184,247.072,244.272,250.544,247.856,253.008,250.656,1740.59,16.1833,10.8819,8608,8840,8739,8769,8872,8915,8525,=AVERAGE(L6:R6),
1.9,254.912,257.04,248.64,250.992,249.2,246.736,247.632,1755.15,16.1833,10.8819,8759,8772,8616,8651,8911,8827,8822,=AVERAGE(L7:R7),
2,243.712,244.832,247.968,246.4,249.312,242.48,253.68,1728.38,16.3097,11.7279,8784,8719,8921,8494,8540,9030,8629,=AVERAGE(L8:R8),
2.1,248.416,250.208,250.768,250.768,250.88,254.576,246.176,1751.79,15.9825,13.4636,8655,8461,8615,8539,8716,8402,8618,=AVERAGE(L9:R9),
2.2,250.768,251.328,245.728,249.2,246.96,249.536,251.216,1744.74,14.5861,14.9016,8832,8475,8908,8694,8984,8383,8568,=AVERAGE(L10:R10),
2.3,244.16,248.08,252.896,250.096,253.008,249.2,245.952,1743.39,11.792,15.9099,8770,8366,8418,8828,8925,8370,8695,=AVERAGE(L11:R11),
2.4,218.848,213.024,214.368,217.952,211.904,213.808,223.216,1513.12,6.59797,16.3159,8855,8968,8912,8924,8851,8839,8620,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,153.104,135.856,150.64,135.632,156.128,153.776,121.968,1007.1,16.9441,6.35749,37986,44585,40156,44523,38127,39351,48857,=AVERAGE(L14:R14),
2.7,170.24,152.432,133.728,136.752,145.936,127.904,159.376,1026.37,18.0955,6.87199,21053,23227,26467,25490,24696,27350,22186,=AVERAGE(L15:R15),
2.8,179.648,186.704,192.304,193.984,181.664,198.24,184.352,1316.9,6.77806,18.126,8968,8966,8633,9045,8637,9047,8808,=AVERAGE(L16:R16),
2.9,0,0,0,0,0,0,0,0,6.39803,16.9157,0,0,0,0,0,0,0,=AVERAGE(L17:R17),
3,185.92,171.696,164.864,167.664,176.848,146.496,175.28,1188.77,13.7424,6.74567,35287,38944,40552,39635,37281,44344,37800,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,246.512,226.016,215.04,217.28,235.76,241.36,226.8,1608.77,13.8152,15.774,25953,28875,29934,29780,28012,27241,28892,=AVERAGE(L20:R20),
3.3,252.112,249.76,247.52,251.664,252.224,250.208,248.864,1752.35,12.0224,16.3173,8535,8843,9121,9055,8905,8631,8549,=AVERAGE(L21:R21),
3.4,249.984,250.88,248.304,253.008,251.552,253.344,252.896,1759.97,11.8397,16.315,8923,8505,8919,8795,8847,8859,8816,=AVERAGE(L22:R22),
3.5,253.456,249.536,250.88,249.2,252,249.088,250.992,1755.15,11.6551,16.3046,8521,8828,9011,9002,8854,8842,8891,=AVERAGE(L23:R23),
3.6,251.552,250.432,249.2,252.448,250.992,246.064,254.016,1754.7,11.4685,16.2864,8754,8575,8569,8678,8657,8647,8422,=AVERAGE(L24:R24),
3.7,246.736,244.496,242.816,238.672,240.24,257.6,248.304,1718.86,11.28,16.2605,8586,8671,8437,8599,8659,8634,8586,=AVERAGE(L25:R25),
3.8,254.128,256.368,251.216,252.56,249.648,244.496,240.8,1749.22,11.2554,16.2566,8838,8644,8652,8777,8625,8449,8440,=AVERAGE(L26:R26),
3.9,242.48,252.56,252.896,238.224,245.28,240.016,261.632,1733.09,11.2554,16.2566,8732,8725,8575,8487,8623,8562,8671,=AVERAGE(L27:R27),
4,244.272,236.88,245.168,246.848,262.08,263.312,250.992,1749.55,11.2554,16.2566,8500,8655,8546,8626,9090,8783,8550,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
