Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,14.394,15.0139,0,0,0,=AVERAGE(H2:J2),
1.5,57.232,47.824,28.56,133.616,14.394,15.0139,57137,66867,73760,=AVERAGE(H3:J3),
1.6,282.8,285.936,297.472,866.208,14.394,15.0139,5766,6044,9571,=AVERAGE(H4:J4),
1.7,296.576,299.264,297.584,893.424,14.394,15.0139,5552,5524,5539,=AVERAGE(H5:J5),
1.8,296.352,298.144,296.464,890.96,14.394,15.0139,5550,5534,5553,=AVERAGE(H6:J6),
1.9,298.368,297.36,297.472,893.2,14.394,15.0139,5529,5536,5547,=AVERAGE(H7:J7),
2,298.256,297.696,295.456,891.408,14.2957,15.0676,5546,5537,5559,=AVERAGE(H8:J8),
2.1,296.352,298.704,297.584,892.64,14.0656,15.1842,5550,5528,5547,=AVERAGE(H9:J9),
2.2,297.024,297.472,295.68,890.176,13.8206,15.2962,5553,5536,5540,=AVERAGE(H10:J10),
2.3,298.144,297.696,296.912,892.752,13.5605,15.4034,5529,5536,5551,=AVERAGE(H11:J11),
2.4,298.144,296.128,296.576,890.848,13.2848,15.5056,5540,5540,5546,=AVERAGE(H12:J12),
2.5,297.248,297.472,296.8,891.52,12.9932,15.6027,5536,5553,5551,=AVERAGE(H13:J13),
2.6,296.576,296.352,297.808,890.736,12.6853,15.6945,5548,5541,5536,=AVERAGE(H14:J14),
2.7,297.472,297.92,296.8,892.192,12.3607,15.7808,5543,5534,5546,=AVERAGE(H15:J15),
2.8,296.352,296.128,298.256,890.736,12.019,15.8615,5548,5546,5536,=AVERAGE(H16:J16),
2.9,296.016,296.464,297.472,889.952,11.6597,15.9363,5549,5560,5538,=AVERAGE(H17:J17),
3,298.816,297.024,295.904,891.744,11.2826,16.0051,5523,5530,5554,=AVERAGE(H18:J18),
3.1,297.696,298.256,297.024,892.976,10.8871,16.0676,5535,5531,5539,=AVERAGE(H19:J19),
3.2,297.696,296.688,298.928,893.312,10.4728,16.1237,5537,5544,5541,=AVERAGE(H20:J20),
3.3,297.024,296.688,298.704,892.416,10.0394,16.1731,5552,5543,5516,=AVERAGE(H21:J21),
3.4,298.704,296.688,296.464,891.856,9.58647,16.2156,5530,5535,5554,=AVERAGE(H22:J22),
3.5,298.256,296.8,296.576,891.632,9.1135,16.2511,5529,5555,5555,=AVERAGE(H23:J23),
3.6,296.464,297.584,298.032,892.08,8.62007,16.2793,5557,5547,5525,=AVERAGE(H24:J24),
3.7,298.592,297.472,297.136,893.2,8.10581,16.2999,5536,5543,5537,=AVERAGE(H25:J25),
3.8,299.152,299.936,299.376,898.464,7.57026,16.3127,5539,5549,5564,=AVERAGE(H26:J26),
3.9,297.584,296.576,295.792,889.952,7.01306,16.3175,5545,5528,5543,=AVERAGE(H27:J27),
4,297.024,298.48,298.256,893.76,6.43367,16.3141,5559,5518,5558,=AVERAGE(H28:J28),
4.1,294,295.68,295.456,885.136,5.83174,16.3021,5549,5530,5547,=AVERAGE(H29:J29),
4.2,18.368,19.824,18.928,57.12,7.23397,13.572,5506,5935,5540,=AVERAGE(H30:J30),
4.3,298.256,292.432,287.056,877.744,7.24946,13.572,16943,17430,17855,=AVERAGE(H31:J31),
4.4,296.688,297.808,295.904,890.4,7.98101,13.297,5572,5535,5583,=AVERAGE(H32:J32),
4.5,296.912,296.128,298.368,891.408,8.70789,13.0061,5548,5560,5533,=AVERAGE(H33:J33),
4.6,297.024,298.032,296.8,891.856,9.41416,12.6989,5557,5543,5533,=AVERAGE(H34:J34),
4.7,296.016,297.248,297.36,890.624,10.0992,12.375,5569,5553,5545,=AVERAGE(H35:J35),
4.8,296.576,296.464,299.6,892.64,10.7627,12.034,5526,5538,5534,=AVERAGE(H36:J36),
4.9,297.024,297.472,296.912,891.408,11.4041,11.6755,5550,5529,5548,=AVERAGE(H37:J37),
5,295.904,298.592,296.016,890.512,12.0229,11.2991,5542,5524,5538,=AVERAGE(H38:J38),
5.1,297.136,297.36,297.472,891.968,12.6187,10.9044,5542,5516,5537,=AVERAGE(H39:J39),
5.2,296.576,297.472,296.464,890.512,13.1911,10.491,5577,5551,5569,=AVERAGE(H40:J40),
5.3,296.576,298.368,297.472,892.416,13.7397,10.0585,5545,5519,5537,=AVERAGE(H41:J41),
5.4,298.592,297.36,296.912,892.864,14.2639,9.60634,5517,5559,5540,=AVERAGE(H42:J42),
5.5,296.24,296.464,297.136,889.84,14.7636,9.13424,5559,5527,5548,=AVERAGE(H43:J43),
5.6,296.016,296.464,298.144,890.624,15.2382,8.64172,5571,5578,5520,=AVERAGE(H44:J44),
5.7,297.584,296.128,298.816,892.528,15.6874,8.12835,5506,5551,5532,=AVERAGE(H45:J45),
5.8,297.024,296.912,298.592,892.528,16.1108,7.59376,5562,5526,5545,=AVERAGE(H46:J46),
5.9,297.472,297.584,296.912,891.968,16.5081,7.03745,5539,5545,5559,=AVERAGE(H47:J47),
6,296.8,297.36,298.032,892.192,16.8791,6.45902,5558,5565,5537,=AVERAGE(H48:J48),
6.1,18.592,18.816,19.824,57.232,18.4098,5.80746,5326,5340,5391,=AVERAGE(H49:J49),
6.2,264.768,260.176,254.016,778.96,17.8146,7.67848,19920,20370,21024,=AVERAGE(H50:J50),
6.3,298.032,298.592,296.016,892.64,17.5229,8.41364,5524,5536,5550,=AVERAGE(H51:J51),
6.4,296.576,298.928,298.032,893.536,17.2041,9.12836,5533,5503,5522,=AVERAGE(H52:J52),
