Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,42.224,28.56,28.56,28.56,28.56,28.56,242.256,16.1833,10.8819,57018,73599,73851,74567,75101,75687,76256,=AVERAGE(L3:R3),
1.6,239.792,245.952,249.2,247.744,240.8,234.864,231.84,1690.19,16.1833,10.8819,8661,8725,12843,13233,13753,14165,14074,=AVERAGE(L4:R4),
1.7,244.832,254.688,250.096,245.504,258.272,256.592,244.272,1754.26,16.1833,10.8819,8431,8605,8552,8429,8539,8451,8906,=AVERAGE(L5:R5),
1.8,249.088,245.952,254.8,249.984,240.576,239.344,245.952,1725.7,16.1833,10.8819,8511,8644,8689,8494,8691,8700,8649,=AVERAGE(L6:R6),
1.9,251.552,247.184,245.84,251.552,253.12,250.096,246.176,1745.52,16.1833,10.8819,8751,8709,8810,8689,8745,8967,8563,=AVERAGE(L7:R7),
2,242.256,251.328,247.856,256.256,247.296,253.456,248.192,1746.64,16.3097,11.7278,8760,8730,8910,8616,8695,8397,8845,=AVERAGE(L8:R8),
2.1,251.44,251.44,252,249.088,252.336,250.656,247.296,1754.26,15.9825,13.4635,8811,8504,8832,8623,8903,8781,8923,=AVERAGE(L9:R9),
2.2,250.208,250.992,245.168,246.512,247.856,247.968,252.672,1741.38,14.5861,14.9015,8843,8951,8724,8781,8339,8979,8530,=AVERAGE(L10:R10),
2.3,252.336,251.44,247.296,251.776,250.096,251.664,253.792,1758.4,11.792,15.9099,8291,8757,8807,8791,8732,8588,8329,=AVERAGE(L11:R11),
2.4,221.984,233.632,229.376,224.784,229.6,237.216,229.376,1605.97,6.59806,16.3159,8575,8721,8751,8681,8908,8232,8334,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,151.536,129.696,149.856,146.944,126.672,144.144,141.68,990.528,16.9446,6.3578,36881,44023,38065,38399,44635,39652,40126,=AVERAGE(L14:R14),
2.7,168,140.448,144.592,160.832,157.696,130.816,146.832,1049.22,18.0955,6.87199,21594,25902,25409,22685,23196,27638,24137,=AVERAGE(L15:R15),
2.8,160.16,170.24,156.464,154,164.976,166.88,154,1126.72,6.7778,18.1259,9603,10186,12303,11088,10676,10293,11766,=AVERAGE(L16:R16),
2.9,164.528,139.776,131.712,163.52,143.024,152.544,162.512,1057.62,6.39803,16.9157,20703,24087,25645,20903,23825,22327,21216,=AVERAGE(L17:R17),
3,176.848,165.088,171.696,183.568,157.92,172.368,166.208,1193.7,13.7423,6.74568,10154,12426,11423,10471,12409,11206,11932,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,251.552,239.68,220.192,218.624,247.072,234.304,228.144,1639.57,13.8152,15.7739,25589,26174,29327,29450,25953,27176,28165,=AVERAGE(L20:R20),
3.3,251.216,254.24,252,247.632,248.304,254.576,251.776,1759.74,12.0224,16.3173,8662,8843,8856,8842,8759,8511,8573,=AVERAGE(L21:R21),
3.4,255.472,246.848,255.136,255.808,252.112,243.488,248.08,1756.94,11.8397,16.315,8408,9072,8765,8689,8699,8718,8706,=AVERAGE(L22:R22),
3.5,251.664,251.888,247.296,250.88,251.888,250.656,254.576,1758.85,11.6551,16.3046,8433,8575,8564,8241,8473,8913,8237,=AVERAGE(L23:R23),
3.6,249.648,252.672,246.288,246.96,249.984,249.648,248.64,1743.84,11.4685,16.2864,8822,8780,8693,8665,8761,8998,8725,=AVERAGE(L24:R24),
3.7,244.16,240.688,250.32,254.352,239.904,241.136,247.632,1718.19,11.28,16.2605,8637,8565,8676,8698,8625,8538,8459,=AVERAGE(L25:R25),
3.8,242.928,254.464,254.352,247.744,249.984,248.08,240.8,1738.35,11.2554,16.2566,8767,8852,8812,8737,8729,8682,8686,=AVERAGE(L26:R26),
3.9,256.48,240.464,235.872,246.96,250.656,257.488,260.96,1748.88,11.2554,16.2566,8391,8232,8647,8981,8198,8440,8496,=AVERAGE(L27:R27),
4,245.84,249.872,246.624,255.472,247.296,254.688,237.104,1736.9,11.2554,16.2566,8424,8541,8642,8629,8509,8595,8504,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
