Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
1.4,0,0,0,14.394,15.0139,0,0,=AVERAGE(G2:H2),
1.5,57.232,42.336,99.568,14.394,15.0139,56966,73111,=AVERAGE(G3:H3),
1.6,283.472,290.864,574.336,14.394,15.0139,5619,6184,=AVERAGE(G4:H4),
1.7,298.928,298.592,597.52,14.394,15.0139,5375,5390,=AVERAGE(G5:H5),
1.8,299.488,298.592,598.08,14.394,15.0139,5371,5389,=AVERAGE(G6:H6),
1.9,298.032,298.48,596.512,14.394,15.0139,5379,5393,=AVERAGE(G7:H7),
2,298.592,298.816,597.408,14.2957,15.0676,5380,5391,=AVERAGE(G8:H8),
2.1,299.152,298.144,597.296,14.0656,15.1842,5368,5391,=AVERAGE(G9:H9),
2.2,299.936,298.368,598.304,13.8206,15.2962,5370,5386,=AVERAGE(G10:H10),
2.3,297.472,298.256,595.728,13.5605,15.4034,5383,5395,=AVERAGE(G11:H11),
2.4,298.256,298.592,596.848,13.2848,15.5056,5382,5385,=AVERAGE(G12:H12),
2.5,299.6,298.48,598.08,12.9932,15.6027,5370,5395,=AVERAGE(G13:H13),
2.6,299.04,298.144,597.184,12.6853,15.6945,5371,5393,=AVERAGE(G14:H14),
2.7,298.144,298.256,596.4,12.3607,15.7808,5382,5391,=AVERAGE(G15:H15),
2.8,299.152,298.816,597.968,12.019,15.8615,5382,5396,=AVERAGE(G16:H16),
2.9,298.032,299.264,597.296,11.6597,15.9363,5366,5380,=AVERAGE(G17:H17),
3,298.256,298.48,596.736,11.2826,16.0051,5378,5400,=AVERAGE(G18:H18),
3.1,298.816,298.48,597.296,10.8871,16.0676,5382,5384,=AVERAGE(G19:H19),
3.2,297.92,298.48,596.4,10.4728,16.1237,5384,5401,=AVERAGE(G20:H20),
3.3,298.928,298.368,597.296,10.0394,16.1731,5368,5381,=AVERAGE(G21:H21),
3.4,298.592,298.704,597.296,9.58647,16.2156,5378,5390,=AVERAGE(G22:H22),
3.5,298.816,298.48,597.296,9.1135,16.2511,5381,5390,=AVERAGE(G23:H23),
3.6,299.04,297.92,596.96,8.62008,16.2793,5372,5399,=AVERAGE(G24:H24),
3.7,299.264,298.704,597.968,8.10584,16.2999,5368,5396,=AVERAGE(G25:H25),
3.8,299.712,300.048,599.76,7.57031,16.3127,5371,5377,=AVERAGE(G26:H26),
3.9,298.48,298.48,596.96,7.01306,16.3175,5378,5405,=AVERAGE(G27:H27),
4,298.592,298.256,596.848,6.43364,16.3141,5367,5369,=AVERAGE(G28:H28),
4.1,299.488,298.928,598.416,5.83174,16.3021,5386,5386,=AVERAGE(G29:H29),
4.2,18.032,13.888,31.92,7.23399,13.572,5328,5788,=AVERAGE(G30:H30),
4.3,257.264,251.552,508.816,7.32621,13.572,20659,21493,=AVERAGE(G31:H31),
4.4,298.592,297.92,596.512,7.98101,13.297,5393,5379,=AVERAGE(G32:H32),
4.5,298.704,298.256,596.96,8.70789,13.0061,5392,5404,=AVERAGE(G33:H33),
4.6,298.704,299.6,598.304,9.41411,12.6989,5366,5379,=AVERAGE(G34:H34),
4.7,297.696,299.6,597.296,10.0992,12.375,5371,5385,=AVERAGE(G35:H35),
4.8,298.256,299.04,597.296,10.7627,12.034,5387,5395,=AVERAGE(G36:H36),
4.9,299.824,298.032,597.856,11.404,11.6755,5378,5378,=AVERAGE(G37:H37),
5,298.592,298.144,596.736,12.0229,11.2991,5365,5400,=AVERAGE(G38:H38),
5.1,298.368,299.6,597.968,12.6187,10.9045,5357,5362,=AVERAGE(G39:H39),
5.2,298.48,299.264,597.744,13.1911,10.491,5390,5391,=AVERAGE(G40:H40),
5.3,298.928,299.936,598.864,13.7397,10.0585,5392,5391,=AVERAGE(G41:H41),
5.4,298.144,297.92,596.064,14.2639,9.60632,5356,5389,=AVERAGE(G42:H42),
5.5,299.712,298.704,598.416,14.7636,9.1342,5365,5396,=AVERAGE(G43:H43),
5.6,299.488,298.144,597.632,15.2382,8.64172,5372,5362,=AVERAGE(G44:H44),
5.7,299.264,297.808,597.072,15.6874,8.12837,5383,5412,=AVERAGE(G45:H45),
5.8,298.144,299.376,597.52,16.1108,7.59376,5395,5387,=AVERAGE(G46:H46),
5.9,298.368,298.48,596.848,16.5081,7.03744,5369,5400,=AVERAGE(G47:H47),
6,298.144,298.144,596.288,16.8791,6.45904,5387,5374,=AVERAGE(G48:H48),
6.1,19.152,19.152,38.304,18.4098,5.80826,5216,5934,=AVERAGE(G49:H49),
6.2,267.008,261.632,528.64,17.8146,7.6785,19604,20143,=AVERAGE(G50:H50),
6.3,298.48,299.264,597.744,17.5229,8.41364,5392,5385,=AVERAGE(G51:H51),
6.4,298.256,298.368,596.624,17.2041,9.12836,5358,5394,=AVERAGE(G52:H52),
6.5,298.256,299.264,597.52,16.8583,9.82215,5372,5410,=AVERAGE(G53:H53),
6.6,298.144,299.824,597.968,16.4858,10.4945,5389,5379,=AVERAGE(G54:H54),
6.7,298.144,298.256,596.4,16.0869,11.145,5409,5393,=AVERAGE(G55:H55),
6.8,298.144,298.48,596.624,15.662,11.773,5330,5364,=AVERAGE(G56:H56),
6.9,299.152,298.032,597.184,15.2113,12.3783,5406,5385,=AVERAGE(G57:H57),
7,299.264,297.92,597.184,14.7352,12.9603,5381,5410,=AVERAGE(G58:H58),
7.1,298.032,298.704,596.736,14.2342,13.5186,5352,5385,=AVERAGE(G59:H59),
7.2,299.376,298.368,597.744,13.7085,14.0529,5384,5414,=AVERAGE(G60:H60),
7.3,298.928,298.144,597.072,13.1585,14.5626,5359,5389,=AVERAGE(G61:H61),
7.4,299.488,297.92,597.408,12.5848,15.0475,5393,5365,=AVERAGE(G62:H62),
7.5,298.368,298.48,596.848,11.9875,15.5071,5369,5400,=AVERAGE(G63:H63),
7.6,298.928,298.928,597.856,11.3674,15.9411,5348,5379,=AVERAGE(G64:H64),
7.7,299.6,298.48,598.08,10.7247,16.3491,5387,5416,=AVERAGE(G65:H65),
7.8,298.256,298.032,596.288,10.06,16.7309,5364,5395,=AVERAGE(G66:H66),
7.9,299.712,298.256,597.968,9.37368,17.086,5409,5375,=AVERAGE(G67:H67),
8,299.152,299.936,599.088,8.66629,17.4143,5327,5421,=AVERAGE(G68:H68),
8.1,299.264,299.712,598.976,7.93819,17.7155,5435,5339,=AVERAGE(G69:H69),
8.2,298.368,298.256,596.624,7.18999,17.9894,5353,5446,=AVERAGE(G70:H70),
8.3,298.368,298.592,596.96,6.4222,18.2356,5401,5365,=AVERAGE(G71:H71),
8.4,17.92,18.032,35.952,7.03271,16.5113,4820,4856,=AVERAGE(G72:H72),
8.5,296.912,290.752,587.664,7.58918,16.1142,16786,17368,=AVERAGE(G73:H73),
8.6,300.384,299.152,599.536,7.60021,16.1142,5404,5368,=AVERAGE(G74:H74),
8.7,298.704,298.704,597.408,8.12397,15.691,5381,5414,=AVERAGE(G75:H75),
8.8,298.48,298.704,597.184,8.63751,15.242,5360,5394,=AVERAGE(G76:H76),
8.9,297.808,297.92,595.728,9.13021,14.7677,5410,5372,=AVERAGE(G77:H77),
9,298.592,298.704,597.296,9.60246,14.2682,5394,5426,=AVERAGE(G78:H78),
9.1,298.48,299.264,597.744,10.0548,13.7442,5375,5336,=AVERAGE(G79:H79),
9.2,298.928,297.808,596.736,10.4875,13.1958,5358,5387,=AVERAGE(G80:H80),
9.3,298.368,298.144,596.512,10.9011,12.6236,5339,5445,=AVERAGE(G81:H81),
9.4,298.704,300.16,598.864,11.2959,12.0279,5398,5357,=AVERAGE(G82:H82),
9.5,298.144,298.368,596.512,11.6724,11.4093,5381,5412,=AVERAGE(G83:H83),
9.6,298.704,299.04,597.744,12.0311,10.7681,5366,5398,=AVERAGE(G84:H84),
9.7,298.816,298.032,596.848,12.3722,10.1049,5429,5379,=AVERAGE(G85:H85),
9.8,298.256,298.256,596.512,12.6963,9.41996,5334,5364,=AVERAGE(G86:H86),
9.9,299.264,298.256,597.52,13.0036,8.71387,5401,5429,=AVERAGE(G87:H87),
10,298.816,298.592,597.408,13.2946,7.98716,5386,5416,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
