Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,14.394,15.0139,0,0,0,=AVERAGE(H2:J2),
1.5,57.232,39.312,28.56,125.104,14.394,15.0139,57044,76319,73934,=AVERAGE(H3:J3),
1.6,281.568,291.2,295.792,868.56,14.394,15.0139,5779,6673,9602,=AVERAGE(H4:J4),
1.7,295.568,297.92,298.032,891.52,14.394,15.0139,5544,5534,5537,=AVERAGE(H5:J5),
1.8,297.92,296.24,297.92,892.08,14.394,15.0139,5547,5548,5535,=AVERAGE(H6:J6),
1.9,296.24,296.464,297.36,890.064,14.394,15.0139,5543,5550,5538,=AVERAGE(H7:J7),
2,296.352,297.696,298.816,892.864,14.2957,15.0676,5543,5541,5535,=AVERAGE(H8:J8),
2.1,298.816,296.352,298.704,893.872,14.0656,15.1842,5531,5546,5527,=AVERAGE(H9:J9),
2.2,295.792,297.136,297.92,890.848,13.8206,15.2962,5546,5544,5536,=AVERAGE(H10:J10),
2.3,296.688,295.904,297.92,890.512,13.5605,15.4034,5547,5560,5539,=AVERAGE(H11:J11),
2.4,298.144,297.92,296.688,892.752,13.2848,15.5056,5534,5539,5549,=AVERAGE(H12:J12),
2.5,297.136,299.264,297.696,894.096,12.9932,15.6027,5538,5520,5531,=AVERAGE(H13:J13),
2.6,296.128,297.808,297.696,891.632,12.6853,15.6945,5548,5546,5544,=AVERAGE(H14:J14),
2.7,296.912,296.128,298.48,891.52,12.3607,15.7809,5543,5561,5539,=AVERAGE(H15:J15),
2.8,296.016,298.592,298.032,892.64,12.019,15.8615,5548,5534,5537,=AVERAGE(H16:J16),
2.9,297.808,298.816,296.352,892.976,11.6597,15.9363,5554,5541,5568,=AVERAGE(H17:J17),
3,296.128,298.816,296.8,891.744,11.2826,16.0051,5533,5532,5550,=AVERAGE(H18:J18),
3.1,297.024,297.36,296.912,891.296,10.887,16.0676,5552,5525,5549,=AVERAGE(H19:J19),
3.2,296.128,297.696,296.688,890.512,10.4728,16.1237,5554,5541,5548,=AVERAGE(H20:J20),
3.3,298.816,297.808,296.352,892.976,10.0394,16.1731,5524,5555,5544,=AVERAGE(H21:J21),
3.4,296.912,297.696,296.8,891.408,9.58645,16.2156,5547,5546,5553,=AVERAGE(H22:J22),
3.5,296.8,296.128,297.136,890.064,9.1135,16.2511,5550,5544,5554,=AVERAGE(H23:J23),
3.6,298.592,297.584,296.352,892.528,8.62009,16.2793,5522,5556,5541,=AVERAGE(H24:J24),
3.7,298.144,296.688,299.6,894.432,8.10583,16.2999,5537,5529,5519,=AVERAGE(H25:J25),
3.8,299.936,299.488,299.712,899.136,7.57031,16.3127,5542,5556,5540,=AVERAGE(H26:J26),
3.9,296.24,296.128,298.368,890.736,7.01306,16.3175,5545,5560,5520,=AVERAGE(H27:J27),
4,298.368,296.576,299.264,894.208,6.43367,16.3141,5537,5524,5556,=AVERAGE(H28:J28),
4.1,294.112,297.584,294.56,886.256,5.83174,16.3021,5549,5542,5542,=AVERAGE(H29:J29),
4.2,3.36,0,2.352,5.712,7.23397,13.572,5931,0,5948,=AVERAGE(H30:J30),
4.3,264.992,299.488,294.112,858.592,7.32462,13.572,20725,17659,18062,=AVERAGE(H31:J31),
4.4,297.248,295.904,296.8,889.952,7.98101,13.297,5550,5531,5545,=AVERAGE(H32:J32),
4.5,296.576,298.592,296.576,891.744,8.70789,13.0061,5544,5536,5542,=AVERAGE(H33:J33),
4.6,297.808,297.248,296.688,891.744,9.41413,12.6989,5549,5567,5547,=AVERAGE(H34:J34),
4.7,298.48,295.456,297.024,890.96,10.0992,12.375,5528,5544,5558,=AVERAGE(H35:J35),
4.8,297.696,297.696,296.464,891.856,10.7627,12.034,5506,5534,5541,=AVERAGE(H36:J36),
4.9,298.144,297.92,296.912,892.976,11.404,11.6755,5556,5521,5529,=AVERAGE(H37:J37),
5,296.688,297.584,297.696,891.968,12.0229,11.2991,5542,5545,5555,=AVERAGE(H38:J38),
5.1,297.584,296.576,299.264,893.424,12.6187,10.9044,5538,5573,5519,=AVERAGE(H39:J39),
5.2,296.688,296.352,297.472,890.512,13.1911,10.491,5532,5536,5547,=AVERAGE(H40:J40),
5.3,296.128,298.032,297.36,891.52,13.7397,10.0584,5567,5541,5548,=AVERAGE(H41:J41),
5.4,296.912,297.584,296.24,890.736,14.2639,9.60634,5534,5544,5550,=AVERAGE(H42:J42),
5.5,297.024,298.592,296.352,891.968,14.7636,9.1342,5540,5514,5557,=AVERAGE(H43:J43),
5.6,296.688,298.256,297.696,892.64,15.2382,8.64172,5547,5561,5530,=AVERAGE(H44:J44),
5.7,296.24,296.688,297.472,890.4,15.6874,8.12837,5557,5530,5540,=AVERAGE(H45:J45),
5.8,298.592,296.912,297.024,892.528,16.1108,7.59372,5534,5587,5554,=AVERAGE(H46:J46),
5.9,298.704,297.584,296.688,892.976,16.5081,7.03746,5506,5521,5527,=AVERAGE(H47:J47),
6,297.696,299.376,295.68,892.752,16.8791,6.45904,5564,5543,5588,=AVERAGE(H48:J48),
6.1,16.576,16.8,18.032,51.408,18.4098,5.80459,5289,5274,5336,=AVERAGE(H49:J49),
6.2,262.864,259.056,254.464,776.384,17.8146,7.67853,20166,20588,21105,=AVERAGE(H50:J50),
6.3,298.256,297.36,296.688,892.304,17.5229,8.41364,5531,5554,5566,=AVERAGE(H51:J51),
6.4,298.928,297.248,296.576,892.752,17.2041,9.12836,5497,5566,5531,=AVERAGE(H52:J52),
6.5,297.808,296.8,298.592,893.2,16.8583,9.82213,5553,5533,5551,=AVERAGE(H53:J53),
6.6,296.688,296.688,298.032,891.408,16.4858,10.4945,5518,5550,5517,=AVERAGE(H54:J54),
6.7,298.032,297.024,298.592,893.648,16.0869,11.1449,5540,5521,5536,=AVERAGE(H55:J55),
6.8,298.704,296.8,298.144,893.648,15.662,11.773,5511,5541,5505,=AVERAGE(H56:J56),
6.9,296.688,295.68,297.92,890.288,15.2113,12.3783,5580,5563,5579,=AVERAGE(H57:J57),
7,296.24,299.04,298.144,893.424,14.7353,12.9603,5553,5545,5500,=AVERAGE(H58:J58),
7.1,298.144,297.472,297.024,892.64,14.2342,13.5186,5532,5515,5578,=AVERAGE(H59:J59),
7.2,297.92,297.808,295.456,891.184,13.7084,14.0529,5505,5545,5550,=AVERAGE(H60:J60),
7.3,296.016,296.912,298.368,891.296,13.1585,14.5627,5587,5575,5533,=AVERAGE(H61:J61),
7.4,296.688,299.152,296.352,892.192,12.5848,15.0475,5509,5501,5561,=AVERAGE(H62:J62),
7.5,298.704,298.144,296.8,893.648,11.9876,15.5071,5548,5533,5540,=AVERAGE(H63:J63),
