Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,57.232,43.12,28.56,28.56,157.472,14.394,15.0139,56997,72289,73881,74351,=AVERAGE(I3:L3),
1.6,279.328,287.168,292.32,286.608,1145.42,14.394,15.0139,6039,6511,9977,10159,=AVERAGE(I4:L4),
1.7,294.224,297.136,297.472,294,1182.83,14.394,15.0139,5833,5786,5812,5850,=AVERAGE(I5:L5),
1.8,295.456,297.584,293.552,295.792,1182.38,14.394,15.0139,5808,5802,5839,5829,=AVERAGE(I6:L6),
1.9,297.136,295.456,294.448,294.784,1181.82,14.394,15.0139,5812,5845,5858,5841,=AVERAGE(I7:L7),
2,293.104,296.128,293.44,294.448,1177.12,14.2957,15.0676,5846,5835,5880,5843,=AVERAGE(I8:L8),
2.1,293.776,296.912,296.912,293.44,1181.04,14.0655,15.1842,5836,5811,5817,5834,=AVERAGE(I9:L9),
2.2,294.672,296.576,295.344,295.232,1181.82,13.8206,15.2962,5842,5827,5853,5835,=AVERAGE(I10:L10),
2.3,295.904,297.584,294.672,293.888,1182.05,13.5605,15.4034,5829,5790,5843,5844,=AVERAGE(I11:L11),
2.4,294.224,294,292.656,296.352,1177.23,13.2848,15.5056,5846,5838,5854,5830,=AVERAGE(I12:L12),
2.5,297.472,294,294.448,294.672,1180.59,12.9932,15.6027,5803,5841,5849,5825,=AVERAGE(I13:L13),
2.6,295.456,297.696,296.016,293.104,1182.27,12.6853,15.6945,5825,5814,5822,5845,=AVERAGE(I14:L14),
2.7,295.904,295.568,295.568,294,1181.04,12.3607,15.7808,5804,5839,5854,5838,=AVERAGE(I15:L15),
2.8,295.456,294.448,297.472,292.992,1180.37,12.019,15.8615,5845,5857,5819,5843,=AVERAGE(I16:L16),
2.9,294,296.8,296.464,295.792,1183.06,11.6597,15.9363,5831,5796,5816,5842,=AVERAGE(I17:L17),
3,294.112,297.248,293.44,295.792,1180.59,11.2825,16.0051,5830,5816,5854,5829,=AVERAGE(I18:L18),
