Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,42.224,28.56,28.56,28.56,28.56,213.696,14.394,15.0139,56970,73171,73862,74459,75020,75507,=AVERAGE(K3:P3),
1.6,259.056,263.536,278.096,265.888,261.968,255.024,1583.57,14.394,15.0139,7310,8054,11350,11802,12018,12407,=AVERAGE(K4:P4),
1.7,279.776,277.984,272.16,273.952,277.088,278.096,1659.06,14.394,15.0139,7554,7572,7727,7680,7608,7572,=AVERAGE(K5:P5),
1.8,284.48,277.872,277.76,279.552,273.168,281.568,1674.4,14.394,15.0139,7454,7480,7494,7513,7575,7403,=AVERAGE(K6:P6),
1.9,271.824,274.288,277.984,272.048,283.472,275.856,1655.47,14.394,15.0139,7622,7455,7514,7733,7494,7510,=AVERAGE(K7:P7),
2,277.424,273.056,277.76,277.424,274.624,280.56,1660.85,14.2957,15.0676,7404,7522,7511,7537,7484,7461,=AVERAGE(K8:P8),
2.1,278.432,275.184,278.768,278.992,279.104,274.96,1665.44,14.0655,15.1842,7617,7699,7354,7542,7592,7535,=AVERAGE(K9:P9),
2.2,268.464,278.768,277.76,275.072,272.272,274.176,1646.51,13.8206,15.2962,7621,7426,7639,7589,7369,7506,=AVERAGE(K10:P10),
2.3,277.984,279.328,275.184,276.976,282.352,276.64,1668.46,13.5605,15.4034,7476,7499,7604,7645,7603,7576,=AVERAGE(K11:P11),
2.4,277.76,279.552,274.288,280.224,273.392,278.88,1664.1,13.2848,15.5056,7441,7594,7551,7629,7694,7524,=AVERAGE(K12:P12),
2.5,275.184,278.768,279.888,273.952,275.52,276.64,1659.95,12.9932,15.6027,7619,7680,7641,7554,7718,7709,=AVERAGE(K13:P13),
2.6,274.176,273.728,277.536,281.456,279.44,281.232,1667.57,12.6853,15.6945,7677,7484,7371,7394,7543,7371,=AVERAGE(K14:P14),
2.7,274.96,276.976,281.904,274.96,272.496,274.4,1655.7,12.3607,15.7808,7628,7506,7333,7465,7526,7560,=AVERAGE(K15:P15),
2.8,276.416,276.528,275.968,276.08,272.608,271.376,1648.98,12.019,15.8615,7498,7408,7599,7641,7593,7638,=AVERAGE(K16:P16),
2.9,275.52,273.84,274.624,278.656,276.752,280.896,1660.29,11.6597,15.9363,7489,7574,7459,7549,7639,7540,=AVERAGE(K17:P17),
3,280.224,277.312,272.72,273.056,278.544,276.752,1658.61,11.2826,16.0051,7506,7553,7574,7667,7397,7341,=AVERAGE(K18:P18),
3.1,280.224,282.016,276.976,280.448,271.376,274.064,1665.1,10.887,16.0676,7406,7453,7558,7452,7568,7489,=AVERAGE(K19:P19),
3.2,279.44,274.4,279.888,273.168,274.736,276.976,1658.61,10.4728,16.1237,7457,7524,7464,7546,7590,7535,=AVERAGE(K20:P20),
3.3,273.168,279.44,275.856,277.088,274.064,272.72,1652.34,10.0394,16.1731,7561,7657,7658,7690,7711,7717,=AVERAGE(K21:P21),
3.4,281.456,278.656,277.088,279.44,278.768,274.96,1670.37,9.58645,16.2156,7404,7450,7434,7580,7625,7650,=AVERAGE(K22:P22),
3.5,278.992,276.192,278.208,282.464,279.328,275.968,1671.15,9.11348,16.2511,7666,7495,7525,7385,7606,7577,=AVERAGE(K23:P23),
3.6,279.216,278.32,278.208,276.416,278.992,278.88,1670.03,8.62005,16.2793,7377,7609,7763,7691,7675,7569,=AVERAGE(K24:P24),
3.7,279.104,277.872,275.52,277.088,274.064,278.88,1662.53,8.10581,16.2999,7490,7589,7577,7564,7489,7670,=AVERAGE(K25:P25),
3.8,271.152,274.288,282.352,273.168,273.616,269.808,1644.38,7.57027,16.3127,7453,7333,7478,7485,7455,7476,=AVERAGE(K26:P26),
3.9,275.184,278.208,270.816,268.24,276.64,281.12,1650.21,7.01304,16.3175,7320,7356,7456,7424,7480,7498,=AVERAGE(K27:P27),
4,282.8,281.904,274.848,281.344,271.488,276.752,1669.14,6.43368,16.3141,7580,7461,7420,7477,7345,7393,=AVERAGE(K28:P28),
4.1,272.16,273.616,277.648,271.04,278.992,271.376,1644.83,5.83174,16.3021,7512,7459,7434,7466,7567,7490,=AVERAGE(K29:P29),
4.2,17.136,26.88,22.4,18.032,21.616,26.768,132.832,7.23407,13.572,10015,10077,10524,9981,10325,10403,=AVERAGE(K30:P30),
4.3,281.792,262.192,266.448,276.192,273.504,257.376,1617.5,7.24944,13.572,19408,20922,20554,19959,20152,21267,=AVERAGE(K31:P31),
4.4,276.976,269.248,273.28,272.608,273.616,267.456,1633.18,7.9966,13.297,7795,7683,7534,7654,7588,7716,=AVERAGE(K32:P32),
4.5,271.264,270.928,272.16,269.36,268.128,267.904,1619.74,8.70793,13.0061,7656,7669,7560,7560,7571,7637,=AVERAGE(K33:P33),
4.6,253.904,266.896,258.16,255.808,255.584,252.336,1542.69,9.41411,12.6989,7929,7706,7913,7914,8057,8029,=AVERAGE(K34:P34),
4.7,269.808,271.488,272.16,269.696,271.824,270.368,1625.34,10.0992,12.375,7577,7613,7625,7719,7647,7684,=AVERAGE(K35:P35),
4.8,266.896,269.472,270.144,272.048,270.928,271.6,1621.09,10.7627,12.034,7692,7630,7641,7652,7664,7578,=AVERAGE(K36:P36),
4.9,275.408,270.368,272.496,264.208,266.336,273.84,1622.66,11.4041,11.6755,7576,7626,7641,7659,7679,7603,=AVERAGE(K37:P37),
5,270.816,270.48,271.264,272.384,273.28,272.272,1630.5,12.0229,11.2991,7629,7623,7565,7537,7589,7554,=AVERAGE(K38:P38),
5.1,267.568,271.04,266.896,275.632,266.672,275.856,1623.66,12.6187,10.9044,7660,7517,7586,7607,7565,7590,=AVERAGE(K39:P39),
5.2,264.32,268.688,277.2,266.336,280.112,269.92,1626.58,13.1911,10.491,7661,7693,7538,7658,7560,7608,=AVERAGE(K40:P40),
5.3,271.488,273.84,265.44,270.256,269.136,267.568,1617.73,13.7397,10.0584,7609,7637,7547,7634,7604,7642,=AVERAGE(K41:P41),
5.4,270.592,269.136,273.28,270.704,268.016,270.704,1622.43,14.264,9.60632,7616,7559,7647,7642,7568,7617,=AVERAGE(K42:P42),
5.5,271.488,266.224,267.232,268.24,272.944,273.504,1619.63,14.7636,9.13424,7709,7722,7768,7687,7663,7631,=AVERAGE(K43:P43),
5.6,266.336,274.288,275.632,277.76,268.128,272.16,1634.3,15.2382,8.64168,7554,7552,7480,7560,7626,7598,=AVERAGE(K44:P44),
5.7,274.176,270.816,268.352,265.104,273.168,273.952,1625.57,15.6873,8.12835,7625,7640,7638,7667,7649,7572,=AVERAGE(K45:P45),
5.8,273.28,266.672,274.512,272.272,268.128,268.24,1623.1,16.1108,7.59374,7642,7651,7625,7657,7742,7701,=AVERAGE(K46:P46),
5.9,267.344,275.072,271.488,268.128,266.672,271.6,1620.3,16.5081,7.03743,7654,7644,7639,7713,7808,7685,=AVERAGE(K47:P47),
6,274.176,267.232,271.936,266.224,266.56,267.344,1613.47,16.8791,6.45904,7601,7653,7663,7735,7657,7700,=AVERAGE(K48:P48),
6.1,17.024,16.352,16.912,22.736,21.056,16.352,110.432,18.4098,5.80459,7363,7355,8099,7602,7569,7402,=AVERAGE(K49:P49),
