Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,57.232,41.328,28.56,28.56,28.56,184.24,14.394,15.0139,57225,74302,73732,74464,75019,=AVERAGE(J3:N3),
1.6,278.656,282.24,289.744,279.328,273.28,1403.25,14.394,15.0139,6539,7214,10448,10819,11134,=AVERAGE(J4:N4),
1.7,287.504,291.424,293.888,295.904,290.864,1459.58,14.394,15.0139,6474,6392,6384,6442,6487,=AVERAGE(J5:N5),
1.8,292.88,289.632,292.768,293.44,291.088,1459.81,14.394,15.0139,6410,6394,6448,6435,6472,=AVERAGE(J6:N6),
1.9,290.08,297.92,294.336,291.424,292.88,1466.64,14.394,15.0139,6383,6292,6336,6443,6417,=AVERAGE(J7:N7),
2,291.76,289.968,293.44,289.296,294.224,1458.69,14.2957,15.0676,6436,6434,6374,6426,6419,=AVERAGE(J8:N8),
2.1,289.856,293.552,295.12,296.24,291.536,1466.3,14.0655,15.1842,6395,6348,6385,6346,6426,=AVERAGE(J9:N9),
2.2,291.088,293.888,291.872,289.072,292.656,1458.58,13.8206,15.2962,6436,6435,6417,6436,6408,=AVERAGE(J10:N10),
2.3,292.32,291.088,295.568,295.456,290.976,1465.41,13.5605,15.4034,6449,6419,6329,6354,6435,=AVERAGE(J11:N11),
2.4,288.624,291.76,294,293.664,288.96,1457.01,13.2848,15.5056,6403,6428,6344,6303,6406,=AVERAGE(J12:N12),
2.5,292.544,292.656,291.984,292.88,291.2,1461.26,12.9932,15.6027,6459,6433,6454,6440,6499,=AVERAGE(J13:N13),
2.6,288.064,294.224,291.2,295.232,288.848,1457.57,12.6853,15.6945,6455,6419,6461,6439,6491,=AVERAGE(J14:N14),
2.7,290.976,291.984,292.656,291.76,294.784,1462.16,12.3607,15.7808,6511,6472,6473,6491,6477,=AVERAGE(J15:N15),
2.8,291.76,291.312,288.96,290.64,292.768,1455.44,12.019,15.8615,6443,6460,6451,6458,6436,=AVERAGE(J16:N16),
2.9,295.68,290.192,297.472,294.336,289.744,1467.42,11.6597,15.9363,6314,6349,6309,6366,6410,=AVERAGE(J17:N17),
3,291.2,290.08,292.768,289.856,291.872,1455.78,11.2825,16.0051,6445,6442,6376,6439,6425,=AVERAGE(J18:N18),
3.1,290.08,293.328,293.44,293.216,290.416,1460.48,10.887,16.0676,6447,6390,6388,6446,6458,=AVERAGE(J19:N19),
3.2,297.472,293.328,293.888,289.744,289.296,1463.73,10.4728,16.1237,6350,6370,6352,6369,6400,=AVERAGE(J20:N20),
3.3,292.208,291.088,292.768,292.32,290.192,1458.58,10.0394,16.1731,6380,6430,6449,6382,6479,=AVERAGE(J21:N21),
3.4,291.872,295.904,290.864,291.984,293.328,1463.95,9.58647,16.2156,6481,6432,6441,6460,6474,=AVERAGE(J22:N22),
3.5,293.664,289.408,292.432,294.336,292.656,1462.5,9.1135,16.2511,6372,6402,6428,6366,6511,=AVERAGE(J23:N23),
3.6,292.096,294.336,291.312,295.568,292.88,1466.19,8.62005,16.2793,6480,6441,6480,6432,6522,=AVERAGE(J24:N24),
3.7,294.784,295.792,297.248,296.688,295.456,1479.97,8.1058,16.2999,6486,6420,6491,6428,6415,=AVERAGE(J25:N25),
3.8,292.32,294.224,288.176,292.768,292.992,1460.48,7.57028,16.3127,6375,6442,6416,6421,6404,=AVERAGE(J26:N26),
3.9,289.184,291.2,293.664,290.528,289.856,1454.43,7.01306,16.3175,6399,6375,6409,6424,6471,=AVERAGE(J27:N27),
4,298.256,291.76,289.856,289.744,284.48,1454.1,6.43364,16.3141,6399,6361,6390,6385,6424,=AVERAGE(J28:N28),
4.1,293.888,291.648,284.48,294.56,287.728,1452.3,5.83169,16.3021,6383,6349,6372,6406,6365,=AVERAGE(J29:N29),
4.2,11.984,24.304,26.096,14.336,28.112,104.832,7.23397,13.572,8084,8378,8279,8429,8768,=AVERAGE(J30:N30),
4.3,295.456,283.584,278.656,290.304,274.624,1422.62,7.24909,13.572,17994,18768,19093,18365,19400,=AVERAGE(J31:N31),
4.4,291.76,290.08,293.216,291.536,290.304,1456.9,7.98104,13.297,6435,6468,6433,6465,6499,=AVERAGE(J32:N32),
