Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,40.432,28.56,28.56,28.56,28.56,211.904,16.1833,10.8819,57132,75101,73988,74421,75021,75677,=AVERAGE(K3:P3),
1.6,262.192,267.792,270.704,267.68,259.056,257.712,1585.14,16.1833,10.8819,7290,8261,11810,11858,12208,12499,=AVERAGE(K4:P4),
1.7,276.08,281.344,272.72,279.216,275.52,270.928,1655.81,16.1833,10.8819,7375,7427,7678,7632,7549,7655,=AVERAGE(K5:P5),
1.8,275.184,277.648,279.888,277.088,279.552,271.712,1661.07,16.1833,10.8819,7630,7511,7515,7325,7408,7643,=AVERAGE(K6:P6),
1.9,275.856,272.384,272.496,275.296,281.344,275.632,1653.01,16.1833,10.8819,7654,7662,7360,7454,7642,7730,=AVERAGE(K7:P7),
2,279.888,274.064,274.96,283.472,276.976,276.752,1666.11,16.3097,11.7279,7521,7532,7496,7489,7437,7480,=AVERAGE(K8:P8),
2.1,279.328,283.248,282.352,268.912,273.616,278.432,1665.89,15.9825,13.4635,7533,7428,7431,7606,7570,7427,=AVERAGE(K9:P9),
2.2,274.064,271.488,270.256,283.136,277.424,280.112,1656.48,14.5862,14.9015,7520,7572,7608,7467,7554,7526,=AVERAGE(K10:P10),
2.3,281.568,277.088,273.392,275.296,277.872,274.736,1659.95,11.7919,15.9099,7446,7583,7625,7445,7571,7709,=AVERAGE(K11:P11),
2.4,242.144,245.84,251.888,251.664,242.928,241.36,1475.82,6.59847,16.3159,7368,7384,7694,7400,7638,7649,=AVERAGE(K12:P12),
2.5,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,=AVERAGE(K13:P13),
2.6,167.216,156.24,140.784,147.28,162.512,150.976,925.008,16.9437,6.35744,35037,37735,42216,40451,36056,39279,=AVERAGE(K14:P14),
2.7,181.216,173.264,157.92,145.264,165.984,154.672,978.32,18.0955,6.87199,18646,19733,22110,23899,20771,22146,=AVERAGE(K15:P15),
2.8,177.296,177.184,168,166.544,168.224,175.056,1032.3,6.77833,18.1253,8824,9150,9324,10799,10148,9832,=AVERAGE(K16:P16),
2.9,178.528,166.992,172.256,150.192,158.704,154.56,981.232,6.39803,16.9157,18955,20422,19755,22579,21455,21641,=AVERAGE(K17:P17),
3,200.592,191.968,185.808,183.008,194.768,183.904,1140.05,13.7426,6.74649,8941,9555,10056,10410,9340,10833,=AVERAGE(K18:P18),
3.1,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,=AVERAGE(K19:P19),
3.2,268.352,246.96,259.728,256.368,267.68,254.464,1553.55,13.8148,15.7739,22967,25979,23995,24857,23356,25034,=AVERAGE(K20:P20),
3.3,279.104,280.336,275.744,278.768,275.52,273.952,1663.42,12.0224,16.3173,7569,7289,7624,7550,7491,7543,=AVERAGE(K21:P21),
3.4,281.568,277.76,279.44,276.304,275.856,277.872,1668.8,11.8397,16.315,7388,7317,7425,7404,7663,7614,=AVERAGE(K22:P22),
3.5,271.936,274.512,281.12,278.208,281.232,277.2,1664.21,11.6551,16.3046,7527,7554,7619,7650,7390,7517,=AVERAGE(K23:P23),
3.6,280.896,279.328,277.312,281.008,281.12,279.776,1679.44,11.4684,16.2864,7652,7696,7757,7696,7560,7589,=AVERAGE(K24:P24),
3.7,276.08,275.52,277.2,273.728,277.088,273.84,1653.46,11.28,16.2605,7410,7719,7758,7656,7617,7687,=AVERAGE(K25:P25),
3.8,274.96,279.104,265.776,271.6,275.408,271.264,1638.11,11.2554,16.2566,7387,7384,7350,7344,7273,7406,=AVERAGE(K26:P26),
3.9,274.064,267.008,276.64,280.896,275.296,279.552,1653.46,11.2554,16.2566,7528,7343,7534,7713,7565,7451,=AVERAGE(K27:P27),
4,277.424,284.928,275.632,262.976,281.68,276.64,1659.28,11.2554,16.2566,7294,7534,7288,7329,7399,7442,=AVERAGE(K28:P28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(H7:H28)
