Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,57.232,39.536,28.56,28.56,28.56,182.448,14.394,15.0139,56987,76373,73907,74979,74411,=AVERAGE(J3:N3),
1.6,272.944,290.08,286.72,276.192,282.576,1408.51,14.394,15.0139,6601,7248,10537,11044,10667,=AVERAGE(J4:N4),
1.7,293.552,289.184,295.68,291.76,291.2,1461.38,14.394,15.0139,6408,6420,6353,6461,6460,=AVERAGE(J5:N5),
1.8,289.296,291.872,290.752,288.512,294.112,1454.54,14.394,15.0139,6469,6448,6447,6462,6367,=AVERAGE(J6:N6),
1.9,291.872,293.776,291.312,292.544,295.68,1465.18,14.394,15.0139,6349,6392,6458,6407,6336,=AVERAGE(J7:N7),
2,288.512,293.888,292.432,291.648,293.888,1460.37,14.2957,15.0676,6406,6377,6424,6419,6347,=AVERAGE(J8:N8),
2.1,294.784,292.32,289.072,292.208,292.432,1460.82,14.0655,15.1842,6355,6445,6419,6471,6457,=AVERAGE(J9:N9),
2.2,290.752,292.432,295.344,290.416,292.432,1461.38,13.8206,15.2962,6424,6436,6426,6454,6472,=AVERAGE(J10:N10),
2.3,292.208,290.192,289.184,291.2,293.328,1456.11,13.5605,15.4034,6441,6472,6462,6425,6354,=AVERAGE(J11:N11),
2.4,290.08,292.88,292.768,290.752,297.36,1463.84,13.2848,15.5056,6458,6427,6448,6480,6406,=AVERAGE(J12:N12),
2.5,294.56,293.552,289.52,290.752,287.168,1455.55,12.9932,15.6027,6407,6424,6452,6435,6453,=AVERAGE(J13:N13),
2.6,290.64,293.664,297.92,292.096,290.08,1464.4,12.6853,15.6945,6460,6411,6335,6448,6445,=AVERAGE(J14:N14),
2.7,293.664,294,288.176,293.216,292.656,1461.71,12.3607,15.7808,6432,6395,6439,6468,6463,=AVERAGE(J15:N15),
2.8,291.2,288.96,294.672,294.784,291.312,1460.93,12.019,15.8615,6461,6433,6410,6348,6412,=AVERAGE(J16:N16),
