Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,40.656,28.56,28.56,28.56,28.56,28.56,240.688,16.1833,10.8819,57155,74906,73947,74345,75096,75655,76183,=AVERAGE(L3:R3),
1.6,232.064,248.528,258.384,251.664,238.336,240.8,227.92,1697.7,16.1833,10.8819,8413,8845,12660,12732,13585,13707,14010,=AVERAGE(L4:R4),
1.7,254.464,251.216,250.208,240.016,251.888,243.824,251.552,1743.17,16.1833,10.8819,8566,8442,8601,8536,8545,8609,8780,=AVERAGE(L5:R5),
1.8,246.848,248.976,244.16,253.792,249.984,253.008,247.296,1744.06,16.1833,10.8819,8887,8656,8738,8741,8961,8848,8697,=AVERAGE(L6:R6),
1.9,249.984,249.648,253.568,252.336,240.464,247.856,254.464,1748.32,16.1833,10.8819,8775,8651,9007,8446,8829,8706,8633,=AVERAGE(L7:R7),
2,258.496,254.128,242.48,251.328,249.424,251.216,246.624,1753.7,16.3097,11.7278,8386,8701,8784,8252,8666,8472,8631,=AVERAGE(L8:R8),
2.1,244.272,242.032,250.992,243.488,248.192,248.08,252.112,1729.17,15.9825,13.4635,8780,8870,8583,9101,9070,8857,8936,=AVERAGE(L9:R9),
2.2,253.344,254.128,249.088,245.392,249.424,244.608,248.64,1744.62,14.5863,14.9015,8483,8545,8625,8938,8170,8618,8894,=AVERAGE(L10:R10),
2.3,247.52,248.976,249.2,258.272,252.56,252.224,251.552,1760.3,11.792,15.9099,8614,8588,8636,8395,8809,8620,8710,=AVERAGE(L11:R11),
2.4,211.568,219.408,224.896,213.248,211.12,217.84,211.008,1509.09,6.59847,16.3159,8457,8562,8361,8332,8517,8522,8437,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,192.528,177.296,161.952,187.04,185.808,172.704,192.752,1270.08,16.9445,6.35752,29655,32918,35797,31396,31674,33945,29982,=AVERAGE(L14:R14),
2.7,163.408,142.128,162.736,161.616,128.464,137.536,151.536,1047.42,18.0955,6.87199,20531,23945,21173,20888,26067,25217,22868,=AVERAGE(L15:R15),
2.8,161.616,160.832,140.56,153.776,173.152,156.8,159.824,1106.56,6.77726,18.126,9695,11512,12599,9930,10783,11994,10451,=AVERAGE(L16:R16),
2.9,168.672,139.216,151.76,164.192,123.424,137.088,153.104,1037.46,6.39803,16.9157,20672,24362,22815,21445,26859,24751,22768,=AVERAGE(L17:R17),
3,180.656,181.552,181.104,169.904,182.336,169.568,186.816,1251.94,13.7424,6.74737,9674,10282,11178,10648,10632,11569,9674,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,254.016,239.568,219.296,245.728,227.696,232.96,221.76,1641.02,13.8149,15.7737,25687,26902,29487,26402,28352,27540,29165,=AVERAGE(L20:R20),
3.3,248.864,251.552,248.192,250.656,250.096,248.528,254.464,1752.35,12.0224,16.3173,8594,8696,8725,8747,8707,8879,8599,=AVERAGE(L21:R21),
3.4,249.536,254.352,253.568,247.408,249.312,254.8,249.424,1758.4,11.8397,16.315,8968,8707,8716,8916,8871,8857,8819,=AVERAGE(L22:R22),
3.5,249.76,250.208,251.104,249.2,251.776,248.64,250.656,1751.34,11.6551,16.3046,8914,8730,8840,8904,8751,8835,8837,=AVERAGE(L23:R23),
3.6,252.56,248.304,250.544,249.984,247.408,246.96,244.608,1740.37,11.4685,16.2864,8851,8864,8815,8776,8857,9048,8487,=AVERAGE(L24:R24),
3.7,255.136,239.008,241.92,243.264,246.4,250.544,244.72,1720.99,11.28,16.2605,8659,8781,8802,8692,8743,8530,8643,=AVERAGE(L25:R25),
3.8,237.776,254.576,242.704,246.512,251.776,240.688,253.12,1727.15,11.2554,16.2566,8563,8523,8889,8599,8785,8522,9142,=AVERAGE(L26:R26),
3.9,257.264,241.472,253.904,251.104,246.288,257.376,241.696,1749.1,11.2554,16.2566,8727,8750,8701,8818,8893,8759,8692,=AVERAGE(L27:R27),
4,242.48,250.992,260.064,243.824,247.408,252.112,247.184,1744.06,11.2554,16.2566,8447,8976,8624,8470,8591,8454,8434,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
