Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,14.394,15.0139,0,0,0,=AVERAGE(H2:J2),
1.5,57.232,41.104,28.56,126.896,14.394,15.0139,57012,74365,73799,=AVERAGE(H3:J3),
1.6,280.672,289.856,296.8,867.328,14.394,15.0139,5780,6447,9602,=AVERAGE(H4:J4),
1.7,297.024,295.456,296.688,889.168,14.394,15.0139,5548,5575,5580,=AVERAGE(H5:J5),
1.8,296.576,296.352,298.144,891.072,14.394,15.0139,5547,5563,5564,=AVERAGE(H6:J6),
1.9,296.688,298.592,296.912,892.192,14.394,15.0139,5542,5543,5554,=AVERAGE(H7:J7),
2,295.904,296.464,298.032,890.4,14.2957,15.0676,5546,5557,5559,=AVERAGE(H8:J8),
2.1,297.248,297.136,297.248,891.632,14.0656,15.1842,5542,5565,5562,=AVERAGE(H9:J9),
2.2,296.352,297.248,296.912,890.512,13.8206,15.2962,5548,5548,5567,=AVERAGE(H10:J10),
2.3,296.128,298.592,297.584,892.304,13.5605,15.4034,5541,5534,5552,=AVERAGE(H11:J11),
2.4,296.24,296.016,297.248,889.504,13.2848,15.5056,5557,5574,5561,=AVERAGE(H12:J12),
2.5,299.152,297.696,295.792,892.64,12.9932,15.6027,5531,5557,5570,=AVERAGE(H13:J13),
2.6,296.352,297.696,297.36,891.408,12.6853,15.6945,5553,5542,5559,=AVERAGE(H14:J14),
2.7,299.264,297.248,297.248,893.76,12.3607,15.7808,5517,5558,5562,=AVERAGE(H15:J15),
2.8,297.36,296.464,297.36,891.184,12.019,15.8615,5526,5559,5575,=AVERAGE(H16:J16),
2.9,298.704,296.128,296.576,891.408,11.6597,15.9363,5540,5556,5568,=AVERAGE(H17:J17),
3,295.904,297.696,295.904,889.504,11.2826,16.0051,5544,5553,5573,=AVERAGE(H18:J18),
3.1,296.688,298.144,296.464,891.296,10.8871,16.0676,5549,5537,5557,=AVERAGE(H19:J19),
3.2,297.36,296.128,299.488,892.976,10.4728,16.1237,5537,5564,5561,=AVERAGE(H20:J20),
3.3,296.688,296.352,297.36,890.4,10.0394,16.1731,5552,5563,5551,=AVERAGE(H21:J21),
3.4,296.016,297.808,295.456,889.28,9.58644,16.2156,5545,5538,5572,=AVERAGE(H22:J22),
3.5,298.928,295.68,298.144,892.752,9.11345,16.2511,5512,5573,5558,=AVERAGE(H23:J23),
3.6,296.912,296.016,297.248,890.176,8.62009,16.2793,5558,5564,5563,=AVERAGE(H24:J24),
3.7,296.8,299.04,298.032,893.872,8.10584,16.2999,5556,5565,5559,=AVERAGE(H25:J25),
3.8,298.928,299.712,299.712,898.352,7.57029,16.3127,5518,5545,5561,=AVERAGE(H26:J26),
3.9,298.256,297.808,296.8,892.864,7.01306,16.3175,5547,5548,5563,=AVERAGE(H27:J27),
4,296.464,296.912,298.256,891.632,6.43368,16.3141,5533,5559,5577,=AVERAGE(H28:J28),
4.1,297.696,294.336,293.888,885.92,5.83171,16.3021,5553,5548,5563,=AVERAGE(H29:J29),
4.2,18.256,20.16,20.72,59.136,7.23397,13.572,5503,5954,5594,=AVERAGE(H30:J30),
4.3,297.808,291.76,287.056,876.624,7.24909,13.572,16949,17376,17822,=AVERAGE(H31:J31),
4.4,295.68,297.808,296.912,890.4,7.98106,13.297,5541,5552,5574,=AVERAGE(H32:J32),
4.5,297.36,297.584,296.016,890.96,8.70789,13.0061,5548,5551,5572,=AVERAGE(H33:J33),
4.6,297.92,298.592,296.016,892.528,9.41414,12.6989,5527,5530,5548,=AVERAGE(H34:J34),
4.7,296.24,297.136,297.024,890.4,10.0992,12.375,5567,5568,5592,=AVERAGE(H35:J35),
4.8,298.144,296.464,296.128,890.736,10.7627,12.034,5527,5552,5576,=AVERAGE(H36:J36),
4.9,296.128,297.808,298.032,891.968,11.4041,11.6755,5545,5545,5537,=AVERAGE(H37:J37),
5,296.016,296.016,297.136,889.168,12.0229,11.2991,5539,5567,5559,=AVERAGE(H38:J38),
5.1,296.8,296.576,298.256,891.632,12.6187,10.9045,5573,5565,5557,=AVERAGE(H39:J39),
5.2,299.6,298.144,295.904,893.648,13.1911,10.491,5509,5533,5586,=AVERAGE(H40:J40),
5.3,297.808,296.576,298.928,893.312,13.7397,10.0584,5544,5568,5521,=AVERAGE(H41:J41),
5.4,298.144,296.352,299.152,893.648,14.264,9.60632,5512,5535,5561,=AVERAGE(H42:J42),
5.5,298.928,296.688,296.128,891.744,14.7636,9.13424,5521,5543,5562,=AVERAGE(H43:J43),
5.6,297.584,297.248,296.24,891.072,15.2382,8.64168,5528,5595,5573,=AVERAGE(H44:J44),
5.7,297.808,296.128,299.712,893.648,15.6874,8.12833,5542,5567,5551,=AVERAGE(H45:J45),
5.8,298.368,297.36,296.128,891.856,16.1108,7.59376,5517,5543,5559,=AVERAGE(H46:J46),
5.9,178.976,173.488,184.24,536.704,16.5081,7.03746,13232,13837,12647,=AVERAGE(H47:J47),
6,297.584,298.032,298.704,894.32,16.8791,6.45904,5539,5529,5537,=AVERAGE(H48:J48),
6.1,17.136,17.36,17.696,52.192,18.4098,5.80612,5377,6169,5440,=AVERAGE(H49:J49),
6.2,257.04,244.16,249.536,750.736,17.8146,7.67854,20828,22188,21597,=AVERAGE(H50:J50),
6.3,296.352,296.464,298.48,891.296,17.5229,8.41371,5549,5595,5555,=AVERAGE(H51:J51),
6.4,296.688,296.352,298.816,891.856,17.2041,9.12836,5559,5556,5563,=AVERAGE(H52:J52),
6.5,296.576,297.696,296.8,891.072,16.8582,9.82213,5522,5570,5566,=AVERAGE(H53:J53),
6.6,297.472,297.36,296.016,890.848,16.4858,10.4945,5538,5533,5577,=AVERAGE(H54:J54),
6.7,297.248,296.352,299.264,892.864,16.0869,11.1449,5553,5544,5552,=AVERAGE(H55:J55),
6.8,298.592,297.472,296.576,892.64,15.662,11.7731,5524,5564,5561,=AVERAGE(H56:J56),
6.9,297.248,296.464,298.816,892.528,15.2113,12.3783,5541,5529,5535,=AVERAGE(H57:J57),
7,297.92,297.136,296.8,891.856,14.7353,12.9603,5565,5604,5603,=AVERAGE(H58:J58),
7.1,299.488,297.808,296.8,894.096,14.2342,13.5187,5487,5524,5575,=AVERAGE(H59:J59),
7.2,296.464,296.8,297.136,890.4,13.7085,14.0529,5559,5546,5548,=AVERAGE(H60:J60),
7.3,297.472,298.256,296.576,892.304,13.1585,14.5626,5535,5577,5519,=AVERAGE(H61:J61),
7.4,296.128,298.592,296.912,891.632,12.5848,15.0475,5563,5552,5605,=AVERAGE(H62:J62),
7.5,297.024,298.144,296.352,891.52,11.9876,15.5071,5541,5525,5580,=AVERAGE(H63:J63),
7.6,297.808,297.472,295.68,890.96,11.3674,15.9411,5519,5556,5554,=AVERAGE(H64:J64),
7.7,296.24,298.928,297.136,892.304,10.7248,16.3491,5551,5535,5593,=AVERAGE(H65:J65),
7.8,296.128,299.488,297.696,893.312,10.06,16.7309,5529,5512,5512,=AVERAGE(H66:J66),
7.9,296.688,297.472,296.464,890.624,9.37372,17.086,5570,5545,5608,=AVERAGE(H67:J67),
8,299.712,299.376,299.04,898.128,8.66623,17.4143,5556,5590,5531,=AVERAGE(H68:J68),
8.1,296.688,297.584,298.592,892.864,7.93823,17.7155,5530,5566,5572,=AVERAGE(H69:J69),
8.2,297.248,296.016,297.584,890.848,7.18999,17.9894,5511,5543,5550,=AVERAGE(H70:J70),
8.3,296.464,298.928,296.464,891.856,6.4222,18.2356,5555,5529,5593,=AVERAGE(H71:J71),
8.4,17.92,18.368,19.488,55.776,7.03269,16.5113,5048,5108,5174,=AVERAGE(H72:J72),
8.5,292.656,287.504,281.008,861.168,7.58922,16.1142,17262,17611,18163,=AVERAGE(H73:J73),
8.6,299.936,296.688,299.152,895.776,7.60202,16.1142,5564,5591,5606,=AVERAGE(H74:J74),
8.7,297.36,297.36,295.792,890.512,8.12399,15.691,5535,5571,5575,=AVERAGE(H75:J75),
8.8,297.36,297.36,298.928,893.648,8.63754,15.242,5513,5549,5561,=AVERAGE(H76:J76),
8.9,298.144,296.464,296.688,891.296,9.1302,14.7677,5564,5595,5534,=AVERAGE(H77:J77),
9,296.24,296.464,297.696,890.4,9.60246,14.2682,5539,5503,5586,=AVERAGE(H78:J78),
9.1,299.264,297.92,296.8,893.984,10.0548,13.7442,5526,5558,5564,=AVERAGE(H79:J79),
9.2,296.464,298.592,296.128,891.184,10.4875,13.1958,5500,5539,5542,=AVERAGE(H80:J80),
9.3,296.8,297.248,296.464,890.512,10.9011,12.6236,5555,5591,5598,=AVERAGE(H81:J81),
9.4,296.352,299.6,298.032,893.984,11.2959,12.0279,5536,5503,5508,=AVERAGE(H82:J82),
9.5,296.576,298.256,297.136,891.968,11.6725,11.4093,5519,5556,5562,=AVERAGE(H83:J83),
9.6,296.24,298.368,296.8,891.408,12.0311,10.7681,5578,5538,5621,=AVERAGE(H84:J84),
9.7,296.8,298.704,297.136,892.64,12.3722,10.1048,5563,5521,5527,=AVERAGE(H85:J85),
9.8,298.592,298.48,296.912,893.984,12.6963,9.41996,5472,5582,5588,=AVERAGE(H86:J86),
9.9,297.696,296.128,296.576,890.4,13.0036,8.71387,5532,5561,5572,=AVERAGE(H87:J87),
10,297.36,296.8,297.248,891.408,13.2946,7.9872,5597,5546,5557,=AVERAGE(H88:J88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E88)
