Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,39.984,28.56,28.56,28.56,28.56,28.56,240.016,16.1833,10.8819,57241,75378,73734,74405,75042,75592,76125,=AVERAGE(L3:R3),
1.6,236.88,248.864,259.056,246.736,244.944,236.208,226.688,1699.38,16.1833,10.8819,8674,9332,12637,13164,13412,13787,14392,=AVERAGE(L4:R4),
1.7,245.28,244.496,253.008,246.176,250.096,251.104,253.904,1744.06,16.1833,10.8819,8928,8850,8552,8625,8699,8581,8508,=AVERAGE(L5:R5),
1.8,247.744,254.464,248.08,247.296,247.744,255.808,247.968,1749.1,16.1833,10.8819,8449,8601,8681,8606,8504,8388,8814,=AVERAGE(L6:R6),
1.9,258.496,253.008,245.504,251.776,252.336,249.2,245.84,1756.16,16.1833,10.8819,8654,8691,8545,8580,8496,8641,8665,=AVERAGE(L7:R7),
2,247.072,246.512,257.6,250.992,245.952,247.856,247.296,1743.28,16.3097,11.7277,8775,8570,8641,8746,8891,8601,8768,=AVERAGE(L8:R8),
2.1,248.192,246.624,245.504,244.832,250.992,249.088,247.856,1733.09,15.9825,13.4636,8833,8997,8969,9025,8933,8988,8827,=AVERAGE(L9:R9),
2.2,243.488,253.232,253.568,252.672,249.424,251.216,248.752,1752.35,14.5861,14.9015,8776,8866,8624,8632,8303,8425,8837,=AVERAGE(L10:R10),
2.3,251.104,248.192,239.008,249.76,249.2,255.36,246.512,1739.14,11.7921,15.9099,8596,8568,8921,8655,8595,8545,8299,=AVERAGE(L11:R11),
2.4,209.776,208.544,219.408,214.592,218.064,206.192,215.376,1491.95,6.59847,16.3159,8747,8804,8664,8537,8458,8436,8824,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,185.92,179.984,155.344,169.456,165.424,181.44,179.76,1217.33,16.9441,6.35827,30755,32391,37810,34927,35854,31736,32629,=AVERAGE(L14:R14),
2.7,169.792,143.92,154.224,137.984,125.552,158.256,135.744,1025.47,18.0955,6.87199,20610,24200,22942,25397,28299,22148,25861,=AVERAGE(L15:R15),
2.8,168.224,171.92,155.792,185.696,188.832,180.768,167.104,1218.34,6.77722,18.1259,9895,10655,11682,9706,9854,10065,10774,=AVERAGE(L16:R16),
2.9,169.792,149.52,156.352,131.936,141.568,134.624,162.176,1045.97,6.39803,16.9157,19614,21954,20502,24994,22797,24345,20046,=AVERAGE(L17:R17),
3,188.832,183.008,193.424,181.664,198.128,205.52,177.184,1327.76,13.7424,6.7457,9390,9952,10168,10277,9703,9342,10858,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,254.464,243.488,220.304,222.544,234.864,218.624,241.136,1635.42,13.8147,15.7739,24748,25811,29152,28889,27238,29505,26183,=AVERAGE(L20:R20),
3.3,252,247.296,252.336,251.888,249.088,251.104,254.912,1758.62,12.0224,16.3173,8636,8805,8539,8700,8610,8564,8575,=AVERAGE(L21:R21),
3.4,247.408,252.112,248.304,253.904,251.216,251.104,243.488,1747.54,11.8397,16.315,8798,8690,8804,8878,8686,8294,8772,=AVERAGE(L22:R22),
3.5,251.664,251.776,251.44,246.176,255.136,248.976,256.032,1761.2,11.6551,16.3046,8495,8633,8626,8668,8342,9052,8715,=AVERAGE(L23:R23),
3.6,253.568,246.288,250.32,249.984,244.272,248.64,246.848,1739.92,11.4685,16.2864,8785,8688,8476,8612,8625,8729,8548,=AVERAGE(L24:R24),
3.7,234.976,255.808,255.024,238.896,248.864,242.704,245.168,1721.44,11.28,16.2605,8481,8382,8583,8420,8577,8570,8706,=AVERAGE(L25:R25),
3.8,249.76,241.024,247.856,257.376,245.504,249.984,250.88,1742.38,11.2554,16.2566,8481,8557,8522,8941,8654,8826,8774,=AVERAGE(L26:R26),
3.9,246.4,253.792,241.024,236.656,248.64,250.32,255.696,1732.53,11.2554,16.2566,8761,8694,8477,8514,8668,8596,8719,=AVERAGE(L27:R27),
4,249.648,245.28,255.584,260.624,248.304,241.136,243.936,1744.51,11.2554,16.2566,8788,8548,8955,8766,8747,8449,8567,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
