Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,57.232,41.552,28.56,28.56,28.56,184.464,16.1833,10.8819,57032,74040,73938,74447,75068,=AVERAGE(J3:N3),
1.6,274.4,285.264,285.936,281.456,273.952,1401.01,16.1833,10.8819,6566,7184,10541,10785,11114,=AVERAGE(J4:N4),
1.7,291.872,290.08,291.648,294.672,291.536,1459.81,16.1833,10.8819,6436,6429,6416,6373,6448,=AVERAGE(J5:N5),
1.8,293.216,291.872,291.984,294.784,289.408,1461.26,16.1833,10.8819,6429,6422,6425,6418,6431,=AVERAGE(J6:N6),
1.9,297.248,292.208,290.528,288.064,291.088,1459.14,16.1833,10.8819,6397,6451,6430,6471,6500,=AVERAGE(J7:N7),
2,290.192,292.992,290.864,296.576,289.632,1460.26,16.3097,11.7279,6450,6453,6376,6408,6509,=AVERAGE(J8:N8),
2.1,291.984,290.64,294.896,286.72,295.68,1459.92,15.9825,13.4636,6453,6429,6395,6485,6411,=AVERAGE(J9:N9),
2.2,294.56,290.976,295.008,294.672,290.528,1465.74,14.5863,14.9015,6369,6419,6422,6404,6441,=AVERAGE(J10:N10),
2.3,290.416,292.096,289.184,291.648,294,1457.34,11.7922,15.9099,6457,6423,6445,6425,6368,=AVERAGE(J11:N11),
2.4,256.368,256.816,254.128,252.448,257.712,1277.47,6.59791,16.3159,6466,6463,6479,6499,6452,=AVERAGE(J12:N12),
2.5,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,=AVERAGE(J13:N13),
2.6,180.768,161.952,177.856,171.024,164.192,855.792,16.9445,6.35896,31303,35942,32276,33531,35185,=AVERAGE(J14:N14),
2.7,0,0,0,0,0,0,18.0955,6.87199,0,0,0,0,0,=AVERAGE(J15:N15),
2.8,186.368,161.28,168.336,176.624,180.992,873.6,6.77832,18.1257,33379,39210,37272,35794,34692,=AVERAGE(J16:N16),
2.9,192.416,182.112,176.512,164.64,169.344,885.024,6.39803,16.9157,16823,18214,19112,20724,20045,=AVERAGE(J17:N17),
3,9.968,3.36,7.28,5.376,7.28,33.264,13.742,6.74737,6769,6640,6502,6694,6657,=AVERAGE(J18:N18),
3.1,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,=AVERAGE(J19:N19),
3.2,0,0,0,0,0,0,13.8152,15.7737,0,0,0,0,0,=AVERAGE(J20:N20),
3.3,0,0,0,0,0,0,12.0224,16.3173,0,0,0,0,0,=AVERAGE(J21:N21),
3.4,0,0,0,0,0,0,11.8398,16.315,0,0,0,0,0,=AVERAGE(J22:N22),
3.5,0,0,0,0,0,0,11.6551,16.3046,0,0,0,0,0,=AVERAGE(J23:N23),
3.6,0,0,0,0,0,0,11.4685,16.2864,0,0,0,0,0,=AVERAGE(J24:N24),
3.7,0,0,0,0,0,0,11.28,16.2605,0,0,0,0,0,=AVERAGE(J25:N25),
3.8,0,0,0,0,0,0,11.2554,16.2566,0,0,0,0,0,=AVERAGE(J26:N26),
3.9,0,0,0,0,0,0,11.2554,16.2566,0,0,0,0,0,=AVERAGE(J27:N27),
4,0,37.744,37.744,37.744,37.744,150.976,11.2554,16.2566,0,1034142,1034206,1034366,1040678,=AVERAGE(J28:N28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(G7:G28)
