Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,38.64,28.56,28.56,28.56,28.56,28.56,238.672,16.1833,10.8819,56960,76415,73834,74326,74964,75572,76183,=AVERAGE(L3:R3),
1.6,240.8,248.864,257.824,247.296,246.512,232.288,230.048,1703.63,16.1833,10.8819,8535,9458,12729,12958,13242,13863,14177,=AVERAGE(L4:R4),
1.7,243.152,250.88,239.792,252.896,251.216,255.584,248.08,1741.6,16.1833,10.8819,8812,8840,8889,8780,8679,8684,8272,=AVERAGE(L5:R5),
1.8,248.192,247.52,250.208,253.68,243.04,247.744,249.2,1739.58,16.1833,10.8819,9067,8762,8983,8609,9004,8954,8763,=AVERAGE(L6:R6),
1.9,246.512,248.976,249.648,244.272,255.584,246.288,256.592,1747.87,16.1833,10.8819,8643,8468,8708,8764,8570,8693,8713,=AVERAGE(L7:R7),
2,253.344,254.016,247.632,251.664,243.376,250.992,247.744,1748.77,16.3097,11.7279,8894,8943,8961,8785,8677,8712,8928,=AVERAGE(L8:R8),
2.1,247.072,244.384,249.2,253.792,252,256.368,245.728,1748.54,15.9825,13.4636,8561,8710,8736,8741,8655,8495,8729,=AVERAGE(L9:R9),
2.2,253.568,248.64,252.112,244.384,250.656,248.976,247.408,1745.74,14.5862,14.9015,8630,8947,8836,8691,8433,8767,8866,=AVERAGE(L10:R10),
2.3,249.984,248.64,245.616,250.32,252,245.84,245.616,1738.02,11.792,15.9099,8556,8764,8725,8744,9057,8443,9185,=AVERAGE(L11:R11),
2.4,227.024,236.432,227.696,240.352,225.232,236.32,228.592,1621.65,6.59793,16.3159,8808,8978,8620,8680,8503,8360,8881,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,147.056,134.512,137.2,116.032,141.008,140.448,149.296,965.552,16.9445,6.35792,38453,43465,42302,49038,40961,41282,38692,=AVERAGE(L14:R14),
2.7,162.96,133.168,134.4,164.192,152.096,148.96,144.928,1040.7,18.0955,6.87199,21735,25907,26131,22183,22891,24153,24110,=AVERAGE(L15:R15),
2.8,159.6,151.76,164.752,144.032,151.088,143.136,153.552,1067.92,6.77834,18.1257,10136,9979,10511,11547,11989,10883,11563,=AVERAGE(L16:R16),
2.9,176.288,160.608,130.032,145.488,138.88,163.296,142.688,1057.28,6.39803,16.9157,19919,22305,26068,24453,24521,22305,24895,=AVERAGE(L17:R17),
3,210.784,217.28,224.56,222.544,225.68,210.224,219.072,1530.14,13.7423,6.74625,9098,9188,9138,9282,8979,8889,9106,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,250.88,246.736,221.76,226.128,213.136,232.288,241.248,1632.18,13.8149,15.774,25058,25286,28414,27701,29596,26953,25930,=AVERAGE(L20:R20),
3.3,251.44,241.36,248.864,251.216,252.448,254.464,245.952,1745.74,12.0224,16.3173,8336,8930,9090,8650,9021,8861,8692,=AVERAGE(L21:R21),
3.4,250.88,253.008,250.992,255.92,248.192,244.048,250.432,1753.47,11.8397,16.315,8618,8727,8713,8493,9016,8876,8811,=AVERAGE(L22:R22),
3.5,253.904,249.536,252.336,246.4,249.872,254.016,249.424,1755.49,11.6551,16.3046,8363,8467,8914,8689,8581,8341,8841,=AVERAGE(L23:R23),
3.6,250.768,252.448,250.544,249.088,244.72,247.968,249.984,1745.52,11.4685,16.2864,8453,9080,8573,8708,8916,8556,8922,=AVERAGE(L24:R24),
3.7,236.432,250.096,248.08,249.648,246.848,244.72,238.336,1714.16,11.28,16.2605,8202,8666,8718,8777,8690,8710,8651,=AVERAGE(L25:R25),
3.8,257.936,247.52,247.744,240.128,250.096,249.312,250.992,1743.73,11.2554,16.2566,8995,8411,8559,8356,8588,8631,8597,=AVERAGE(L26:R26),
3.9,242.368,243.824,252.336,252.896,241.584,240.8,247.744,1721.55,11.2554,16.2566,8523,8566,8696,8471,8745,8422,8801,=AVERAGE(L27:R27),
4,256.928,258.048,240.688,245.056,254.8,252.112,257.488,1765.12,11.2554,16.2566,8668,8726,8462,8468,8545,8795,8485,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
