Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
3.8,300.272,299.936,600.208,7.57031,16.3127,5375,5380,=AVERAGE(G26:H26),
3.9,37.856,37.408,75.264,7.01306,16.3175,95602,94090,=AVERAGE(G27:H27),
4,277.648,283.92,561.568,6.43368,16.3141,5419,5481,=AVERAGE(G28:H28),
4.1,299.04,298.704,597.744,5.83174,16.3021,5389,5356,=AVERAGE(G29:H29),
4.2,18.592,16.464,35.056,7.23403,13.572,5424,5770,=AVERAGE(G30:H30),
4.3,297.92,292.544,590.464,7.24922,13.572,16792,17354,=AVERAGE(G31:H31),
4.4,299.264,298.256,597.52,7.98101,13.297,5356,5387,=AVERAGE(G32:H32),
4.5,299.712,298.704,598.416,8.70789,13.0061,5376,5382,=AVERAGE(G33:H33),
4.6,298.48,299.264,597.744,9.41411,12.6989,5373,5385,=AVERAGE(G34:H34),
4.7,298.816,298.48,597.296,10.0992,12.375,5385,5363,=AVERAGE(G35:H35),
4.8,298.592,298.592,597.184,10.7627,12.034,5373,5381,=AVERAGE(G36:H36),
4.9,299.936,298.592,598.528,11.404,11.6755,5372,5376,=AVERAGE(G37:H37),
5,298.144,298.48,596.624,12.0229,11.2991,5366,5409,=AVERAGE(G38:H38),
5.1,298.704,298.704,597.408,12.6187,10.9044,5375,5384,=AVERAGE(G39:H39),
5.2,298.144,298.032,596.176,13.1911,10.491,5386,5359,=AVERAGE(G40:H40),
5.3,299.152,298.592,597.744,13.7397,10.0585,5371,5378,=AVERAGE(G41:H41),
5.4,298.592,299.488,598.08,14.2639,9.60634,5392,5366,=AVERAGE(G42:H42),
5.5,298.368,298.368,596.736,14.7636,9.13424,5381,5389,=AVERAGE(G43:H43),
5.6,299.376,298.592,597.968,15.2382,8.64171,5378,5383,=AVERAGE(G44:H44),
5.7,298.256,298.704,596.96,15.6873,8.12837,5371,5379,=AVERAGE(G45:H45),
5.8,298.592,299.152,597.744,16.1108,7.59376,5371,5380,=AVERAGE(G46:H46),
5.9,298.704,299.6,598.304,16.5081,7.03742,5373,5383,=AVERAGE(G47:H47),
6,298.368,299.376,597.744,16.8791,6.45904,5378,5344,=AVERAGE(G48:H48),
6.1,18.592,18.928,37.52,18.4098,5.80459,5443,5462,=AVERAGE(G49:H49),
6.2,267.12,262.304,529.424,17.8145,7.67848,19638,20138,=AVERAGE(G50:H50),
6.3,298.592,298.368,596.96,17.5229,8.41364,5371,5382,=AVERAGE(G51:H51),
6.4,298.928,299.936,598.864,17.2041,9.12836,5372,5341,=AVERAGE(G52:H52),
6.5,298.256,298.816,597.072,16.8583,9.82213,5373,5386,=AVERAGE(G53:H53),
6.6,298.592,299.152,597.744,16.4858,10.4945,5381,5393,=AVERAGE(G54:H54),
6.7,298.48,298.144,596.624,16.0869,11.1449,5390,5350,=AVERAGE(G55:H55),
6.8,299.488,298.592,598.08,15.662,11.773,5355,5411,=AVERAGE(G56:H56),
6.9,298.592,298.032,596.624,15.2113,12.3783,5365,5374,=AVERAGE(G57:H57),
7,298.032,299.152,597.184,14.7353,12.9603,5380,5341,=AVERAGE(G58:H58),
7.1,298.48,298.704,597.184,14.2342,13.5187,5400,5410,=AVERAGE(G59:H59),
7.2,298.928,298.368,597.296,13.7085,14.0529,5370,5377,=AVERAGE(G60:H60),
7.3,298.592,298.816,597.408,13.1585,14.5627,5392,5347,=AVERAGE(G61:H61),
7.4,298.144,298.592,596.736,12.5848,15.0475,5361,5426,=AVERAGE(G62:H62),
7.5,298.368,298.144,596.512,11.9876,15.5071,5389,5340,=AVERAGE(G63:H63),
7.6,298.816,298.816,597.632,11.3674,15.9411,5362,5428,=AVERAGE(G64:H64),
7.7,298.592,299.264,597.856,10.7247,16.3491,5392,5344,=AVERAGE(G65:H65),
7.8,298.032,299.712,597.744,10.06,16.7309,5365,5377,=AVERAGE(G66:H66),
7.9,298.816,299.712,598.528,9.37369,17.086,5402,5351,=AVERAGE(G67:H67),
8,299.376,299.6,598.976,8.66629,17.4144,5380,5387,=AVERAGE(G68:H68),
8.1,299.04,299.712,598.752,7.93817,17.7155,5355,5363,=AVERAGE(G69:H69),
8.2,298.256,298.816,597.072,7.18999,17.9894,5393,5401,=AVERAGE(G70:H70),
8.3,298.256,298.144,596.4,6.42216,18.2356,5371,5378,=AVERAGE(G71:H71),
8.4,19.152,19.152,38.304,7.03269,16.5113,5060,5067,=AVERAGE(G72:H72),
8.5,265.664,259.84,525.504,7.58918,16.1142,19618,20228,=AVERAGE(G73:H73),
8.6,264.32,266.112,530.432,7.65439,16.1142,6638,6572,=AVERAGE(G74:H74),
8.7,298.48,298.256,596.736,8.12401,15.691,5379,5389,=AVERAGE(G75:H75),
8.8,298.368,298.816,597.184,8.6375,15.242,5422,5364,=AVERAGE(G76:H76),
8.9,298.032,299.264,597.296,9.1302,14.7677,5327,5340,=AVERAGE(G77:H77),
9,299.04,300.048,599.088,9.60246,14.2682,5375,5387,=AVERAGE(G78:H78),
9.1,298.48,298.256,596.736,10.0548,13.7442,5421,5358,=AVERAGE(G79:H79),
9.2,298.48,298.928,597.408,10.4875,13.1958,5326,5409,=AVERAGE(G80:H80),
9.3,298.928,298.816,597.744,10.9011,12.6236,5378,5386,=AVERAGE(G81:H81),
9.4,299.376,298.48,597.856,11.2959,12.028,5432,5363,=AVERAGE(G82:H82),
9.5,298.368,299.04,597.408,11.6724,11.4093,5333,5343,=AVERAGE(G83:H83),
9.6,298.256,297.92,596.176,12.0311,10.7681,5388,5395,=AVERAGE(G84:H84),
9.7,299.6,298.704,598.304,12.3722,10.1049,5371,5377,=AVERAGE(G85:H85),
9.8,298.032,299.488,597.52,12.6963,9.41993,5347,5359,=AVERAGE(G86:H86),
9.9,298.704,298.592,597.296,13.0036,8.71388,5409,5417,=AVERAGE(G87:H87),
10,298.592,299.264,597.856,13.2946,7.9872,5391,5400,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
