Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,44.016,28.56,28.56,28.56,28.56,28.56,244.048,16.1833,10.8819,57003,71159,73902,74444,74969,75568,76113,=AVERAGE(L3:R3),
1.6,233.968,248.528,252.448,254.24,242.704,233.744,233.632,1699.26,16.1833,10.8819,8485,8850,12588,12570,13316,13793,14147,=AVERAGE(L4:R4),
1.7,248.752,243.376,257.488,253.232,248.976,248.864,249.648,1750.34,16.1833,10.8819,8580,8754,8704,8715,8614,8625,8841,=AVERAGE(L5:R5),
1.8,248.528,251.328,242.256,245.728,256.704,260.4,244.496,1749.44,16.1833,10.8819,8627,8520,8539,8596,8409,8465,8786,=AVERAGE(L6:R6),
1.9,252.112,249.984,245.84,242.592,245.728,241.36,248.08,1725.7,16.1833,10.8819,8400,8742,8899,8722,8505,8372,8521,=AVERAGE(L7:R7),
2,249.984,253.232,254.24,248.528,247.968,253.12,252.336,1759.41,16.3097,11.7278,8686,8670,8775,8681,8800,8803,8658,=AVERAGE(L8:R8),
2.1,247.632,249.648,249.424,252.896,247.968,247.296,254.576,1749.44,15.9825,13.4635,8686,8468,8624,8579,8889,8877,8633,=AVERAGE(L9:R9),
2.2,254.128,251.552,249.648,248.528,254.352,257.376,240.688,1756.27,14.5861,14.9015,8496,8693,8733,8700,8476,8433,8527,=AVERAGE(L10:R10),
2.3,250.656,246.736,250.432,252.448,250.768,248.416,250.432,1749.89,11.7919,15.9099,8442,8776,8574,8887,8624,8533,8645,=AVERAGE(L11:R11),
2.4,215.824,215.264,213.696,210,209.216,219.744,217.616,1501.36,6.59847,16.3159,8966,8671,8824,8885,8813,8893,8792,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,151.088,138.544,155.68,138.992,158.48,124.432,123.984,991.2,16.944,6.3577,37651,42433,38428,42830,37804,47829,47249,=AVERAGE(L14:R14),
2.7,172.256,153.552,129.584,150.192,140.448,147.616,155.008,1048.66,18.0955,6.87199,21621,23359,27727,24378,25771,24134,23544,=AVERAGE(L15:R15),
2.8,172.48,166.544,180.544,174.608,163.632,176.176,162.176,1196.16,6.77806,18.1257,9918,11279,10218,9842,11736,10522,12103,=AVERAGE(L16:R16),
2.9,163.856,169.008,131.376,143.36,148.512,156.688,139.552,1052.35,6.39803,16.9157,19356,19145,24930,22373,21863,20724,23107,=AVERAGE(L17:R17),
3,184.352,177.968,179.648,189.056,191.072,170.688,177.856,1270.64,13.7423,6.74658,9551,10227,9922,10455,10152,11310,10905,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,255.472,244.16,252.224,225.568,226.24,234.864,232.848,1671.38,13.8149,15.7739,25046,26064,25516,28274,28227,27163,27662,=AVERAGE(L20:R20),
3.3,251.328,252.112,245.056,247.744,252.896,253.68,249.648,1752.46,12.0224,16.3173,8536,8908,8598,8749,8618,8473,8648,=AVERAGE(L21:R21),
3.4,249.536,248.192,253.12,252.672,249.424,249.536,247.744,1750.22,11.8397,16.315,8690,8958,8870,8346,8610,8626,8676,=AVERAGE(L22:R22),
3.5,254.352,251.104,251.776,244.16,251.328,248.528,251.776,1753.02,11.6551,16.3046,8769,8602,8882,8618,8473,8932,8878,=AVERAGE(L23:R23),
3.6,248.304,249.648,250.32,254.128,247.408,246.624,253.68,1750.11,11.4685,16.2864,8787,8683,8868,8877,8837,8761,8664,=AVERAGE(L24:R24),
3.7,248.528,247.408,242.48,243.264,239.792,246.624,251.552,1719.65,11.28,16.2605,8652,8800,8694,8606,8534,8801,8352,=AVERAGE(L25:R25),
3.8,244.496,245.28,244.16,257.152,259.056,242.928,253.456,1746.53,11.2554,16.2566,8485,8383,8548,8498,8805,8585,8509,=AVERAGE(L26:R26),
3.9,260.96,250.88,248.08,243.488,234.416,254.8,240.912,1733.54,11.2554,16.2566,8626,8975,8957,8775,8214,8542,8244,=AVERAGE(L27:R27),
4,239.008,255.36,260.624,247.52,250.768,244.72,256.928,1754.93,11.2554,16.2566,8626,8842,8729,8750,8538,8409,8465,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
