Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,46.928,28.56,28.56,28.56,28.56,218.4,14.394,15.0139,56971,68325,73628,74340,74897,75479,=AVERAGE(K3:P3),
1.6,255.808,265.104,274.512,273.504,264.656,252.896,1586.48,14.394,15.0139,7594,7736,11470,11602,12052,12559,=AVERAGE(K4:P4),
1.7,277.088,279.328,275.408,278.656,277.088,281.456,1669.02,14.394,15.0139,7532,7542,7462,7449,7438,7636,=AVERAGE(K5:P5),
1.8,275.744,274.064,278.096,275.408,274.064,277.648,1655.02,14.394,15.0139,7427,7482,7505,7550,7486,7416,=AVERAGE(K6:P6),
1.9,280.896,279.216,275.52,280.784,276.528,273.168,1666.11,14.394,15.0139,7514,7607,7371,7476,7497,7505,=AVERAGE(K7:P7),
2,279.664,274.176,281.008,281.68,274.4,278.432,1669.36,14.2957,15.0676,7428,7395,7416,7440,7450,7387,=AVERAGE(K8:P8),
2.1,277.536,277.2,273.952,273.168,278.656,280.336,1660.85,14.0656,15.1842,7518,7432,7484,7415,7507,7553,=AVERAGE(K9:P9),
2.2,272.496,279.216,276.64,279.328,277.536,276.864,1662.08,13.8206,15.2962,7610,7410,7533,7499,7458,7524,=AVERAGE(K10:P10),
2.3,281.568,274.064,277.088,270.256,275.52,280.224,1658.72,13.5605,15.4034,7296,7440,7561,7678,7553,7540,=AVERAGE(K11:P11),
2.4,278.432,280.56,274.288,276.752,279.44,271.936,1661.41,13.2848,15.5056,7558,7547,7644,7551,7528,7637,=AVERAGE(K12:P12),
2.5,280.336,278.656,277.76,275.296,276.864,274.736,1663.65,12.9932,15.6027,7437,7418,7505,7603,7543,7577,=AVERAGE(K13:P13),
2.6,270.816,278.768,277.312,279.888,266.784,274.512,1648.08,12.6853,15.6945,7583,7343,7457,7448,7637,7509,=AVERAGE(K14:P14),
2.7,272.944,276.416,269.696,277.2,276.864,271.04,1644.16,12.3607,15.7809,7628,7388,7598,7674,7549,7540,=AVERAGE(K15:P15),
2.8,277.536,276.416,277.2,274.512,279.552,275.52,1660.74,12.0189,15.8615,7657,7471,7585,7714,7614,7439,=AVERAGE(K16:P16),
2.9,278.88,272.944,282.688,275.072,268.688,278.992,1657.26,11.6597,15.9363,7400,7545,7519,7551,7551,7471,=AVERAGE(K17:P17),
3,278.88,271.04,270.256,277.2,276.08,273.728,1647.18,11.2825,16.0051,7573,7702,7672,7637,7653,7529,=AVERAGE(K18:P18),
