Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,41.776,28.56,28.56,28.56,28.56,213.248,14.394,15.0139,57053,73746,73940,74661,75176,75758,=AVERAGE(K3:P3),
1.6,257.824,269.472,275.52,268.912,258.272,257.152,1587.15,14.394,15.0139,7529,8144,11510,11944,12303,12562,=AVERAGE(K4:P4),
1.7,280.56,273.616,275.856,275.184,279.552,272.944,1657.71,14.394,15.0139,7607,7564,7667,7540,7568,7677,=AVERAGE(K5:P5),
1.8,279.776,281.344,277.984,273.616,276.752,273.728,1663.2,14.394,15.0139,7425,7562,7587,7462,7558,7683,=AVERAGE(K6:P6),
1.9,270.032,278.208,269.584,280.784,276.864,278.544,1654.02,14.394,15.0139,7543,7534,7510,7447,7556,7556,=AVERAGE(K7:P7),
2,280.896,279.888,276.64,276.976,272.384,270.48,1657.26,14.2957,15.0676,7477,7462,7563,7593,7644,7639,=AVERAGE(K8:P8),
2.1,269.024,275.968,278.768,274.736,281.68,278.992,1659.17,14.0655,15.1842,7525,7629,7366,7642,7591,7529,=AVERAGE(K9:P9),
2.2,279.328,281.12,277.088,278.432,276.976,276.752,1669.7,13.8206,15.2962,7549,7551,7455,7494,7379,7518,=AVERAGE(K10:P10),
2.3,270.928,271.712,276.08,280.448,281.344,281.008,1661.52,13.5605,15.4034,7615,7550,7522,7480,7582,7535,=AVERAGE(K11:P11),
2.4,276.976,276.64,276.976,275.856,270.032,278.992,1655.47,13.2848,15.5056,7539,7614,7593,7589,7523,7478,=AVERAGE(K12:P12),
2.5,278.88,279.104,270.144,276.752,278.32,272.72,1655.92,12.9932,15.6027,7442,7395,7518,7626,7494,7651,=AVERAGE(K13:P13),
2.6,279.216,279.44,279.776,280.336,271.824,278.992,1669.58,12.6853,15.6945,7532,7400,7337,7535,7367,7536,=AVERAGE(K14:P14),
2.7,278.992,278.88,281.68,274.064,279.44,276.976,1670.03,12.3607,15.7808,7494,7413,7505,7489,7526,7510,=AVERAGE(K15:P15),
2.8,270.704,276.864,274.624,283.248,271.376,277.536,1654.35,12.019,15.8615,7522,7506,7564,7388,7454,7532,=AVERAGE(K16:P16),
2.9,276.416,274.624,280.224,271.264,276.416,275.968,1654.91,11.6597,15.9363,7229,7636,7383,7690,7459,7384,=AVERAGE(K17:P17),
3,275.856,282.24,277.872,275.52,276.304,276.864,1664.66,11.2826,16.0051,7485,7394,7403,7513,7460,7384,=AVERAGE(K18:P18),
