Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,44.688,28.56,28.56,28.56,28.56,28.56,28.56,273.28,14.394,15.0139,56874,70648,73733,74528,75042,75677,76254,76756,=AVERAGE(M3:T3),
1.6,210.896,223.216,231.728,227.584,228.928,216.048,207.984,201.152,1747.54,14.394,15.0139,9502,9779,14058,14548,14551,15474,16086,16210,=AVERAGE(M4:T4),
1.7,218.288,219.968,221.312,229.712,225.456,234.976,226.912,231.28,1807.9,14.394,15.0139,9989,10236,10336,10356,9957,9886,10087,9779,=AVERAGE(M5:T5),
1.8,226.8,228.144,235.984,226.128,216.608,215.152,228.032,224.448,1801.3,14.394,15.0139,10367,9510,9778,10141,9605,10196,9703,9937,=AVERAGE(M6:T6),
1.9,224.896,227.024,224.224,221.536,227.024,226.8,226.464,231.392,1809.36,14.394,15.0139,9731,10052,10076,10219,9948,10304,10347,9635,=AVERAGE(M7:T7),
2,228.256,219.856,219.184,226.352,224,230.048,229.6,222.096,1799.39,14.2957,15.0676,10261,10094,10012,10315,9973,10202,9590,9966,=AVERAGE(M8:T8),
2.1,222.768,227.36,226.8,228.032,226.352,228.816,220.864,222.88,1803.87,14.0655,15.1842,9716,9910,9372,9724,10359,10006,10416,10201,=AVERAGE(M9:T9),
2.2,224.448,223.888,227.472,223.888,221.984,222.208,229.936,233.408,1807.23,13.8206,15.2962,9919,10070,10056,10094,9958,10162,9993,9829,=AVERAGE(M10:T10),
2.3,232.064,225.232,223.328,226.8,228.256,225.456,213.808,222.208,1797.15,13.5605,15.4034,9751,10338,10502,10113,9858,10019,10552,10361,=AVERAGE(M11:T11),
2.4,229.152,227.024,225.344,223.216,224.448,222.544,224.112,221.2,1797.04,13.2848,15.5056,10070,9996,10241,9965,9810,9952,10460,10074,=AVERAGE(M12:T12),
2.5,219.968,221.424,226.016,224.112,223.104,231.84,227.248,220.416,1794.13,12.9932,15.6027,9844,10410,10291,9957,9980,9907,10288,10229,=AVERAGE(M13:T13),
2.6,231.28,232.4,220.528,223.664,240.8,226.688,222.656,226.24,1824.26,12.6853,15.6945,9943,9985,10221,10079,10010,10073,10216,9912,=AVERAGE(M14:T14),
2.7,228.928,213.584,225.904,222.88,212.8,220.64,218.624,233.296,1776.66,12.3607,15.7808,10106,10109,9965,10008,9772,10366,10327,10048,=AVERAGE(M15:T15),
2.8,223.888,240.128,232.288,226.016,226.016,225.792,220.416,226.688,1821.23,12.019,15.8615,9674,9593,10003,9955,10008,9977,10067,10168,=AVERAGE(M16:T16),
2.9,219.856,212.352,225.568,228.256,227.696,218.736,231.392,226.912,1790.77,11.6597,15.9363,10295,10058,9761,9955,10143,10170,10155,10171,=AVERAGE(M17:T17),
3,223.216,231.056,226.128,227.584,225.792,229.936,222.208,214.256,1800.18,11.2826,16.0051,10215,10102,10240,10185,10175,10012,10378,10082,=AVERAGE(M18:T18),
3.1,225.232,222.768,222.432,223.664,234.304,228.032,218.176,226.24,1800.85,10.887,16.0676,10260,10348,10403,10328,9658,10102,10509,9949,=AVERAGE(M19:T19),
3.2,222.656,230.272,233.968,225.904,218.288,227.808,228.368,224.336,1811.6,10.4728,16.1237,10264,10273,10370,10279,10412,10076,9827,10294,=AVERAGE(M20:T20),
3.3,219.856,228.48,215.936,229.376,231.504,224.896,226.688,232.736,1809.47,10.0394,16.1731,10392,10030,10218,9540,10146,10310,9956,9896,=AVERAGE(M21:T21),
3.4,227.472,224.224,228.704,233.632,221.76,226.352,226.352,224.784,1813.28,9.58644,16.2156,9895,9801,9962,9825,10016,10119,9952,10248,=AVERAGE(M22:T22),
3.5,225.12,229.376,228.48,216.72,225.12,218.848,224.784,222.656,1791.1,9.11348,16.2511,10229,10144,10214,10257,10238,10266,10281,10084,=AVERAGE(M23:T23),
3.6,226.016,223.44,223.44,230.832,218.176,225.008,226.016,221.312,1794.24,8.62009,16.2793,10275,10271,9958,9973,10313,10166,9702,9712,=AVERAGE(M24:T24),
3.7,231.616,216.72,222.88,227.696,229.152,224.336,223.776,225.232,1801.41,8.10581,16.2999,9906,9627,10110,9805,10169,10283,9934,9832,=AVERAGE(M25:T25),
3.8,226.128,225.792,230.384,210.672,237.888,216.72,224.672,225.232,1797.49,7.57027,16.3127,9917,10089,9761,9979,9968,10249,9883,10146,=AVERAGE(M26:T26),
3.9,228.928,234.08,209.888,229.712,208.768,227.472,219.632,229.712,1788.19,7.01306,16.3175,9440,9622,9363,10075,9795,9731,9418,10277,=AVERAGE(M27:T27),
4,217.952,220.976,228.032,215.712,220.304,238.896,229.6,232.064,1803.54,6.43364,16.3141,9892,10231,10211,9997,10289,10099,10055,9982,=AVERAGE(M28:T28),
4.1,219.408,239.568,229.376,224.784,228.144,223.664,227.808,211.456,1804.21,5.83172,16.3021,10226,10058,10031,10710,10200,10091,10257,10063,=AVERAGE(M29:T29),
4.2,20.72,18.032,30.352,25.424,20.384,23.52,29.008,22.736,190.176,7.23397,13.572,11029,11471,13452,12882,11970,13386,13467,12382,=AVERAGE(M30:T30),
4.3,236.88,194.656,203.616,232.512,233.632,216.944,219.52,224.56,1762.32,7.24924,13.572,23442,28110,26520,24250,23947,25149,25321,24426,=AVERAGE(M31:T31),
4.4,233.968,232.848,221.088,216.832,229.152,227.472,218.176,223.664,1803.2,7.99605,13.297,9760,10365,10324,10383,10178,10365,9924,10464,=AVERAGE(M32:T32),
4.5,208.096,219.072,228.704,219.744,212.24,220.304,228.256,220.192,1756.61,8.8654,13.0061,10156,10362,10038,10015,10357,10194,9835,10320,=AVERAGE(M33:T33),
4.6,225.008,221.984,222.208,222.544,230.72,223.328,218.288,221.312,1785.39,9.41417,12.6989,9923,10143,9969,10050,9983,10267,10120,10335,=AVERAGE(M34:T34),
4.7,220.192,222.992,222.32,226.8,218.848,225.456,227.92,216.72,1781.25,10.0992,12.375,10093,10091,9807,10252,10118,10065,10038,9952,=AVERAGE(M35:T35),
4.8,230.496,221.536,223.44,220.304,221.648,224.56,216.384,222.32,1780.69,10.7627,12.034,9859,10291,10355,9919,10109,10255,10318,10140,=AVERAGE(M36:T36),
