Time [s],User1_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),Avg_latency(µs),
1.4,0,14.394,15.0139,0,=AVERAGE(F2:F2),
1.5,57.232,14.394,15.0139,57163,=AVERAGE(F3:F3),
1.6,285.824,14.394,15.0139,5508,=AVERAGE(F4:F4),
1.7,300.272,14.394,15.0139,5271,=AVERAGE(F5:F5),
1.8,299.488,14.394,15.0139,5270,=AVERAGE(F6:F6),
1.9,299.712,14.394,15.0139,5267,=AVERAGE(F7:F7),
2,299.936,14.2957,15.0676,5272,=AVERAGE(F8:F8),
2.1,299.824,14.0656,15.1842,5267,=AVERAGE(F9:F9),
2.2,299.824,13.8206,15.2962,5268,=AVERAGE(F10:F10),
2.3,299.824,13.5605,15.4034,5270,=AVERAGE(F11:F11),
2.4,299.6,13.2848,15.5056,5269,=AVERAGE(F12:F12),
2.5,300.048,12.9932,15.6027,5262,=AVERAGE(F13:F13),
2.6,299.712,12.6853,15.6945,5275,=AVERAGE(F14:F14),
2.7,299.936,12.3607,15.7808,5268,=AVERAGE(F15:F15),
2.8,299.936,12.019,15.8615,5263,=AVERAGE(F16:F16),
2.9,300.048,11.6597,15.9363,5276,=AVERAGE(F17:F17),
3,299.824,11.2826,16.0051,5259,=AVERAGE(F18:F18),
3.1,299.824,10.8871,16.0676,5276,=AVERAGE(F19:F19),
3.2,299.936,10.4728,16.1237,5262,=AVERAGE(F20:F20),
3.3,300.16,10.0394,16.1731,5261,=AVERAGE(F21:F21),
3.4,299.6,9.58647,16.2156,5271,=AVERAGE(F22:F22),
3.5,299.824,9.1135,16.2511,5274,=AVERAGE(F23:F23),
3.6,299.936,8.62009,16.2793,5264,=AVERAGE(F24:F24),
3.7,300.384,8.10583,16.2999,5283,=AVERAGE(F25:F25),
3.8,299.6,7.57031,16.3127,5263,=AVERAGE(F26:F26),
3.9,37.632,7.01306,16.3175,94340,=AVERAGE(F27:F27),
4,284.144,6.43367,16.3141,5316,=AVERAGE(F28:F28),
4.1,299.6,5.83174,16.3021,5267,=AVERAGE(F29:F29),
4.2,18.368,7.23398,13.572,5290,=AVERAGE(F30:F30),
4.3,260.176,7.32611,13.572,20277,=AVERAGE(F31:F31),
4.4,299.376,7.98101,13.297,5278,=AVERAGE(F32:F32),
4.5,300.16,8.70789,13.0061,5242,=AVERAGE(F33:F33),
4.6,299.712,9.41413,12.6989,5294,=AVERAGE(F34:F34),
