Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,48.048,54.32,28.56,28.56,28.56,28.56,28.56,245.168,14.394,15.0139,66618,60059,73827,74337,75031,75549,76116,=AVERAGE(L3:R3),
1.6,247.52,232.512,252.896,243.488,243.936,235.088,231.392,1686.83,14.394,15.0139,8481,8433,12672,13047,13327,14112,14214,=AVERAGE(L4:R4),
1.7,247.184,258.72,253.568,248.416,245.84,248.528,245.168,1747.42,14.394,15.0139,8543,8297,8361,8794,8173,8771,8667,=AVERAGE(L5:R5),
1.8,250.32,242.368,250.32,249.648,258.272,247.744,253.12,1751.79,14.394,15.0139,8450,8609,8704,8578,8569,8683,8614,=AVERAGE(L6:R6),
1.9,247.632,257.712,247.184,253.792,241.36,254.688,250.432,1752.8,14.394,15.0139,8529,8731,8547,8723,8869,8491,8529,=AVERAGE(L7:R7),
2,250.432,242.592,248.528,243.152,255.808,246.064,253.68,1740.26,14.2957,15.0676,8683,8588,8881,8697,8796,8600,8597,=AVERAGE(L8:R8),
2.1,254.352,253.456,250.208,251.552,249.424,242.368,251.104,1752.46,14.0655,15.1842,8517,8892,8740,8732,8572,8890,8753,=AVERAGE(L9:R9),
2.2,247.632,250.992,248.416,249.424,249.76,255.696,247.072,1748.99,13.8206,15.2962,8558,8549,8685,8523,8697,8273,8699,=AVERAGE(L10:R10),
2.3,248.976,249.536,249.2,252.896,251.328,247.072,251.216,1750.22,13.5605,15.4034,8699,8780,8682,8699,8656,8853,8660,=AVERAGE(L11:R11),
2.4,247.184,251.776,251.888,253.568,244.384,249.648,247.296,1745.74,13.2848,15.5056,8766,8494,8825,8661,9028,8895,9001,=AVERAGE(L12:R12),
2.5,257.6,248.64,244.72,247.968,250.544,253.456,246.96,1749.89,12.9932,15.6027,8306,8753,8863,8544,8859,8786,8667,=AVERAGE(L13:R13),
2.6,251.664,245.728,244.272,247.856,248.416,252.112,254.464,1744.51,12.6853,15.6945,8435,8748,8642,8588,8443,8329,8414,=AVERAGE(L14:R14),
2.7,247.968,246.624,256.256,248.528,254.576,242.704,238.784,1735.44,12.3607,15.7808,8666,8655,8830,8624,8551,8611,8717,=AVERAGE(L15:R15),
2.8,239.456,255.92,243.936,252.896,246.848,251.664,253.12,1743.84,12.019,15.8615,8589,8867,8874,8696,8653,8641,8912,=AVERAGE(L16:R16),
2.9,251.44,250.544,245.616,247.072,250.208,254.128,254.016,1753.02,11.6597,15.9363,8728,8605,8906,8516,9007,8817,8815,=AVERAGE(L17:R17),
3,250.992,250.208,248.192,248.192,247.744,251.104,237.888,1734.32,11.2825,16.0051,8782,8963,9045,9027,8919,8434,8900,=AVERAGE(L18:R18),
3.1,246.4,246.848,250.208,249.648,257.488,241.024,249.536,1741.15,10.8871,16.0676,8974,8927,8919,9082,8626,9081,8923,=AVERAGE(L19:R19),
3.2,248.976,256.816,249.088,251.104,246.176,248.864,252.224,1753.25,10.4728,16.1237,8436,8369,8996,8427,8405,8857,8497,=AVERAGE(L20:R20),
3.3,250.768,252.448,251.664,250.544,253.232,254.128,250.992,1763.78,10.0394,16.1731,8523,8556,8568,8415,8832,8709,8602,=AVERAGE(L21:R21),
3.4,254.464,253.344,245.504,249.312,254.912,247.296,250.544,1755.38,9.58644,16.2156,8642,8569,9011,8973,8623,8799,8694,=AVERAGE(L22:R22),
3.5,247.296,244.944,254.24,253.904,245.84,254.352,253.792,1754.37,9.11348,16.2511,8627,8595,8412,8370,8621,8419,8647,=AVERAGE(L23:R23),
3.6,252.896,256.256,246.512,249.088,248.752,248.864,248.864,1751.23,8.62007,16.2793,8710,8623,8732,8808,8794,8935,8833,=AVERAGE(L24:R24),
3.7,254.016,234.304,256.256,251.328,242.256,246.288,245.168,1729.62,8.10581,16.2999,8801,8844,8806,8594,8826,8471,8598,=AVERAGE(L25:R25),
3.8,250.208,250.096,246.624,243.936,250.768,242.592,248.976,1733.2,7.57027,16.3127,8789,8374,8390,8517,8780,8716,8453,=AVERAGE(L26:R26),
3.9,246.288,245.504,246.624,250.32,252.56,255.024,246.288,1742.61,7.01303,16.3175,8683,8439,9021,8813,8719,8908,8785,=AVERAGE(L27:R27),
4,239.344,249.312,241.808,255.248,242.032,243.376,246.512,1717.63,6.43366,16.3141,8427,8872,8611,8937,8759,8787,8697,=AVERAGE(L28:R28),
4.1,256.256,251.776,249.648,246.176,254.352,247.184,252.784,1758.18,5.8317,16.3021,8675,8830,8817,8567,8746,8865,8745,=AVERAGE(L29:R29),
4.2,12.432,17.024,30.8,21.504,17.136,28,21.28,148.176,7.23425,13.572,10096,12542,11526,11560,11071,11987,10719,=AVERAGE(L30:R30),
4.3,261.072,254.576,223.888,237.104,246.624,227.92,241.136,1692.32,7.24962,13.572,21798,22026,24353,23654,22748,24181,22944,=AVERAGE(L31:R31),
4.4,247.072,248.64,245.056,250.544,252.112,246.064,252.112,1741.6,7.98104,13.297,8677,8636,8677,8550,8381,8831,8741,=AVERAGE(L32:R32),
4.5,249.088,247.184,253.792,245.504,248.64,250.208,244.944,1739.36,8.70792,13.0061,8770,8801,8697,8894,8622,8841,8912,=AVERAGE(L33:R33),
4.6,249.536,247.744,251.104,247.744,247.072,251.776,249.2,1744.18,9.41417,12.6989,8661,8570,9038,8761,9005,8759,8634,=AVERAGE(L34:R34),
4.7,253.344,253.904,250.88,245.504,252.224,246.064,246.736,1748.66,10.0992,12.375,8434,8654,8441,8889,8300,8238,8934,=AVERAGE(L35:R35),
4.8,243.04,239.232,248.752,249.088,249.424,258.048,255.36,1742.94,10.7627,12.034,8690,8616,8741,8406,8526,8679,8789,=AVERAGE(L36:R36),
4.9,251.776,257.488,245.84,250.544,244.272,248.528,247.408,1745.86,11.4041,11.6755,8671,8626,8343,8805,8951,8653,8547,=AVERAGE(L37:R37),
5,256.032,244.496,249.76,254.128,250.32,248.752,245.84,1749.33,12.0229,11.2991,8806,8498,8903,8571,8693,8599,8861,=AVERAGE(L38:R38),
5.1,245.616,256.256,252.112,248.752,250.32,241.024,243.04,1737.12,12.6187,10.9044,8605,8625,8352,8498,8437,8915,8708,=AVERAGE(L39:R39),
