Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
5.4,299.6,297.024,297.584,894.208,14.264,9.60634,5550,5542,5533,=AVERAGE(H42:J42),
5.5,295.792,297.472,296.464,889.728,14.7636,9.13424,5552,5550,5538,=AVERAGE(H43:J43),
5.6,296.688,296.352,298.592,891.632,15.2382,8.64169,5526,5598,5552,=AVERAGE(H44:J44),
5.7,297.584,295.904,296.352,889.84,15.6874,8.12837,5540,5530,5520,=AVERAGE(H45:J45),
5.8,296.912,298.48,298.032,893.424,16.1108,7.59374,5555,5549,5537,=AVERAGE(H46:J46),
5.9,296.912,295.904,296.352,889.168,16.5081,7.03744,5531,5605,5594,=AVERAGE(H47:J47),
6,297.136,297.584,296.24,890.96,16.8791,6.45904,5552,5542,5528,=AVERAGE(H48:J48),
6.1,18.928,18.368,19.264,56.56,18.4098,5.80459,5332,5344,6048,=AVERAGE(H49:J49),
6.2,259.168,250.992,246.4,756.56,17.8146,7.67852,20575,21361,21860,=AVERAGE(H50:J50),
6.3,296.016,295.568,297.472,889.056,17.5229,8.41364,5566,5604,5556,=AVERAGE(H51:J51),
6.4,299.152,297.024,296.576,892.752,17.2041,9.12836,5495,5529,5567,=AVERAGE(H52:J52),
6.5,297.024,296.576,296.688,890.288,16.8582,9.82213,5552,5542,5535,=AVERAGE(H53:J53),
6.6,297.808,299.04,296.24,893.088,16.4858,10.4945,5524,5565,5551,=AVERAGE(H54:J54),
6.7,296.24,296.8,297.248,890.288,16.0869,11.145,5540,5529,5524,=AVERAGE(H55:J55),
6.8,296.352,298.032,297.36,891.744,15.662,11.773,5564,5553,5545,=AVERAGE(H56:J56),
6.9,296.8,297.36,297.696,891.856,15.2113,12.3783,5539,5575,5570,=AVERAGE(H57:J57),
7,295.904,298.144,299.376,893.424,14.7352,12.9603,5564,5551,5495,=AVERAGE(H58:J58),
7.1,298.256,295.904,297.248,891.408,14.2342,13.5186,5491,5574,5570,=AVERAGE(H59:J59),
7.2,296.464,297.136,297.808,891.408,13.7085,14.0529,5571,5553,5547,=AVERAGE(H60:J60),
7.3,298.704,296.352,296.688,891.744,13.1585,14.5627,5554,5583,5521,=AVERAGE(H61:J61),
7.4,299.264,296.352,298.368,893.984,12.5848,15.0475,5476,5504,5557,=AVERAGE(H62:J62),
7.5,297.92,297.472,296.24,891.632,11.9876,15.5071,5565,5599,5531,=AVERAGE(H63:J63),
7.6,299.264,296.24,297.248,892.752,11.3674,15.9411,5548,5576,5511,=AVERAGE(H64:J64),
7.7,296.464,297.696,297.696,891.856,10.7248,16.3491,5522,5499,5550,=AVERAGE(H65:J65),
7.8,296.24,297.136,298.704,892.08,10.06,16.7308,5563,5598,5532,=AVERAGE(H66:J66),
7.9,296.912,297.696,296.016,890.624,9.37372,17.086,5547,5519,5569,=AVERAGE(H67:J67),
8,300.048,299.376,299.936,899.36,8.66629,17.4144,5534,5565,5558,=AVERAGE(H68:J68),
8.1,297.024,298.928,299.04,894.992,7.93823,17.7156,5511,5546,5538,=AVERAGE(H69:J69),
8.2,298.144,296.352,298.592,893.088,7.19003,17.9894,5560,5589,5520,=AVERAGE(H70:J70),
8.3,296.24,295.904,297.248,889.392,6.4222,18.2356,5540,5506,5565,=AVERAGE(H71:J71),
8.4,19.152,20.72,20.16,60.032,7.03269,16.5113,5036,6094,5110,=AVERAGE(H72:J72),
8.5,296.352,285.488,290.864,872.704,7.58918,16.1142,16917,17752,17264,=AVERAGE(H73:J73),
8.6,257.712,254.016,259.952,771.68,7.6545,16.1142,7087,7294,7025,=AVERAGE(H74:J74),
8.7,296.8,298.816,296.8,892.416,8.12397,15.691,5543,5519,5567,=AVERAGE(H75:J75),
8.8,297.136,296.576,297.696,891.408,8.6375,15.242,5523,5562,5549,=AVERAGE(H76:J76),
8.9,297.36,298.032,297.248,892.64,9.13019,14.7676,5504,5545,5528,=AVERAGE(H77:J77),
9,298.928,296.688,296.576,892.192,9.60248,14.2682,5559,5594,5578,=AVERAGE(H78:J78),
9.1,298.032,296.352,297.136,891.52,10.0548,13.7441,5539,5575,5488,=AVERAGE(H79:J79),
9.2,296.352,297.472,298.256,892.08,10.4875,13.1958,5518,5560,5545,=AVERAGE(H80:J80),
9.3,299.264,296.352,297.024,892.64,10.9011,12.6236,5506,5539,5599,=AVERAGE(H81:J81),
9.4,297.36,296.912,296.8,891.072,11.2959,12.0279,5560,5523,5507,=AVERAGE(H82:J82),
9.5,297.024,297.696,296.24,890.96,11.6725,11.4093,5543,5583,5565,=AVERAGE(H83:J83),
9.6,296.8,297.808,298.592,893.2,12.0311,10.7681,5527,5567,5553,=AVERAGE(H84:J84),
9.7,298.032,297.92,296.576,892.528,12.3722,10.1049,5592,5552,5533,=AVERAGE(H85:J85),
9.8,296.352,297.36,297.024,890.736,12.6963,9.41996,5495,5534,5518,=AVERAGE(H86:J86),
9.9,297.472,298.704,297.136,893.312,13.0036,8.71391,5562,5521,5583,=AVERAGE(H87:J87),
10,296.464,296.688,298.032,891.184,13.2946,7.98715,5546,5583,5489,=AVERAGE(H88:J88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E88)
