Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,57.232,49.168,28.56,28.56,163.52,14.394,15.0139,57334,65417,73715,74548,=AVERAGE(I3:L3),
1.6,281.008,281.456,298.256,286.72,1147.44,14.394,15.0139,6036,6236,9771,10175,=AVERAGE(I4:L4),
1.7,295.68,295.232,296.688,293.552,1181.15,14.394,15.0139,5829,5828,5799,5848,=AVERAGE(I5:L5),
1.8,294.336,292.992,297.696,296.464,1181.49,14.394,15.0139,5859,5844,5803,5838,=AVERAGE(I6:L6),
1.9,296.128,296.016,293.552,294,1179.7,14.394,15.0139,5823,5851,5840,5846,=AVERAGE(I7:L7),
2,295.008,295.904,297.584,296.128,1184.62,14.2957,15.0676,5853,5811,5815,5839,=AVERAGE(I8:L8),
2.1,293.216,296.688,294.896,297.136,1181.94,14.0655,15.1842,5832,5825,5817,5796,=AVERAGE(I9:L9),
2.2,295.68,294.672,294.336,295.68,1180.37,13.8206,15.2962,5848,5860,5863,5857,=AVERAGE(I10:L10),
2.3,295.792,295.456,297.584,294.224,1183.06,13.5605,15.4034,5826,5807,5798,5866,=AVERAGE(I11:L11),
2.4,294.672,294.56,296.24,294.672,1180.14,13.2848,15.5056,5842,5822,5790,5842,=AVERAGE(I12:L12),
2.5,294.112,293.552,294.896,294.448,1177.01,12.9932,15.6027,5863,5863,5847,5868,=AVERAGE(I13:L13),
2.6,295.12,295.904,297.808,294.896,1183.73,12.6853,15.6945,5842,5822,5813,5848,=AVERAGE(I14:L14),
2.7,295.568,296.576,298.032,293.104,1183.28,12.3607,15.7808,5821,5807,5792,5842,=AVERAGE(I15:L15),
2.8,296.464,298.144,294.224,294.112,1182.94,12.019,15.8615,5827,5810,5841,5854,=AVERAGE(I16:L16),
2.9,295.792,296.016,294.56,293.776,1180.14,11.6597,15.9363,5836,5839,5842,5858,=AVERAGE(I17:L17),
3,294.896,296.912,294.56,295.792,1182.16,11.2826,16.0051,5845,5792,5838,5822,=AVERAGE(I18:L18),
3.1,293.552,298.032,294.336,294.448,1180.37,10.8871,16.0676,5829,5789,5806,5841,=AVERAGE(I19:L19),
3.2,294.896,293.44,296.912,295.12,1180.37,10.4728,16.1237,5851,5843,5810,5855,=AVERAGE(I20:L20),
3.3,295.344,293.776,296.912,293.776,1179.81,10.0394,16.1731,5834,5844,5822,5865,=AVERAGE(I21:L21),
3.4,295.344,294.336,294.672,295.12,1179.47,9.58647,16.2156,5826,5839,5826,5857,=AVERAGE(I22:L22),
3.5,299.04,294,295.792,293.776,1182.61,9.11346,16.2511,5812,5841,5829,5833,=AVERAGE(I23:L23),
3.6,292.544,295.008,297.584,298.48,1183.62,8.62006,16.2793,5829,5812,5799,5805,=AVERAGE(I24:L24),
3.7,299.488,297.584,297.136,297.36,1191.57,8.10582,16.2999,5815,5832,5834,5834,=AVERAGE(I25:L25),
3.8,297.92,298.032,295.792,297.472,1189.22,7.57028,16.3127,5812,5835,5811,5832,=AVERAGE(I26:L26),
3.9,296.912,294.784,295.008,295.904,1182.61,7.01306,16.3175,5817,5838,5840,5833,=AVERAGE(I27:L27),
4,296.24,293.664,295.568,290.64,1176.11,6.43368,16.3141,5853,5851,5830,5861,=AVERAGE(I28:L28),
4.1,284.144,284.928,292.432,293.44,1154.94,5.83169,16.3021,5777,5780,5818,5805,=AVERAGE(I29:L29),
4.2,30.688,28.448,19.712,20.384,99.232,7.23397,13.572,6726,6766,6225,6637,=AVERAGE(I30:L30),
4.3,296.576,278.88,286.496,291.536,1153.49,7.24946,13.572,17045,18668,18133,17731,=AVERAGE(I31:L31),
4.4,292.768,293.776,294,292.88,1173.42,7.98108,13.297,5882,5866,5857,5885,=AVERAGE(I32:L32),
4.5,290.752,293.552,292.656,292.432,1169.39,8.70789,13.0061,6062,6043,6062,6033,=AVERAGE(I33:L33),
4.6,293.664,297.248,292.656,295.232,1178.8,9.41411,12.6989,6032,6011,5994,6057,=AVERAGE(I34:L34),
4.7,296.576,294.224,293.216,295.232,1179.25,10.0992,12.375,6001,6027,6049,6019,=AVERAGE(I35:L35),
4.8,296.128,295.568,294.896,291.536,1178.13,10.7627,12.034,6028,5994,6018,6038,=AVERAGE(I36:L36),
4.9,295.456,293.328,295.344,293.664,1177.79,11.4041,11.6755,6029,6053,5985,6042,=AVERAGE(I37:L37),
5,294.896,293.552,294.56,293.664,1176.67,12.0229,11.2991,5998,6024,6018,6044,=AVERAGE(I38:L38),
5.1,295.008,294,292.992,297.248,1179.25,12.6187,10.9045,6038,6030,6021,6020,=AVERAGE(I39:L39),
5.2,295.232,292.096,296.352,291.872,1175.55,13.1911,10.491,5976,5999,5998,6017,=AVERAGE(I40:L40),
5.3,295.792,296.912,294.896,295.568,1183.17,13.7397,10.0585,6024,6016,6005,5995,=AVERAGE(I41:L41),
5.4,278.096,275.408,278.544,280.56,1112.61,14.264,9.60634,6214,6360,6354,6340,=AVERAGE(I42:L42),
5.5,293.552,294.336,295.456,296.352,1179.7,14.7636,9.13424,6058,6010,6004,5990,=AVERAGE(I43:L43),
5.6,295.456,293.216,293.664,293.776,1176.11,15.2382,8.6417,6040,6064,6057,6080,=AVERAGE(I44:L44),
5.7,293.888,293.776,294.112,294,1175.78,15.6874,8.12837,6018,6004,5997,6020,=AVERAGE(I45:L45),
5.8,297.136,292.432,294.448,294.896,1178.91,16.1108,7.59374,6003,6022,5975,5999,=AVERAGE(I46:L46),
5.9,291.984,294,292.992,295.904,1174.88,16.5082,7.03746,6019,6004,6038,6021,=AVERAGE(I47:L47),
6,292.88,291.984,295.456,296.576,1176.9,16.8791,6.45899,6047,6026,6023,6002,=AVERAGE(I48:L48),
6.1,19.488,19.824,17.696,19.152,76.16,18.4098,5.80727,5725,5761,5674,5751,=AVERAGE(I49:L49),
6.2,260.512,243.824,256.032,250.544,1010.91,17.8146,7.67848,20600,22456,21097,21674,=AVERAGE(I50:L50),
6.3,293.552,295.68,298.704,293.328,1181.26,17.5229,8.41369,6023,6024,5965,6071,=AVERAGE(I51:L51),
6.4,292.88,295.008,291.424,293.328,1172.64,17.2041,9.12836,6088,6039,6057,6043,=AVERAGE(I52:L52),
6.5,273.392,279.104,267.68,267.68,1087.86,16.8582,9.82217,6283,6480,6346,6373,=AVERAGE(I53:L53),
6.6,294.336,286.72,299.04,299.936,1180.03,16.4858,10.4945,6098,6075,6126,6107,=AVERAGE(I54:L54),
6.7,292.432,293.44,295.904,294.336,1176.11,16.0868,11.1449,5971,5965,5999,6022,=AVERAGE(I55:L55),
6.8,294.112,291.648,291.76,293.664,1171.18,15.662,11.773,6051,6087,6015,6045,=AVERAGE(I56:L56),
6.9,291.536,295.232,293.44,294.336,1174.54,15.2113,12.3783,6077,6020,6099,6023,=AVERAGE(I57:L57),
7,290.64,294.672,291.536,296.464,1173.31,14.7349,12.9603,6002,5995,5969,6003,=AVERAGE(I58:L58),
7.1,297.136,296.128,296.24,295.232,1184.74,14.2342,13.5186,6046,5974,6009,6030,=AVERAGE(I59:L59),
7.2,292.992,292.768,294.112,292.432,1172.3,13.7085,14.0529,6074,6108,6037,6058,=AVERAGE(I60:L60),
7.3,294.896,288.512,285.936,286.048,1155.39,13.1585,14.5627,6171,6197,6232,6256,=AVERAGE(I61:L61),
7.4,285.488,289.856,290.864,290.64,1156.85,12.5848,15.0475,6027,6011,5995,6019,=AVERAGE(I62:L62),
7.5,295.904,294.448,293.328,296.352,1180.03,11.9876,15.5071,5970,6000,6039,6010,=AVERAGE(I63:L63),
7.6,292.88,293.552,295.456,296.352,1178.24,11.3669,15.9411,6062,6038,6024,6049,=AVERAGE(I64:L64),
7.7,280.336,291.088,290.192,287.728,1149.34,10.7248,16.3491,6025,6136,6118,6137,=AVERAGE(I65:L65),
7.8,300.608,292.992,287.28,288.512,1169.39,10.06,16.7309,6163,6064,6100,6062,=AVERAGE(I66:L66),
7.9,296.016,292.544,292.768,294.224,1175.55,9.37364,17.086,6022,5985,6032,6118,=AVERAGE(I67:L67),
8,298.704,300.832,300.496,298.144,1198.18,8.66624,17.4144,6010,6044,6029,5985,=AVERAGE(I68:L68),
8.1,296.8,295.568,293.776,295.456,1181.6,7.93818,17.7156,6055,5956,6002,6026,=AVERAGE(I69:L69),
8.2,288.624,295.792,292.88,294.896,1172.19,7.18997,17.9894,6028,6003,6049,6009,=AVERAGE(I70:L70),
8.3,295.568,292.208,291.872,292.432,1172.08,6.42216,18.2356,5827,5847,5834,5856,=AVERAGE(I71:L71),
8.4,20.944,20.944,19.264,23.408,84.56,7.03269,16.5113,6476,6502,5480,5680,=AVERAGE(I72:L72),
8.5,296.912,284.704,290.192,279.104,1150.91,7.58918,16.1142,17062,18063,17640,18511,=AVERAGE(I73:L73),
8.6,262.752,257.04,266.896,262.08,1048.77,7.6545,16.1142,6939,7290,6877,7136,=AVERAGE(I74:L74),
8.7,293.104,295.568,295.456,296.912,1181.04,8.12401,15.691,5876,5854,5831,5797,=AVERAGE(I75:L75),
8.8,296.688,294.224,293.104,296.688,1180.7,8.6375,15.242,5793,5896,5871,5771,=AVERAGE(I76:L76),
8.9,293.216,296.688,296.912,295.12,1181.94,9.1302,14.7676,5831,5810,5788,5881,=AVERAGE(I77:L77),
9,295.904,296.688,296.128,294,1182.72,9.60246,14.2682,5816,5786,5834,5856,=AVERAGE(I78:L78),
9.1,294.336,293.552,294.784,295.008,1177.68,10.0548,13.7441,5863,5826,5808,5764,=AVERAGE(I79:L79),
9.2,296.576,295.008,297.248,294.56,1183.39,10.4875,13.1958,5848,5808,5866,5886,=AVERAGE(I80:L80),
9.3,295.12,294.784,294.56,295.904,1180.37,10.9011,12.6236,5825,5860,5764,5795,=AVERAGE(I81:L81),
9.4,293.552,296.016,297.136,295.68,1182.38,11.2959,12.028,5801,5843,5825,5848,=AVERAGE(I82:L82),
9.5,296.912,292.432,296.352,291.76,1177.46,11.6725,11.4093,5866,5814,5879,5896,=AVERAGE(I83:L83),
9.6,293.888,294.336,295.68,299.04,1182.94,12.0311,10.7681,5841,5877,5782,5818,=AVERAGE(I84:L84),
9.7,297.136,294.672,297.248,293.104,1182.16,12.3722,10.1049,5830,5781,5844,5782,=AVERAGE(I85:L85),
9.8,294,295.344,294.224,295.008,1178.58,12.6963,9.41993,5885,5842,5819,5927,=AVERAGE(I86:L86),
9.9,294.224,295.792,294.56,294.672,1179.25,13.0036,8.71391,5788,5825,5802,5829,=AVERAGE(I87:L87),
10,294.56,296.688,294.56,293.888,1179.7,13.2946,7.98717,5853,5809,5866,5809,=AVERAGE(I88:L88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(F7:F88)
