Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,40.096,28.56,28.56,28.56,28.56,28.56,240.128,16.1833,10.8819,57320,75551,73902,75052,74481,75668,76207,=AVERAGE(L3:R3),
1.6,231.952,248.192,250.88,247.856,242.816,234.752,234.864,1691.31,16.1833,10.8819,8455,9337,12577,13286,13271,14067,14195,=AVERAGE(L4:R4),
1.7,245.728,240.352,252.336,249.76,252.224,249.984,241.248,1731.63,16.1833,10.8819,8941,8750,8832,8750,8444,8344,8871,=AVERAGE(L5:R5),
1.8,250.88,253.904,248.752,248.64,258.048,252,248.304,1760.53,16.1833,10.8819,8648,8532,8612,8724,8481,8515,8503,=AVERAGE(L6:R6),
1.9,252.336,249.984,248.64,248.304,251.888,245.056,249.088,1745.3,16.1833,10.8819,8636,8505,8625,8487,8589,8834,8825,=AVERAGE(L7:R7),
2,244.272,248.416,252.672,251.888,245.168,245.84,252.448,1740.7,16.3097,11.7278,8462,8408,8952,8886,8730,9010,8576,=AVERAGE(L8:R8),
2.1,250.096,248.528,245.168,245.392,250.096,257.6,255.248,1752.13,15.9825,13.4636,8812,8896,8732,8330,8659,8390,8338,=AVERAGE(L9:R9),
2.2,248.304,250.32,247.968,253.456,254.352,246.4,247.856,1748.66,14.5862,14.9015,8965,8747,8802,8585,8529,8940,8702,=AVERAGE(L10:R10),
2.3,249.312,251.664,247.296,249.76,243.152,250.096,245.728,1737.01,11.7919,15.9099,8818,8912,8818,8736,8750,8812,8934,=AVERAGE(L11:R11),
2.4,227.696,214.368,214.032,216.16,211.456,210.784,217.84,1512.34,6.59813,16.3159,8701,8402,8572,8865,8751,8698,8817,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,168.112,150.976,159.6,145.824,166.88,152.992,137.424,1081.81,16.9445,6.3583,33991,40574,38396,42172,36803,39867,44399,=AVERAGE(L14:R14),
2.7,162.288,131.152,157.36,135.296,138.32,148.624,149.744,1022.78,18.0955,6.87199,20562,25959,21164,25462,24360,22238,22908,=AVERAGE(L15:R15),
2.8,166.432,171.808,164.416,147.952,169.12,154.56,157.248,1131.54,6.77729,18.1258,10257,10617,10966,11469,11012,12170,11679,=AVERAGE(L16:R16),
2.9,166.88,136.976,123.424,157.136,148.4,155.792,140.784,1029.39,6.39803,16.9157,20254,24178,27135,21709,22511,21757,24138,=AVERAGE(L17:R17),
3,194.208,189.056,187.824,189.28,189.616,174.384,188.272,1312.64,13.7423,6.74618,9801,9165,9827,9803,9750,10527,9885,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,251.776,246.96,246.624,219.408,229.04,234.976,228.256,1657.04,13.8148,15.774,24958,26816,26237,29347,28227,27466,28423,=AVERAGE(L20:R20),
3.3,251.104,250.096,251.664,250.32,251.44,249.088,248.304,1752.02,12.0224,16.3173,8747,8812,8703,8705,8483,8730,8779,=AVERAGE(L21:R21),
3.4,254.016,249.872,249.2,253.68,248.416,254.24,252.224,1761.65,11.8397,16.315,8441,8531,8511,8436,8525,8555,8654,=AVERAGE(L22:R22),
3.5,248.416,250.656,249.2,249.088,247.52,249.648,251.888,1746.42,11.6551,16.3046,8523,9094,8810,9150,9130,9067,9042,=AVERAGE(L23:R23),
3.6,247.408,250.544,252.784,247.968,251.104,246.512,245.392,1741.71,11.4685,16.2864,8639,8604,8793,8594,8441,8503,8628,=AVERAGE(L24:R24),
3.7,256.032,247.296,235.76,240.912,248.64,253.792,258.944,1741.38,11.28,16.2605,8825,8610,8667,8703,8715,8691,8685,=AVERAGE(L25:R25),
3.8,239.792,252.784,260.736,258.272,244.048,244.608,241.696,1741.94,11.2554,16.2566,8422,8652,8596,8557,8546,8602,8367,=AVERAGE(L26:R26),
3.9,244.832,249.872,242.592,239.344,255.696,257.6,240.352,1730.29,11.2554,16.2566,8703,8751,8367,8632,8819,8957,8442,=AVERAGE(L27:R27),
4,259.84,245.728,245.28,246.512,239.68,246.848,252.896,1736.78,11.2554,16.2566,9059,8540,8724,8721,8644,8568,8976,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
