Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,40.656,28.56,28.56,28.56,28.56,212.128,14.394,15.0139,56979,75014,73882,74409,75061,75678,=AVERAGE(K3:P3),
1.6,259.168,266.784,275.856,270.704,260.064,255.808,1588.38,14.394,15.0139,7380,8201,11479,11729,12357,12556,=AVERAGE(K4:P4),
1.7,274.064,274.512,279.888,280.112,280.448,271.152,1660.18,14.394,15.0139,7559,7520,7490,7385,7379,7720,=AVERAGE(K5:P5),
1.8,277.2,283.92,274.848,276.528,275.856,282.016,1670.37,14.394,15.0139,7513,7427,7576,7460,7605,7406,=AVERAGE(K6:P6),
1.9,277.984,269.472,280.896,271.264,280.672,273.28,1653.57,14.394,15.0139,7503,7591,7592,7645,7631,7592,=AVERAGE(K7:P7),
2,271.712,275.632,277.312,273.952,279.328,278.432,1656.37,14.2957,15.0676,7537,7485,7405,7533,7432,7481,=AVERAGE(K8:P8),
2.1,280.56,278.32,273.28,275.744,272.608,274.4,1654.91,14.0656,15.1842,7603,7639,7645,7720,7726,7694,=AVERAGE(K9:P9),
2.2,275.408,279.776,279.328,271.04,279.104,275.184,1659.84,13.8206,15.2962,7451,7220,7386,7716,7639,7680,=AVERAGE(K10:P10),
2.3,276.864,274.176,277.536,275.744,278.096,275.856,1658.27,13.5605,15.4034,7593,7572,7583,7600,7558,7638,=AVERAGE(K11:P11),
2.4,275.184,276.64,272.272,275.744,277.312,281.232,1658.38,13.2848,15.5056,7611,7516,7687,7628,7555,7533,=AVERAGE(K12:P12),
2.5,273.504,276.192,278.656,275.744,275.744,278.432,1658.27,12.9932,15.6027,7524,7607,7352,7519,7474,7415,=AVERAGE(K13:P13),
2.6,281.344,275.968,273.28,278.544,276.528,274.736,1660.4,12.6853,15.6945,7642,7587,7624,7541,7642,7623,=AVERAGE(K14:P14),
2.7,276.528,279.104,280.224,275.856,276.752,272.16,1660.62,12.3607,15.7808,7620,7556,7428,7445,7501,7485,=AVERAGE(K15:P15),
2.8,274.848,276.08,277.648,280.784,272.048,278.544,1659.95,12.019,15.8615,7569,7578,7460,7407,7632,7518,=AVERAGE(K16:P16),
2.9,277.536,278.208,274.512,273.392,282.24,272.608,1658.5,11.6597,15.9363,7538,7418,7559,7354,7559,7550,=AVERAGE(K17:P17),
3,274.4,274.624,281.344,275.52,272.496,276.192,1654.58,11.2826,16.0051,7569,7611,7558,7534,7445,7614,=AVERAGE(K18:P18),
3.1,277.648,273.28,275.632,279.44,279.104,274.624,1659.73,10.8871,16.0676,7646,7652,7639,7599,7616,7635,=AVERAGE(K19:P19),
3.2,274.064,281.792,272.72,273.28,278.208,279.552,1659.62,10.4728,16.1237,7670,7499,7489,7690,7526,7526,=AVERAGE(K20:P20),
3.3,281.008,274.064,275.856,281.12,277.312,275.856,1665.22,10.0394,16.1731,7337,7580,7506,7483,7526,7622,=AVERAGE(K21:P21),
3.4,272.272,278.544,276.976,277.872,279.552,279.216,1664.43,9.58645,16.2156,7530,7622,7475,7660,7454,7315,=AVERAGE(K22:P22),
3.5,281.904,275.52,280.112,277.2,277.648,277.312,1669.7,9.11347,16.2511,7529,7625,7473,7567,7591,7552,=AVERAGE(K23:P23),
3.6,278.432,279.776,276.528,279.888,277.2,279.664,1671.49,8.62007,16.2793,7571,7440,7594,7579,7618,7599,=AVERAGE(K24:P24),
3.7,276.64,280.56,278.432,273.952,274.624,280.784,1664.99,8.10582,16.2999,7301,7338,7355,7451,7476,7506,=AVERAGE(K25:P25),
3.8,275.52,276.416,276.416,280.56,273.84,269.696,1652.45,7.57028,16.3127,7487,7426,7381,7569,7582,7401,=AVERAGE(K26:P26),
3.9,271.712,275.968,285.488,269.472,277.536,276.528,1656.7,7.01303,16.3175,7633,7641,7440,7433,7642,7720,=AVERAGE(K27:P27),
4,13.328,30.464,2.128,5.04,5.376,37.52,93.856,6.43368,16.3141,8464,101526,7956,9322,9274,99545,=AVERAGE(K28:P28),
4.1,262.64,251.552,266.896,280.112,270.592,250.544,1582.34,5.8317,16.3021,21245,9718,20798,19890,20471,7118,=AVERAGE(K29:P29),
4.2,22.4,29.12,33.6,34.384,32.368,30.8,182.672,7.23397,13.572,10022,9158,9488,9699,9381,9634,=AVERAGE(K30:P30),
4.3,282.8,278.768,260.064,256.256,264.32,270.704,1612.91,7.25009,13.572,18987,19284,20658,20955,20267,19916,=AVERAGE(K31:P31),
4.4,278.208,268.8,271.152,265.552,270.592,274.736,1629.04,7.99609,13.297,7337,7708,7533,7661,7787,7652,=AVERAGE(K32:P32),
4.5,268.128,274.624,279.216,278.32,270.144,275.856,1646.29,8.70795,13.0061,7543,7651,7474,7629,7644,7592,=AVERAGE(K33:P33),
4.6,275.744,277.984,277.088,272.832,280.784,272.272,1656.7,9.41416,12.6989,7520,7525,7395,7455,7489,7483,=AVERAGE(K34:P34),
4.7,280.336,270.48,280.112,277.984,272.384,278.32,1659.62,10.0992,12.375,7425,7497,7463,7626,7626,7510,=AVERAGE(K35:P35),
4.8,271.824,276.304,275.408,278.88,281.232,272.496,1656.14,10.7627,12.034,7645,7599,7700,7428,7310,7618,=AVERAGE(K36:P36),
4.9,282.912,278.656,277.872,271.04,278.992,276.752,1666.22,11.404,11.6755,7431,7410,7388,7500,7584,7531,=AVERAGE(K37:P37),
5,273.28,281.008,270.704,279.44,268.688,275.408,1648.53,12.0229,11.2991,7579,7441,7546,7495,7639,7584,=AVERAGE(K38:P38),
5.1,274.96,275.072,278.88,274.512,274.512,275.968,1653.9,12.6187,10.9044,7592,7515,7615,7505,7634,7623,=AVERAGE(K39:P39),
5.2,270.592,278.656,274.96,280.336,279.328,274.624,1658.5,13.1911,10.491,7662,7537,7578,7601,7557,7664,=AVERAGE(K40:P40),
5.3,282.464,273.616,281.904,276.864,275.744,274.736,1665.33,13.7397,10.0584,7614,7644,7405,7495,7481,7465,=AVERAGE(K41:P41),
5.4,276.864,274.624,273.616,277.2,276.416,277.2,1655.92,14.264,9.60632,7432,7561,7570,7547,7458,7524,=AVERAGE(K42:P42),
5.5,279.664,279.104,275.744,278.992,274.4,277.536,1665.44,14.7636,9.1342,7309,7678,7374,7726,7659,7659,=AVERAGE(K43:P43),
5.6,275.52,280,277.536,274.064,283.136,269.36,1659.62,15.2382,8.6417,7584,7483,7674,7473,7373,7667,=AVERAGE(K44:P44),
5.7,276.416,280.56,277.76,278.656,273.392,276.64,1663.42,15.6874,8.12833,7744,7673,7635,7477,7637,7647,=AVERAGE(K45:P45),
5.8,274.848,277.312,273.616,274.96,275.968,277.536,1654.24,16.1108,7.59372,7540,7462,7583,7455,7521,7444,=AVERAGE(K46:P46),
5.9,277.424,271.488,274.4,275.856,274.512,274.736,1648.42,16.5081,7.03744,7464,7525,7545,7579,7512,7468,=AVERAGE(K47:P47),
6,274.96,279.104,275.744,273.84,275.52,277.2,1656.37,16.8791,6.45901,7716,7508,7553,7359,7645,7474,=AVERAGE(K48:P48),
6.1,15.344,20.944,21.056,19.264,18.144,18.48,113.232,18.4098,5.80459,6793,7773,7788,7760,7747,7752,=AVERAGE(K49:P49),
6.2,275.856,246.848,253.904,273.616,262.864,258.72,1571.81,17.8145,7.67851,19753,22218,21828,19758,20613,21071,=AVERAGE(K50:P50),
6.3,267.568,268.576,271.6,271.6,269.808,267.12,1616.27,17.5229,8.41367,7626,7740,7716,7577,7651,7640,=AVERAGE(K51:P51),
6.4,274.4,273.728,267.344,269.136,270.144,274.624,1629.38,17.2041,9.1284,7515,7532,7661,7616,7608,7670,=AVERAGE(K52:P52),
6.5,273.28,271.488,270.48,272.16,273.168,268.688,1629.26,16.8583,9.82215,7608,7670,7729,7680,7718,7655,=AVERAGE(K53:P53),
6.6,272.496,269.696,269.808,269.36,270.48,272.16,1624,16.4858,10.4945,7663,7675,7592,7682,7573,7578,=AVERAGE(K54:P54),
6.7,271.264,268.576,274.288,273.504,271.264,271.488,1630.38,16.0869,11.145,7523,7635,7519,7610,7634,7634,=AVERAGE(K55:P55),
6.8,261.184,261.632,265.664,259.392,265.104,264.096,1577.07,15.662,11.773,7763,7734,7755,7841,7730,7726,=AVERAGE(K56:P56),
