Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,43.12,28.56,28.56,28.56,28.56,28.56,243.152,14.394,15.0139,56966,72291,73920,74392,74981,75606,76108,=AVERAGE(L3:R3),
1.6,234.528,244.832,260.176,246.176,242.256,240.128,226.016,1694.11,14.394,15.0139,8528,8692,12429,13304,13438,13611,14332,=AVERAGE(L4:R4),
1.7,249.984,251.776,242.592,249.648,252.56,254.576,250.208,1751.34,14.394,15.0139,8579,8865,8864,8555,8568,8063,8946,=AVERAGE(L5:R5),
1.8,241.136,251.216,250.88,259.728,249.984,246.624,248.976,1748.54,14.394,15.0139,8850,8659,8815,8644,8643,8386,8882,=AVERAGE(L6:R6),
1.9,258.16,244.272,247.632,235.536,248.752,253.68,250.544,1738.58,14.394,15.0139,8471,8589,8617,8850,8314,8598,8262,=AVERAGE(L7:R7),
2,249.76,249.088,246.736,252.784,247.072,250.208,251.104,1746.75,14.2957,15.0676,8747,8798,8931,8808,8689,8583,8677,=AVERAGE(L8:R8),
2.1,247.632,250.992,252.448,248.976,251.104,250.88,251.328,1753.36,14.0656,15.1842,8639,8702,8682,8746,8589,8464,8956,=AVERAGE(L9:R9),
2.2,244.048,252.56,246.4,250.096,246.064,248.864,250.768,1738.8,13.8206,15.2962,8519,8670,8896,8675,8769,8670,8456,=AVERAGE(L10:R10),
2.3,255.696,249.424,247.968,251.328,249.984,247.632,251.328,1753.36,13.5605,15.4034,8664,8766,8780,8686,8735,8892,8774,=AVERAGE(L11:R11),
2.4,249.2,251.216,250.88,248.08,251.552,245.728,248.864,1745.52,13.2848,15.5056,9128,8825,8751,9023,8791,8837,8965,=AVERAGE(L12:R12),
2.5,245.84,247.296,247.408,255.472,243.488,251.888,247.744,1739.14,12.9932,15.6027,8662,8615,8486,8553,8861,8700,8827,=AVERAGE(L13:R13),
2.6,253.456,250.432,250.768,243.712,247.184,244.496,254.912,1744.96,12.6853,15.6945,8780,8676,8780,8913,8493,8663,8786,=AVERAGE(L14:R14),
