Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,57.232,45.248,28.56,28.56,28.56,188.16,14.394,15.0139,57513,69950,74070,74547,75144,=AVERAGE(J3:N3),
1.6,271.824,279.888,286.608,281.456,277.984,1397.76,14.394,15.0139,6580,6862,10556,10733,10946,=AVERAGE(J4:N4),
1.7,293.44,295.008,289.184,290.192,293.776,1461.6,14.394,15.0139,6410,6396,6466,6462,6438,=AVERAGE(J5:N5),
1.8,294.896,289.408,290.528,292.208,290.528,1457.57,14.394,15.0139,6457,6520,6518,6461,6468,=AVERAGE(J6:N6),
1.9,292.432,289.744,294.112,293.888,292.208,1462.38,14.394,15.0139,6399,6371,6324,6383,6438,=AVERAGE(J7:N7),
2,289.52,293.888,294.336,291.312,290.08,1459.14,14.2957,15.0676,6482,6417,6433,6467,6447,=AVERAGE(J8:N8),
2.1,290.304,296.688,288.736,292.992,294.336,1463.06,14.0655,15.1842,6434,6405,6447,6341,6401,=AVERAGE(J9:N9),
2.2,294.672,293.216,292.208,294.336,290.528,1464.96,13.8206,15.2962,6359,6370,6392,6340,6430,=AVERAGE(J10:N10),
2.3,287.84,289.52,291.872,296.464,291.312,1457.01,13.5605,15.4034,6445,6436,6364,6427,6483,=AVERAGE(J11:N11),
2.4,294.448,292.88,291.872,292.544,289.184,1460.93,13.2848,15.5056,6400,6406,6419,6399,6452,=AVERAGE(J12:N12),
2.5,293.216,290.08,291.2,292.544,292.432,1459.47,12.9932,15.6027,6395,6471,6497,6473,6510,=AVERAGE(J13:N13),
2.6,292.768,289.632,292.208,292.208,294.224,1461.04,12.6853,15.6945,6412,6461,6405,6448,6331,=AVERAGE(J14:N14),
2.7,290.64,292.992,294.112,289.072,292.656,1459.47,12.3607,15.7808,6356,6431,6324,6444,6343,=AVERAGE(J15:N15),
2.8,290.08,291.2,294.672,289.632,293.104,1458.69,12.019,15.8615,6393,6405,6368,6408,6357,=AVERAGE(J16:N16),
2.9,291.536,293.552,290.304,292.544,293.664,1461.6,11.6597,15.9363,6408,6350,6451,6420,6347,=AVERAGE(J17:N17),
3,295.904,291.76,290.304,288.512,295.68,1462.16,11.2825,16.0051,6385,6434,6492,6473,6459,=AVERAGE(J18:N18),
3.1,294.56,293.888,291.424,295.232,288.288,1463.39,10.887,16.0676,6345,6362,6389,6332,6422,=AVERAGE(J19:N19),
3.2,294.672,291.088,290.416,295.568,291.76,1463.5,10.4728,16.1237,6338,6434,6363,6383,6426,=AVERAGE(J20:N20),
3.3,289.856,291.984,291.424,294.896,292.432,1460.59,10.0394,16.1731,6428,6455,6408,6387,6401,=AVERAGE(J21:N21),
3.4,287.504,291.2,294.112,292.544,294.896,1460.26,9.58643,16.2156,6419,6430,6420,6402,6390,=AVERAGE(J22:N22),
3.5,292.32,289.52,289.52,294.672,293.664,1459.7,9.11346,16.2511,6473,6470,6449,6383,6439,=AVERAGE(J23:N23),
3.6,292.208,296.016,293.776,293.776,292.88,1468.66,8.62006,16.2793,6427,6349,6384,6426,6402,=AVERAGE(J24:N24),
3.7,296.912,295.68,296.128,295.232,295.456,1479.41,8.10584,16.2999,6432,6402,6422,6466,6440,=AVERAGE(J25:N25),
3.8,290.752,295.12,291.536,288.96,293.888,1460.26,7.57028,16.3127,6404,6378,6391,6391,6392,=AVERAGE(J26:N26),
3.9,291.424,290.528,292.88,293.44,285.824,1454.1,7.01302,16.3175,6389,6398,6397,6354,6380,=AVERAGE(J27:N27),
4,286.272,292.992,285.824,292.544,295.568,1453.2,6.43366,16.3141,6317,6440,6397,6359,6479,=AVERAGE(J28:N28),
4.1,290.752,288.848,287.728,286.048,281.792,1435.17,5.83171,16.3021,6311,6349,6364,6388,6320,=AVERAGE(J29:N29),
4.2,27.552,21.28,33.6,29.904,34.496,146.832,7.234,13.572,8458,7885,7731,8359,8169,=AVERAGE(J30:N30),
4.3,296.352,289.072,278.32,284.032,272.048,1419.82,7.25008,13.572,17476,18046,18887,18368,19266,=AVERAGE(J31:N31),
4.4,289.184,289.968,290.416,293.328,290.08,1452.98,7.98107,13.297,6397,6480,6373,6373,6396,=AVERAGE(J32:N32),
4.5,295.456,291.536,294.224,294.224,290.08,1465.52,8.70794,13.0061,6415,6432,6496,6429,6480,=AVERAGE(J33:N33),
4.6,291.984,293.664,291.76,289.632,295.008,1462.05,9.41414,12.6989,6385,6326,6470,6393,6381,=AVERAGE(J34:N34),
4.7,295.792,292.992,290.64,290.528,288.512,1458.46,10.0992,12.375,6406,6423,6451,6438,6495,=AVERAGE(J35:N35),
4.8,294.56,291.648,289.744,293.888,291.872,1461.71,10.7627,12.034,6389,6439,6467,6432,6459,=AVERAGE(J36:N36),
4.9,293.104,295.68,289.968,290.08,288.736,1457.57,11.4041,11.6755,6441,6340,6526,6446,6441,=AVERAGE(J37:N37),
5,293.328,291.424,291.088,294.448,294.448,1464.74,12.0229,11.2991,6301,6386,6423,6449,6345,=AVERAGE(J38:N38),
5.1,295.008,295.568,291.2,287.84,291.984,1461.6,12.6187,10.9044,6366,6356,6349,6397,6398,=AVERAGE(J39:N39),
5.2,291.984,294.336,292.768,290.864,293.888,1463.84,13.1911,10.491,6394,6349,6419,6438,6398,=AVERAGE(J40:N40),
5.3,288.848,292.544,293.44,289.744,294.224,1458.8,13.7397,10.0584,6504,6455,6384,6477,6398,=AVERAGE(J41:N41),
5.4,295.456,291.312,288.736,292.768,294.448,1462.72,14.264,9.60631,6413,6423,6453,6453,6400,=AVERAGE(J42:N42),
5.5,288.176,292.992,291.424,294.112,289.52,1456.22,14.7636,9.13422,6488,6435,6467,6386,6473,=AVERAGE(J43:N43),
5.6,294.448,290.976,290.864,291.648,291.424,1459.36,15.2382,8.64169,6394,6444,6438,6430,6449,=AVERAGE(J44:N44),
5.7,291.984,290.192,290.864,296.576,293.104,1462.72,15.6874,8.12835,6444,6458,6410,6411,6465,=AVERAGE(J45:N45),
5.8,292.544,293.888,290.752,295.68,290.976,1463.84,16.1108,7.59376,6421,6314,6424,6339,6435,=AVERAGE(J46:N46),
5.9,287.168,293.888,294.112,292.208,293.216,1460.59,16.5081,7.03741,6476,6456,6404,6432,6414,=AVERAGE(J47:N47),
6,291.76,291.872,299.376,288.624,290.64,1462.27,16.8791,6.459,6418,6431,6302,6490,6471,=AVERAGE(J48:N48),
6.1,19.824,19.824,20.384,20.608,21.616,102.256,18.4098,5.80535,6242,6254,6300,6300,6948,=AVERAGE(J49:N49),
6.2,160.048,149.632,136.304,155.568,141.232,742.784,17.8146,7.67848,38166,41275,45664,39459,43782,=AVERAGE(J50:N50),
6.3,257.824,247.968,238.224,242.032,250.768,1236.82,17.5229,8.4137,7379,7998,8562,8249,7717,=AVERAGE(J51:N51),
6.4,292.432,290.528,291.76,291.2,290.192,1456.11,17.2041,9.12836,6390,6514,6429,6442,6511,=AVERAGE(J52:N52),
6.5,297.808,293.104,292.992,288.512,291.312,1463.73,16.8583,9.82217,6322,6392,6440,6493,6431,=AVERAGE(J53:N53),
6.6,295.12,291.312,292.208,295.008,290.976,1464.62,16.4858,10.4945,6370,6398,6399,6380,6440,=AVERAGE(J54:N54),
6.7,290.416,292.208,290.864,295.792,293.328,1462.61,16.0869,11.145,6470,6414,6456,6394,6362,=AVERAGE(J55:N55),
6.8,292.656,292.432,291.872,288.288,294,1459.25,15.662,11.773,6445,6381,6476,6489,6377,=AVERAGE(J56:N56),
6.9,290.752,291.76,292.432,291.424,290.528,1456.9,15.2113,12.3783,6462,6448,6445,6415,6433,=AVERAGE(J57:N57),
7,290.528,291.424,295.568,292.88,292.88,1463.28,14.7353,12.9603,6434,6470,6370,6440,6460,=AVERAGE(J58:N58),
7.1,292.096,294.56,287.056,290.976,290.528,1455.22,14.2342,13.5187,6464,6343,6528,6405,6370,=AVERAGE(J59:N59),
7.2,293.216,288.848,291.984,290.304,290.64,1454.99,13.7085,14.0529,6440,6460,6405,6483,6503,=AVERAGE(J60:N60),
7.3,292.544,290.304,294.336,293.328,292.432,1462.94,13.1585,14.5626,6357,6494,6381,6409,6481,=AVERAGE(J61:N61),
7.4,296.8,291.984,289.632,294,288.4,1460.82,12.5848,15.0475,6396,6360,6452,6439,6388,=AVERAGE(J62:N62),
