Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,57.232,40.208,28.56,28.56,28.56,183.12,16.1833,10.8819,56979,75262,73991,74441,75070,=AVERAGE(J3:N3),
1.6,273.504,285.6,289.408,283.248,272.832,1404.59,16.1833,10.8819,6589,7249,10465,10700,11122,=AVERAGE(J4:N4),
1.7,293.888,292.656,293.44,289.52,288.624,1458.13,16.1833,10.8819,6429,6433,6403,6467,6478,=AVERAGE(J5:N5),
1.8,291.984,291.76,294.896,294.448,290.08,1463.17,16.1833,10.8819,6419,6427,6427,6405,6460,=AVERAGE(J6:N6),
1.9,290.416,293.44,290.08,291.76,295.792,1461.49,16.1833,10.8819,6454,6380,6443,6468,6365,=AVERAGE(J7:N7),
2,290.192,293.888,289.52,291.648,292.544,1457.79,16.3097,11.7279,6461,6420,6484,6403,6388,=AVERAGE(J8:N8),
2.1,291.2,290.304,293.104,290.528,293.664,1458.8,15.9825,13.4635,6416,6409,6403,6446,6416,=AVERAGE(J9:N9),
2.2,294.56,291.984,293.552,292.544,296.016,1468.66,14.5861,14.9015,6344,6407,6365,6399,6377,=AVERAGE(J10:N10),
2.3,292.88,288.736,295.12,294,288.176,1458.91,11.792,15.9099,6404,6423,6392,6413,6501,=AVERAGE(J11:N11),
2.4,258.16,252.336,249.984,249.312,245.728,1255.52,6.59847,16.3159,6441,6364,6459,6377,6457,=AVERAGE(J12:N12),
2.5,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,=AVERAGE(J13:N13),
2.6,173.376,151.872,154.896,164.528,167.664,812.336,16.9446,6.35896,32441,39014,38017,35767,34854,=AVERAGE(J14:N14),
2.7,186.816,171.696,178.864,163.072,171.248,871.696,18.0955,6.87199,18082,20238,19024,21392,19942,=AVERAGE(J15:N15),
2.8,220.304,222.32,224,221.76,227.248,1115.63,6.77705,18.1256,6791,6728,6732,6761,6754,=AVERAGE(J16:N16),
2.9,188.72,176.064,171.136,177.968,160.608,874.496,6.39803,16.9157,17520,19131,19820,18515,20900,=AVERAGE(J17:N17),
3,211.904,204.736,196.672,207.088,196.784,1017.18,13.7423,6.74625,7859,8476,8892,8133,9297,=AVERAGE(J18:N18),
3.1,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,=AVERAGE(J19:N19),
3.2,280,259.728,262.416,277.872,272.832,1352.85,13.8147,15.7737,21692,24165,23779,22242,22496,=AVERAGE(J20:N20),
3.3,291.76,289.744,290.864,292.208,295.232,1459.81,12.0224,16.3173,6480,6429,6496,6480,6362,=AVERAGE(J21:N21),
3.4,292.096,293.888,291.2,292.656,289.408,1459.25,11.8397,16.315,6352,6333,6441,6328,6444,=AVERAGE(J22:N22),
3.5,294.448,289.744,292.208,293.888,290.64,1460.93,11.6551,16.3046,6350,6425,6431,6425,6470,=AVERAGE(J23:N23),
3.6,293.552,292.992,291.76,292.656,291.984,1462.94,11.4685,16.2864,6396,6449,6468,6443,6500,=AVERAGE(J24:N24),
3.7,295.792,295.792,294.224,296.464,295.568,1477.84,11.28,16.2605,6367,6454,6419,6433,6444,=AVERAGE(J25:N25),
3.8,294.336,291.312,293.888,290.976,290.416,1460.93,11.2554,16.2566,6392,6426,6395,6418,6401,=AVERAGE(J26:N26),
3.9,291.648,290.528,293.888,291.088,289.52,1456.67,11.2554,16.2566,6350,6429,6376,6378,6377,=AVERAGE(J27:N27),
4,296.352,286.16,286.272,289.072,290.976,1448.83,11.2554,16.2566,6423,6410,6416,6404,6366,=AVERAGE(J28:N28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(G7:G28)
