Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,16.1833,10.8819,0,0,0,=AVERAGE(H2:J2),
1.5,57.232,42.896,28.56,128.688,16.1833,10.8819,56916,72543,73763,=AVERAGE(H3:J3),
1.6,282.912,287.392,295.904,866.208,16.1833,10.8819,5773,6288,9626,=AVERAGE(H4:J4),
1.7,297.92,295.904,298.368,892.192,16.1833,10.8819,5531,5541,5517,=AVERAGE(H5:J5),
1.8,296.128,298.592,296.576,891.296,16.1833,10.8819,5560,5540,5558,=AVERAGE(H6:J6),
1.9,297.92,296.128,298.48,892.528,16.1833,10.8819,5540,5545,5541,=AVERAGE(H7:J7),
2,296.8,296.688,295.904,889.392,16.3097,11.7277,5546,5550,5548,=AVERAGE(H8:J8),
2.1,297.024,295.904,297.92,890.848,15.9825,13.4635,5548,5550,5541,=AVERAGE(H9:J9),
2.2,297.136,295.904,299.152,892.192,14.5863,14.9015,5533,5544,5527,=AVERAGE(H10:J10),
2.3,296.8,298.368,297.024,892.192,11.7919,15.9099,5556,5540,5543,=AVERAGE(H11:J11),
2.4,260.288,258.832,257.488,776.608,6.59814,16.3159,5561,5549,5557,=AVERAGE(H12:J12),
2.5,0,0,0,0,6.87199,13.6971,0,0,0,=AVERAGE(H13:J13),
2.6,180.992,169.792,175.952,526.736,16.9437,6.35767,30743,33397,32078,=AVERAGE(H14:J14),
2.7,193.76,187.824,183.12,564.704,18.0955,6.87199,16720,17510,18073,=AVERAGE(H15:J15),
2.8,225.232,225.568,224.784,675.584,6.77771,18.1253,5542,5588,5577,=AVERAGE(H16:J16),
2.9,195.888,183.12,191.52,570.528,6.39803,16.9157,16125,17512,16617,=AVERAGE(H17:J17),
3,245.392,246.064,245.952,737.408,13.7421,6.74598,5560,5559,5549,=AVERAGE(H18:J18),
3.1,0,0,0,0,16.3136,6.39803,0,0,0,=AVERAGE(H19:J19),
3.2,286.384,282.24,274.512,843.136,13.8152,15.7737,20936,21427,22183,=AVERAGE(H20:J20),
3.3,296.352,297.696,296.24,890.288,12.0224,16.3173,5554,5525,5548,=AVERAGE(H21:J21),
3.4,296.016,298.256,298.816,893.088,11.8397,16.315,5553,5534,5528,=AVERAGE(H22:J22),
3.5,297.36,298.144,296.352,891.856,11.6551,16.3046,5530,5538,5548,=AVERAGE(H23:J23),
3.6,299.152,297.248,296.688,893.088,11.4685,16.2864,5539,5543,5554,=AVERAGE(H24:J24),
3.7,297.584,299.488,297.92,894.992,11.28,16.2605,5545,5517,5536,=AVERAGE(H25:J25),
3.8,298.704,299.376,299.152,897.232,11.2554,16.2566,5529,5559,5556,=AVERAGE(H26:J26),
3.9,298.144,297.024,296.352,891.52,11.2554,16.2566,5545,5522,5533,=AVERAGE(H27:J27),
4,296.24,298.592,298.032,892.864,11.2554,16.2566,5554,5547,5538,=AVERAGE(H28:J28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E28)
