Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,57.232,55.328,28.56,28.56,169.68,14.394,15.0139,56695,59811,73781,74181,=AVERAGE(I3:L3),
1.6,281.456,275.296,296.576,288.4,1141.73,14.394,15.0139,6015,6100,9855,10088,=AVERAGE(I4:L4),
1.7,297.472,293.44,296.128,292.992,1180.03,14.394,15.0139,5798,5827,5841,5840,=AVERAGE(I5:L5),
1.8,294.336,294.448,298.144,295.904,1182.83,14.394,15.0139,5841,5842,5795,5817,=AVERAGE(I6:L6),
1.9,294.672,295.792,293.104,294.784,1178.35,14.394,15.0139,5831,5836,5848,5849,=AVERAGE(I7:L7),
2,294.448,295.232,296.016,293.664,1179.36,14.2957,15.0676,5854,5834,5804,5847,=AVERAGE(I8:L8),
2.1,297.248,293.104,293.552,294.56,1178.46,14.0655,15.1842,5825,5844,5851,5857,=AVERAGE(I9:L9),
2.2,294.112,295.568,298.256,293.776,1181.71,13.8206,15.2962,5831,5823,5800,5845,=AVERAGE(I10:L10),
2.3,292.992,294.896,295.12,298.48,1181.49,13.5605,15.4034,5839,5840,5839,5804,=AVERAGE(I11:L11),
2.4,296.016,294.672,294.56,294.672,1179.92,13.2848,15.5056,5823,5846,5847,5818,=AVERAGE(I12:L12),
2.5,295.456,295.008,293.776,294.672,1178.91,12.9932,15.6027,5843,5822,5856,5853,=AVERAGE(I13:L13),
2.6,294.112,296.128,292.544,295.68,1178.46,12.6853,15.6945,5836,5809,5874,5824,=AVERAGE(I14:L14),
2.7,295.12,294.784,293.216,294.336,1177.46,12.3607,15.7808,5822,5832,5842,5829,=AVERAGE(I15:L15),
2.8,295.456,295.792,297.584,293.664,1182.5,12.019,15.8615,5830,5825,5804,5835,=AVERAGE(I16:L16),
2.9,296.128,294.336,293.664,295.232,1179.36,11.6597,15.9363,5819,5844,5850,5830,=AVERAGE(I17:L17),
3,296.464,294.896,293.552,296.24,1181.15,11.2826,16.0051,5815,5842,5859,5850,=AVERAGE(I18:L18),
3.1,294,294.784,295.904,293.776,1178.46,10.8871,16.0676,5827,5810,5817,5841,=AVERAGE(I19:L19),
3.2,297.136,294,295.456,293.888,1180.48,10.4728,16.1237,5803,5840,5828,5839,=AVERAGE(I20:L20),
3.3,293.776,295.008,296.576,296.24,1181.6,10.0394,16.1731,5847,5841,5843,5802,=AVERAGE(I21:L21),
3.4,294,294.672,295.344,297.024,1181.04,9.58644,16.2156,5843,5832,5830,5824,=AVERAGE(I22:L22),
3.5,295.008,294.784,295.68,293.104,1178.58,9.11346,16.2511,5850,5832,5829,5853,=AVERAGE(I23:L23),
3.6,293.776,294.336,295.12,295.904,1179.14,8.62006,16.2793,5861,5862,5856,5825,=AVERAGE(I24:L24),
3.7,299.936,297.024,297.36,297.248,1191.57,8.10581,16.2999,5783,5820,5834,5842,=AVERAGE(I25:L25),
3.8,297.92,296.688,295.904,298.256,1188.77,7.57031,16.3127,5800,5843,5854,5843,=AVERAGE(I26:L26),
3.9,296.352,294,295.68,294.112,1180.14,7.01303,16.3175,5828,5799,5838,5842,=AVERAGE(I27:L27),
4,293.104,295.12,292.432,293.888,1174.54,6.43365,16.3141,5813,5836,5820,5829,=AVERAGE(I28:L28),
4.1,293.776,292.544,287.392,285.04,1158.75,5.83174,16.3021,5780,5798,5750,5752,=AVERAGE(I29:L29),
4.2,19.824,18.592,28.56,27.552,94.528,7.23404,13.572,6600,6644,7051,7085,=AVERAGE(I30:L30),
4.3,300.272,292.656,279.664,285.712,1158.3,7.24945,13.572,17030,17620,18609,18117,=AVERAGE(I31:L31),
