Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,14.394,15.0139,0,0,0,=AVERAGE(H2:J2),
1.5,57.232,38.752,28.56,124.544,14.394,15.0139,57264,76476,73904,=AVERAGE(H3:J3),
1.6,281.008,294.112,294.784,869.904,14.394,15.0139,5807,6682,9628,=AVERAGE(H4:J4),
1.7,296.576,296.8,296.8,890.176,14.394,15.0139,5560,5562,5550,=AVERAGE(H5:J5),
1.8,297.92,298.256,296.576,892.752,14.394,15.0139,5553,5537,5549,=AVERAGE(H6:J6),
1.9,296.576,298.368,296.24,891.184,14.394,15.0139,5567,5550,5547,=AVERAGE(H7:J7),
2,298.48,295.904,297.696,892.08,14.2957,15.0676,5561,5562,5541,=AVERAGE(H8:J8),
2.1,297.472,298.704,297.136,893.312,14.0655,15.1842,5554,5528,5549,=AVERAGE(H9:J9),
2.2,296.8,297.136,297.136,891.072,13.8206,15.2962,5574,5558,5536,=AVERAGE(H10:J10),
2.3,296.128,298.144,296.24,890.512,13.5605,15.4034,5568,5554,5553,=AVERAGE(H11:J11),
2.4,296.352,297.808,298.704,892.864,13.2848,15.5056,5569,5550,5523,=AVERAGE(H12:J12),
2.5,297.136,296.352,299.376,892.864,12.9932,15.6027,5564,5558,5520,=AVERAGE(H13:J13),
2.6,296.128,297.92,296.688,890.736,12.6853,15.6945,5552,5542,5549,=AVERAGE(H14:J14),
2.7,296.912,296.576,298.592,892.08,12.3607,15.7808,5567,5558,5536,=AVERAGE(H15:J15),
2.8,297.92,297.024,295.68,890.624,12.019,15.8615,5564,5565,5551,=AVERAGE(H16:J16),
2.9,298.928,295.904,298.144,892.976,11.6597,15.9363,5537,5561,5539,=AVERAGE(H17:J17),
3,296.464,297.36,297.92,891.744,11.2826,16.0051,5584,5546,5543,=AVERAGE(H18:J18),
3.1,298.928,295.456,297.808,892.192,10.8871,16.0676,5545,5573,5539,=AVERAGE(H19:J19),
3.2,296.128,298.704,296.016,890.848,10.4728,16.1237,5573,5549,5549,=AVERAGE(H20:J20),
3.3,296.8,297.136,298.256,892.192,10.0394,16.1731,5557,5542,5532,=AVERAGE(H21:J21),
3.4,296.24,296.576,298.256,891.072,9.58647,16.2156,5567,5569,5538,=AVERAGE(H22:J22),
3.5,298.368,296.352,297.136,891.856,9.11347,16.2511,5553,5551,5535,=AVERAGE(H23:J23),
3.6,297.584,295.904,297.472,890.96,8.62009,16.2793,5561,5560,5542,=AVERAGE(H24:J24),
3.7,297.584,297.696,297.36,892.64,8.10581,16.2999,5557,5559,5536,=AVERAGE(H25:J25),
3.8,299.152,298.928,298.928,897.008,7.57026,16.3127,5562,5540,5562,=AVERAGE(H26:J26),
3.9,298.256,296.688,296.912,891.856,7.01306,16.3175,5544,5542,5543,=AVERAGE(H27:J27),
4,298.032,299.152,295.792,892.976,6.43368,16.3141,5556,5558,5554,=AVERAGE(H28:J28),
4.1,294.784,293.888,295.456,884.128,5.83172,16.3021,5570,5517,5519,=AVERAGE(H29:J29),
4.2,20.16,20.944,17.808,58.912,7.23402,13.572,5564,5949,5512,=AVERAGE(H30:J30),
4.3,298.032,285.936,291.424,875.392,7.25021,13.572,16886,17969,17515,=AVERAGE(H31:J31),
4.4,295.456,296.912,297.024,889.392,7.98101,13.297,5586,5557,5577,=AVERAGE(H32:J32),
4.5,295.792,297.024,297.136,889.952,8.70792,13.0061,5709,5704,5696,=AVERAGE(H33:J33),
4.6,294.896,296.24,297.472,888.608,9.41417,12.6989,5726,5719,5713,=AVERAGE(H34:J34),
4.7,295.568,289.632,290.864,876.064,10.0992,12.375,5752,5793,5755,=AVERAGE(H35:J35),
4.8,297.808,299.824,297.92,895.552,10.7627,12.034,5690,5682,5702,=AVERAGE(H36:J36),
4.9,296.016,293.328,296.464,885.808,11.4041,11.6755,5717,5698,5696,=AVERAGE(H37:J37),
5,296.8,299.264,295.792,891.856,12.0229,11.2991,5687,5675,5661,=AVERAGE(H38:J38),
5.1,295.008,296.464,296.464,887.936,12.6189,10.9044,5687,5706,5699,=AVERAGE(H39:J39),
5.2,297.696,297.024,294.784,889.504,13.1911,10.491,5698,5677,5666,=AVERAGE(H40:J40),
5.3,295.008,295.12,295.12,885.248,13.7398,10.0585,5740,5756,5711,=AVERAGE(H41:J41),
5.4,296.24,297.92,296.128,890.288,14.2639,9.60634,5680,5660,5687,=AVERAGE(H42:J42),
5.5,297.024,297.808,296.128,890.96,14.7636,9.13424,5694,5710,5700,=AVERAGE(H43:J43),
5.6,286.16,278.544,279.888,844.592,15.2386,8.64172,5902,5996,5988,=AVERAGE(H44:J44),
5.7,295.568,297.36,296.912,889.84,15.6875,8.12837,5692,5670,5703,=AVERAGE(H45:J45),
5.8,295.568,296.352,296.24,888.16,16.1108,7.59376,5670,5687,5680,=AVERAGE(H46:J46),
5.9,296.8,295.456,297.472,889.728,16.5081,7.03746,5693,5707,5660,=AVERAGE(H47:J47),
6,295.904,294.336,291.76,882,16.8791,6.45901,5716,5729,5718,=AVERAGE(H48:J48),
6.1,18.032,17.92,18.256,54.208,18.4098,5.80748,6106,6121,6113,=AVERAGE(H49:J49),
6.2,255.472,246.176,251.104,752.752,17.8146,7.67848,20985,22120,21581,=AVERAGE(H50:J50),
6.3,293.888,297.696,296.128,887.712,17.5229,8.41364,5691,5682,5666,=AVERAGE(H51:J51),
6.4,296.912,296.128,298.144,891.184,17.2041,9.1284,5716,5693,5639,=AVERAGE(H52:J52),
6.5,296.016,298.256,296.912,891.184,16.8583,9.82216,5686,5668,5700,=AVERAGE(H53:J53),
6.6,297.024,296.912,296.128,890.064,16.4858,10.4945,5660,5684,5670,=AVERAGE(H54:J54),
6.7,296.128,296.464,296.688,889.28,16.0869,11.1449,5730,5705,5694,=AVERAGE(H55:J55),
6.8,295.12,297.472,298.144,890.736,15.6618,11.773,5704,5681,5671,=AVERAGE(H56:J56),
6.9,297.136,294.336,295.456,886.928,15.2113,12.3783,5684,5700,5691,=AVERAGE(H57:J57),
7,296.688,297.808,295.456,889.952,14.7352,12.9603,5712,5684,5667,=AVERAGE(H58:J58),
7.1,297.696,295.904,296.352,889.952,14.2342,13.5186,5638,5656,5699,=AVERAGE(H59:J59),
7.2,294.448,297.248,298.816,890.512,13.7084,14.0529,5718,5690,5682,=AVERAGE(H60:J60),
7.3,296.8,296.576,298.256,891.632,13.1585,14.5626,5703,5722,5659,=AVERAGE(H61:J61),
7.4,295.232,296.128,297.36,888.72,12.5848,15.0475,5737,5701,5635,=AVERAGE(H62:J62),
7.5,296.8,297.584,296.352,890.736,11.9875,15.5071,5722,5626,5727,=AVERAGE(H63:J63),
7.6,295.68,296.24,296.24,888.16,11.3674,15.9411,5702,5779,5709,=AVERAGE(H64:J64),
7.7,294.784,295.68,291.088,881.552,10.7247,16.3491,5743,5702,5742,=AVERAGE(H65:J65),
7.8,296.24,294.896,297.584,888.72,10.06,16.7308,5668,5682,5676,=AVERAGE(H66:J66),
7.9,295.456,296.688,296.576,888.72,9.37369,17.086,5711,5668,5656,=AVERAGE(H67:J67),
8,300.608,298.48,298.816,897.904,8.66569,17.4143,5703,5716,5705,=AVERAGE(H68:J68),
8.1,292.432,292.432,294.784,879.648,7.93817,17.7155,5738,5754,5747,=AVERAGE(H69:J69),
8.2,298.032,296.8,296.128,890.96,7.18997,17.9894,5603,5617,5539,=AVERAGE(H70:J70),
8.3,298.592,296.464,297.248,892.304,6.42216,18.2356,5587,5532,5522,=AVERAGE(H71:J71),
8.4,17.696,17.696,16.464,51.856,7.03273,16.5113,5060,5075,6171,=AVERAGE(H72:J72),
8.5,260.736,249.536,255.696,765.968,7.58918,16.1142,20200,21530,20919,=AVERAGE(H73:J73),
8.6,300.048,297.248,298.704,896,7.59994,16.1142,5544,5561,5551,=AVERAGE(H74:J74),
8.7,295.904,298.816,296.352,891.072,8.124,15.691,5578,5542,5521,=AVERAGE(H75:J75),
8.8,296.576,295.904,298.368,890.848,8.6375,15.242,5558,5580,5572,=AVERAGE(H76:J76),
8.9,298.368,296.576,297.472,892.416,9.13019,14.7677,5540,5559,5547,=AVERAGE(H77:J77),
9,297.136,297.808,298.592,893.536,9.60248,14.2682,5587,5541,5528,=AVERAGE(H78:J78),
9.1,297.36,297.696,296.912,891.968,10.0548,13.7442,5568,5518,5502,=AVERAGE(H79:J79),
9.2,296.24,297.136,298.032,891.408,10.4875,13.1958,5545,5569,5557,=AVERAGE(H80:J80),
9.3,298.256,296.688,297.024,891.968,10.9011,12.6236,5530,5547,5534,=AVERAGE(H81:J81),
9.4,298.032,297.024,296.464,891.52,11.2959,12.0279,5585,5528,5589,=AVERAGE(H82:J82),
9.5,297.92,298.704,296.352,892.976,11.6725,11.4093,5567,5589,5493,=AVERAGE(H83:J83),
9.6,296.016,298.144,296.352,890.512,12.0311,10.7681,5544,5492,5551,=AVERAGE(H84:J84),
9.7,298.256,296.016,296.576,890.848,12.3722,10.1049,5532,5625,5613,=AVERAGE(H85:J85),
9.8,296.128,297.472,296.576,890.176,12.6963,9.41991,5589,5532,5517,=AVERAGE(H86:J86),
9.9,296.352,298.48,297.808,892.64,13.0036,8.71391,5573,5517,5583,=AVERAGE(H87:J87),
10,297.472,296.8,296.464,890.736,13.2946,7.9872,5560,5576,5482,=AVERAGE(H88:J88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E88)
