Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
5.2,296.576,296.688,298.928,892.192,13.1911,10.491,5531,5573,5530,=AVERAGE(H40:J40),
5.3,296.912,297.248,296.8,890.96,13.7397,10.0585,5535,5540,5564,=AVERAGE(H41:J41),
5.4,296.352,297.696,297.472,891.52,14.264,9.60634,5541,5583,5533,=AVERAGE(H42:J42),
5.5,296.576,296.24,298.704,891.52,14.7636,9.13424,5550,5550,5543,=AVERAGE(H43:J43),
5.6,299.712,297.136,295.68,892.528,15.2382,8.64172,5528,5562,5547,=AVERAGE(H44:J44),
5.7,296.128,297.472,296.912,890.512,15.6874,8.12834,5535,5576,5563,=AVERAGE(H45:J45),
5.8,295.568,296.688,297.248,889.504,16.1108,7.59372,5550,5549,5537,=AVERAGE(H46:J46),
5.9,297.024,296.688,297.696,891.408,16.5081,7.03746,5572,5566,5555,=AVERAGE(H47:J47),
6,298.256,298.144,296.128,892.528,16.8791,6.45899,5508,5544,5573,=AVERAGE(H48:J48),
6.1,19.488,19.824,19.824,59.136,18.4098,5.80459,5349,6061,5386,=AVERAGE(H49:J49),
6.2,257.04,247.744,250.768,755.552,17.8146,7.6785,20641,21787,21387,=AVERAGE(H50:J50),
6.3,296.016,296.128,297.472,889.616,17.5229,8.41369,5562,5566,5553,=AVERAGE(H51:J51),
6.4,298.928,296.912,296.8,892.64,17.2041,9.12836,5537,5581,5564,=AVERAGE(H52:J52),
6.5,296.352,296.912,298.48,891.744,16.8583,9.82218,5547,5549,5536,=AVERAGE(H53:J53),
6.6,296.576,297.248,297.024,890.848,16.4858,10.4945,5567,5567,5550,=AVERAGE(H54:J54),
6.7,298.816,295.792,298.256,892.864,16.0869,11.145,5494,5584,5523,=AVERAGE(H55:J55),
6.8,298.816,296.576,297.472,892.864,15.662,11.773,5515,5557,5542,=AVERAGE(H56:J56),
6.9,298.032,296.8,296.24,891.072,15.2113,12.3783,5537,5530,5563,=AVERAGE(H57:J57),
7,297.808,298.928,297.36,894.096,14.7352,12.9603,5564,5560,5540,=AVERAGE(H58:J58),
7.1,299.04,297.36,297.472,893.872,14.2342,13.5187,5489,5584,5568,=AVERAGE(H59:J59),
7.2,296.8,295.344,299.376,891.52,13.7085,14.0529,5568,5556,5548,=AVERAGE(H60:J60),
7.3,298.032,296.912,296.24,891.184,13.1585,14.5626,5548,5592,5517,=AVERAGE(H61:J61),
7.4,296.352,297.472,297.92,891.744,12.5848,15.0475,5523,5514,5554,=AVERAGE(H62:J62),
7.5,296.016,297.024,298.816,891.856,11.9875,15.5071,5559,5605,5534,=AVERAGE(H63:J63),
7.6,297.024,298.368,297.472,892.864,11.3674,15.9411,5541,5529,5568,=AVERAGE(H64:J64),
7.7,298.032,297.024,296.464,891.52,10.7247,16.3491,5523,5564,5546,=AVERAGE(H65:J65),
7.8,298.368,295.68,296.24,890.288,10.06,16.7308,5503,5602,5587,=AVERAGE(H66:J66),
7.9,296.8,298.032,298.816,893.648,9.37368,17.086,5542,5527,5512,=AVERAGE(H67:J67),
8,298.928,299.376,299.376,897.68,8.66622,17.4143,5591,5572,5556,=AVERAGE(H68:J68),
8.1,299.04,296.912,298.368,894.32,7.93823,17.7155,5511,5550,5536,=AVERAGE(H69:J69),
8.2,296.016,294.896,298.144,889.056,7.18958,17.9894,5684,5724,5712,=AVERAGE(H70:J70),
8.3,296.8,297.472,295.68,889.952,6.42214,18.2356,5739,5782,5763,=AVERAGE(H71:J71),
8.4,19.488,21.392,22.288,63.168,7.03269,16.5113,6066,6107,5208,=AVERAGE(H72:J72),
8.5,294.448,282.352,289.072,865.872,7.58921,16.1142,16923,17824,17415,=AVERAGE(H73:J73),
8.6,300.048,297.36,297.808,895.216,7.60018,16.1142,5550,5592,5573,=AVERAGE(H74:J74),
8.7,298.032,297.024,296.912,891.968,8.12398,15.691,5525,5572,5551,=AVERAGE(H75:J75),
8.8,297.024,296.016,297.584,890.624,8.63753,15.242,5573,5549,5533,=AVERAGE(H76:J76),
8.9,297.808,297.584,296.8,892.192,9.13019,14.7677,5485,5533,5582,=AVERAGE(H77:J77),
9,297.92,297.136,296.688,891.744,9.60246,14.2682,5538,5584,5564,=AVERAGE(H78:J78),
9.1,297.136,297.808,296.464,891.408,10.0548,13.7441,5591,5567,5545,=AVERAGE(H79:J79),
9.2,297.248,298.368,296.576,892.192,10.4875,13.1958,5501,5551,5528,=AVERAGE(H80:J80),
9.3,297.248,297.584,296.8,891.632,10.9011,12.6236,5559,5531,5585,=AVERAGE(H81:J81),
9.4,296.352,296.8,296.912,890.064,11.2959,12.028,5541,5587,5493,=AVERAGE(H82:J82),
9.5,298.256,297.248,296.576,892.08,11.6725,11.4093,5529,5572,5552,=AVERAGE(H83:J83),
9.6,298.816,298.368,296.24,893.424,12.0311,10.7681,5514,5558,5614,=AVERAGE(H84:J84),
9.7,296.576,296.464,298.704,891.744,12.3722,10.1048,5573,5538,5525,=AVERAGE(H85:J85),
9.8,296.464,296.464,297.36,890.288,12.6963,9.41996,5478,5522,5587,=AVERAGE(H86:J86),
9.9,296.688,298.368,296.24,891.296,13.0036,8.71391,5544,5591,5489,=AVERAGE(H87:J87),
10,296.24,296.464,297.808,890.512,13.2946,7.9872,5611,5574,5559,=AVERAGE(H88:J88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E88)
