Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
6.5,251.104,251.328,251.664,246.064,245.728,250.88,250.656,1747.42,16.8583,9.82217,8920,8914,8801,8999,9015,8903,8912,=AVERAGE(L53:R53),
6.6,249.312,253.792,249.536,251.552,247.408,247.072,249.424,1748.1,16.4858,10.4945,8745,8652,8664,8599,8650,8865,8586,=AVERAGE(L54:R54),
6.7,255.248,242.816,252.112,245.168,255.584,251.104,256.928,1758.96,16.0869,11.1449,8290,8629,8737,8632,8398,8649,8332,=AVERAGE(L55:R55),
6.8,237.776,254.016,250.432,249.76,242.032,249.2,241.92,1725.14,15.662,11.7731,9068,8734,8496,8561,8599,8606,8680,=AVERAGE(L56:R56),
6.9,254.128,244.608,253.12,248.192,256.032,243.824,254.8,1754.7,15.2113,12.3783,8515,8993,8415,8567,8564,8390,8589,=AVERAGE(L57:R57),
7,244.384,249.2,245.84,253.68,242.704,251.888,243.936,1731.63,14.7352,12.9603,8605,8772,8826,8550,8691,8489,8566,=AVERAGE(L58:R58),
7.1,258.384,241.584,248.08,249.536,249.536,252.336,245.28,1744.74,14.2342,13.5187,8724,8835,8808,8657,8791,8506,8812,=AVERAGE(L59:R59),
7.2,243.264,251.664,245.392,247.296,254.128,247.072,255.136,1743.95,13.7085,14.0529,8599,8783,8777,8839,8939,8672,8652,=AVERAGE(L60:R60),
7.3,247.968,258.608,250.88,248.08,248.528,251.216,249.312,1754.59,13.1585,14.5626,8699,8506,8712,8817,8627,8713,8715,=AVERAGE(L61:R61),
7.4,251.776,245.392,253.008,255.36,248.752,251.216,251.664,1757.17,12.5847,15.0475,8515,8539,8523,8590,8426,8630,8357,=AVERAGE(L62:R62),
7.5,254.352,248.64,249.088,249.2,249.424,246.288,247.296,1744.29,11.9876,15.5071,8722,8637,8652,8941,8740,8998,8768,=AVERAGE(L63:R63),
7.6,249.088,256.48,246.736,253.232,249.2,251.552,253.904,1760.19,11.3674,15.9411,8628,8347,8977,8642,8834,8699,8415,=AVERAGE(L64:R64),
7.7,249.984,250.768,251.664,251.552,249.984,254.576,247.296,1755.82,10.7247,16.3491,8907,9005,9031,8905,8935,8860,8899,=AVERAGE(L65:R65),
7.8,250.432,248.864,253.12,250.096,250.544,253.008,250.32,1756.38,10.06,16.7309,8954,9051,8659,8277,8435,8658,8524,=AVERAGE(L66:R66),
7.9,254.8,246.4,254.464,246.064,246.624,247.184,254.8,1750.34,9.37369,17.086,8522,8598,8517,8471,8575,8492,8693,=AVERAGE(L67:R67),
8,238.56,244.72,247.632,247.632,252.448,244.384,246.736,1722.11,8.66628,17.4143,8839,8504,8593,8637,9003,8647,8968,=AVERAGE(L68:R68),
8.1,246.512,250.432,250.768,254.576,249.76,245.168,245.504,1742.72,7.93817,17.7156,8970,8178,8387,8446,8604,8888,8824,=AVERAGE(L69:R69),
8.2,233.968,245.616,243.6,246.96,233.744,251.776,231.056,1686.72,7.18997,17.9894,8803,8715,8796,8780,8666,8757,8635,=AVERAGE(L70:R70),
8.3,253.456,235.984,229.264,230.16,238.896,235.536,246.736,1670.03,6.42214,18.2356,9348,9161,9178,9289,9349,8909,9127,=AVERAGE(L71:R71),
8.4,0,29.456,15.008,21.168,23.632,20.72,10.64,120.624,7.03269,16.5113,0,12659,11518,11688,11436,10914,12417,=AVERAGE(L72:R72),
8.5,232.176,196.784,222.768,220.416,201.04,207.648,226.576,1507.41,7.58922,16.1142,25073,28904,26357,26134,28557,28061,25523,=AVERAGE(L73:R73),
8.6,234.976,227.36,221.872,217.616,225.008,218.512,212.8,1558.14,7.65496,16.1142,9430,9461,10007,10205,10033,10177,10339,=AVERAGE(L74:R74),
8.7,250.096,250.096,252,244.496,248.528,242.816,256.704,1744.74,8.13455,15.691,8468,8779,8531,8823,8419,8717,8553,=AVERAGE(L75:R75),
8.8,249.312,245.616,249.984,247.52,246.288,248.64,249.648,1737.01,8.63753,15.242,8505,8885,8632,8600,8656,8643,8774,=AVERAGE(L76:R76),
8.9,257.6,257.264,248.304,252.112,252,248.976,242.032,1758.29,9.13022,14.7677,8509,8759,8672,8659,8930,8619,8655,=AVERAGE(L77:R77),
9,246.624,247.408,247.52,250.32,251.104,247.744,248.752,1739.47,9.6025,14.2682,8875,8634,8790,8627,8483,8443,8798,=AVERAGE(L78:R78),
9.1,244.72,250.656,252.672,257.264,244.832,253.008,249.312,1752.46,10.0548,13.7441,8557,8331,8641,8696,8796,8795,8853,=AVERAGE(L79:R79),
9.2,248.976,244.16,246.288,245.168,249.088,245.84,252.112,1731.63,10.4875,13.1958,8771,8797,8519,8631,8567,8679,8477,=AVERAGE(L80:R80),
9.3,252.336,255.024,245.616,248.192,249.872,248.304,250.096,1749.44,10.9011,12.6236,8613,8661,8871,8768,8842,8966,8739,=AVERAGE(L81:R81),
9.4,243.824,244.496,256.816,249.312,252,248.416,248.08,1742.94,11.2959,12.0279,8874,8604,8365,8600,8680,8952,8789,=AVERAGE(L82:R82),
9.5,245.84,254.576,241.024,247.856,249.76,254.016,246.064,1739.14,11.6725,11.4093,8786,8691,8820,8802,8651,8723,8766,=AVERAGE(L83:R83),
9.6,252.672,245.056,250.768,247.408,252.896,245.504,247.744,1742.05,12.0311,10.7681,9018,8959,8441,8704,8410,8914,8831,=AVERAGE(L84:R84),
9.7,248.752,252.784,250.208,252.448,253.232,255.696,245.392,1758.51,12.3722,10.1048,8606,8650,8492,9010,8615,8692,8649,=AVERAGE(L85:R85),
9.8,252.672,257.264,249.536,248.864,253.456,251.216,249.536,1762.54,12.6963,9.4199,8519,8644,8705,8672,8594,8579,8721,=AVERAGE(L86:R86),
9.9,252.224,246.848,244.496,249.76,247.296,245.728,249.984,1736.34,13.0036,8.71391,8816,8755,9002,8897,8957,8865,8624,=AVERAGE(L87:R87),
10,240.128,245.84,253.792,248.528,248.08,250.656,256.256,1743.28,13.2946,7.98715,9030,8570,8444,8716,8865,8619,8544,=AVERAGE(L88:R88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I88)
