Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
7.3,251.552,247.184,251.104,246.848,247.744,250.656,249.648,1744.74,13.1585,14.5627,8421,8587,8528,8765,8523,8843,9027,=AVERAGE(L61:R61),
7.4,249.088,250.656,250.992,246.288,255.808,250.432,247.52,1750.78,12.5848,15.0475,8644,8784,8762,8502,8189,8419,8936,=AVERAGE(L62:R62),
7.5,254.24,252,251.328,255.024,250.544,247.632,243.376,1754.14,11.9876,15.5071,8236,8811,8786,8724,8840,8876,8891,=AVERAGE(L63:R63),
7.6,247.632,249.088,251.888,254.912,246.176,254.576,246.512,1750.78,11.3674,15.9411,8853,8595,8929,8405,8677,8756,8931,=AVERAGE(L64:R64),
7.7,245.952,249.312,248.08,245.84,247.856,252.56,256.144,1745.74,10.7247,16.3491,8941,8676,9010,8914,8828,8659,8590,=AVERAGE(L65:R65),
7.8,250.096,252.56,250.656,254.576,250.992,253.232,249.648,1761.76,10.06,16.7309,8870,8714,8815,8738,8632,8568,8879,=AVERAGE(L66:R66),
7.9,253.792,248.192,252.784,244.608,247.408,246.064,240.24,1733.09,9.37372,17.086,8496,8665,8794,8672,8645,8501,9008,=AVERAGE(L67:R67),
8,237.888,249.312,231.84,244.496,248.08,257.376,249.76,1718.75,8.66625,17.4144,8648,8390,8824,8769,8553,8333,9012,=AVERAGE(L68:R68),
8.1,260.064,245.952,253.344,247.968,248.416,242.144,249.2,1747.09,7.93819,17.7156,8698,8652,8930,8944,8837,8602,8863,=AVERAGE(L69:R69),
8.2,219.072,239.344,226.576,230.384,242.48,220.976,230.832,1609.66,7.18999,17.9894,8876,9062,9320,9084,9058,9418,9392,=AVERAGE(L70:R70),
8.3,248.304,250.544,259.056,252.896,242.48,264.768,234.416,1752.46,6.42217,18.2356,8936,8746,9034,8856,8707,8886,8700,=AVERAGE(L71:R71),
8.4,22.512,29.008,20.16,37.408,24.528,19.824,37.632,191.072,7.03269,16.5113,11684,10692,10394,10853,10887,10369,11369,=AVERAGE(L72:R72),
8.5,261.632,237.664,246.4,230.272,257.936,243.6,222.656,1700.16,7.58922,16.1142,20767,22594,21897,23434,20757,22283,24311,=AVERAGE(L73:R73),
8.6,246.736,246.96,252,251.104,243.264,255.136,251.776,1746.98,7.60014,16.1142,8880,8749,8711,8548,8915,8622,8662,=AVERAGE(L74:R74),
8.7,246.848,247.632,248.864,245.056,247.184,245.616,246.512,1727.71,8.124,15.691,8857,8995,8802,8760,8698,8753,8738,=AVERAGE(L75:R75),
8.8,252.784,254.688,246.512,252.336,250.32,250.32,247.408,1754.37,8.63752,15.242,8921,8521,8486,8350,9025,8605,8640,=AVERAGE(L76:R76),
8.9,250.544,246.624,251.776,248.64,247.856,246.624,252.896,1744.96,9.13022,14.7676,8752,8658,8476,8712,8857,8769,8426,=AVERAGE(L77:R77),
9,244.384,244.608,249.984,252.336,247.184,251.216,253.456,1743.17,9.60249,14.2682,8630,8909,8431,8558,8831,8689,8598,=AVERAGE(L78:R78),
9.1,254.912,248.08,260.512,252.112,248.304,253.68,241.584,1759.18,10.0548,13.7441,8786,8970,8723,8810,8521,8813,8653,=AVERAGE(L79:R79),
9.2,242.592,242.592,241.472,247.408,254.464,249.312,252.784,1730.62,10.4875,13.1958,8643,8934,8618,8549,8732,8481,8673,=AVERAGE(L80:R80),
9.3,251.328,253.68,251.664,252.448,246.4,249.424,246.288,1751.23,10.9011,12.6236,8946,8583,8854,8614,8976,8450,8764,=AVERAGE(L81:R81),
9.4,253.456,251.104,243.6,242.48,241.92,253.456,247.408,1733.42,11.2959,12.0279,8712,8914,8959,8930,8713,8659,9043,=AVERAGE(L82:R82),
9.5,247.184,243.04,250.656,249.536,250.656,247.52,249.2,1737.79,11.6725,11.4093,8588,8791,8809,8779,8494,8456,8651,=AVERAGE(L83:R83),
9.6,248.08,250.88,252.224,249.536,251.216,247.072,248.976,1747.98,12.0311,10.7681,8643,8873,8563,8372,8773,8658,8699,=AVERAGE(L84:R84),
9.7,247.184,244.384,254.24,249.76,248.304,250.208,247.184,1741.26,12.3722,10.1048,9090,8912,8850,8887,8898,8957,8980,=AVERAGE(L85:R85),
9.8,248.416,248.08,246.176,254.24,254.128,247.184,246.848,1745.07,12.6963,9.41991,8682,8825,8324,8571,8508,8534,8722,=AVERAGE(L86:R86),
9.9,248.528,244.832,253.456,251.44,246.736,252.112,250.432,1747.54,13.0036,8.71387,8902,9120,8644,8772,8852,8528,9109,=AVERAGE(L87:R87),
10,251.664,251.888,249.648,243.152,248.304,247.408,244.832,1736.9,13.2946,7.98717,8250,8561,9011,8392,8594,8974,9000,=AVERAGE(L88:R88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I88)
