Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
4.2,19.936,21.952,31.472,21.168,22.4,28.896,37.408,183.232,7.23461,13.572,11398,11569,11056,10444,11836,12105,11814,=AVERAGE(L30:R30),
4.3,261.968,253.568,239.904,229.152,253.344,241.136,226.128,1705.2,7.24972,13.572,21114,21601,22588,23509,21671,22318,23678,=AVERAGE(L31:R31),
4.4,252.896,243.936,248.08,249.648,242.48,250.88,249.2,1737.12,7.98106,13.297,8452,9049,8593,8684,8817,8726,8428,=AVERAGE(L32:R32),
4.5,240.464,250.656,238.448,247.52,252.112,245.168,247.968,1722.34,8.72227,13.0061,9012,8617,9022,8516,8704,8846,8741,=AVERAGE(L33:R33),
4.6,252.896,245.728,252.112,258.832,246.624,246.848,249.648,1752.69,9.41416,12.6989,8645,8526,8836,8371,8800,8556,8595,=AVERAGE(L34:R34),
4.7,249.872,246.96,243.936,237.44,253.232,250.992,245.504,1727.94,10.0992,12.375,8702,8588,8727,8892,8583,8907,8384,=AVERAGE(L35:R35),
4.8,247.632,256.816,244.608,250.768,244.944,244.384,246.288,1735.44,10.7627,12.034,8905,8688,8871,8727,8483,9044,8636,=AVERAGE(L36:R36),
4.9,253.12,241.36,253.792,253.12,246.624,242.256,255.024,1745.3,11.4041,11.6755,8555,8546,8659,8715,8793,8567,8773,=AVERAGE(L37:R37),
5,241.136,248.192,249.2,246.848,254.688,255.696,241.696,1737.46,12.0229,11.2991,8705,8791,8418,8851,8638,8594,8721,=AVERAGE(L38:R38),
5.1,256.592,249.648,245.504,254.128,248.528,249.2,248.192,1751.79,12.6187,10.9044,8810,8966,8872,8591,8635,8377,8697,=AVERAGE(L39:R39),
5.2,242.816,244.16,251.104,242.592,253.68,250.096,250.768,1735.22,13.1911,10.491,8743,8927,8780,8756,8533,8642,8482,=AVERAGE(L40:R40),
5.3,250.992,246.624,254.128,253.456,246.512,244.944,253.12,1749.78,13.7397,10.0584,8767,8942,8750,8894,8755,8922,8291,=AVERAGE(L41:R41),
5.4,249.76,250.88,250.544,250.208,254.128,251.888,248.416,1755.82,14.264,9.60632,8732,8734,8626,8781,8777,8607,8972,=AVERAGE(L42:R42),
5.5,246.624,246.064,253.232,250.88,242.704,251.328,249.984,1740.82,14.7636,9.1342,8573,8764,8554,8671,8713,8758,8719,=AVERAGE(L43:R43),
5.6,246.4,259.84,248.864,248.08,250.432,248.528,255.024,1757.17,15.2382,8.64168,8860,8689,8616,8826,8620,8517,8541,=AVERAGE(L44:R44),
5.7,248.528,246.064,251.552,241.92,247.296,252,252.112,1739.47,15.6874,8.12834,8884,8531,8831,8742,8697,8650,8733,=AVERAGE(L45:R45),
5.8,246.288,247.184,251.44,248.304,247.296,249.536,242.256,1732.3,16.1108,7.59372,8860,8665,8512,8897,8495,8862,8765,=AVERAGE(L46:R46),
5.9,252.448,242.928,242.144,253.792,257.264,246.4,238.896,1733.87,16.5081,7.03746,8679,8665,8795,8758,8656,8790,8686,=AVERAGE(L47:R47),
6,249.088,254.576,246.512,247.632,255.808,250.432,249.088,1753.14,16.8791,6.45901,8909,8838,8513,8715,8663,8643,8596,=AVERAGE(L48:R48),
6.1,13.552,16.8,25.312,13.552,13.216,16.128,25.2,123.76,18.4098,5.80459,10071,9960,8863,9324,9295,9969,8849,=AVERAGE(L49:R49),
6.2,219.52,203.28,187.6,207.2,196.112,214.032,191.632,1419.38,17.8146,7.67851,25889,28487,30821,27634,29577,26706,30500,=AVERAGE(L50:R50),
6.3,231.168,221.76,208.656,222.768,221.648,213.136,211.344,1530.48,17.5229,8.41368,9431,9238,10643,10227,9907,10640,10241,=AVERAGE(L51:R51),
6.4,247.072,256.368,253.008,246.288,248.192,251.552,251.44,1753.92,17.2041,9.12838,8627,8547,8660,8723,8427,8709,8824,=AVERAGE(L52:R52),
6.5,250.208,252.896,248.528,254.24,249.984,249.424,247.072,1752.35,16.8583,9.82217,8790,8389,8742,8478,8719,8709,8676,=AVERAGE(L53:R53),
6.6,249.312,245.616,247.632,247.52,250.432,249.76,256.928,1747.2,16.4858,10.4945,8756,8698,8602,8691,8780,8623,8484,=AVERAGE(L54:R54),
6.7,242.928,252.448,249.872,246.288,244.608,256.032,243.6,1735.78,16.0869,11.145,9011,8538,8868,8851,8930,8899,8730,=AVERAGE(L55:R55),
6.8,251.888,252.336,248.192,254.016,244.16,241.36,251.888,1743.84,15.662,11.773,8908,8899,8986,8844,8851,8672,8675,=AVERAGE(L56:R56),
6.9,250.992,247.408,244.496,246.176,252.112,248.976,254.912,1745.07,15.2113,12.3783,8623,8703,8477,8685,8640,8561,8700,=AVERAGE(L57:R57),
7,249.312,255.696,249.76,249.872,243.936,251.664,234.64,1734.88,14.7352,12.9603,8849,8698,8933,8875,8789,8586,8816,=AVERAGE(L58:R58),
7.1,241.024,241.808,249.2,253.344,258.608,252.672,255.808,1752.46,14.2342,13.5186,8803,8563,8584,8593,8752,8820,8640,=AVERAGE(L59:R59),
7.2,247.968,254.688,254.688,243.936,245.728,246.736,249.2,1742.94,13.7084,14.0529,8798,8685,8891,8801,8849,8777,8857,=AVERAGE(L60:R60),
7.3,251.44,252.448,243.824,252.336,247.744,250.768,248.08,1746.64,13.1585,14.5627,8672,8813,8839,8578,8943,8652,8494,=AVERAGE(L61:R61),
7.4,251.44,245.056,248.864,255.248,241.808,251.888,253.904,1748.21,12.5847,15.0475,8531,8885,8772,8444,8674,8682,8704,=AVERAGE(L62:R62),
7.5,249.984,249.648,253.904,248.192,252.224,251.328,246.064,1751.34,11.9876,15.5071,8841,8528,8533,8725,8909,8537,9002,=AVERAGE(L63:R63),
7.6,248.528,257.04,249.2,248.192,248.864,250.096,252.448,1754.37,11.3674,15.9411,8818,8409,8952,8699,8527,8442,8475,=AVERAGE(L64:R64),
7.7,247.296,243.712,252.784,251.552,253.68,253.68,251.664,1754.37,10.7247,16.3491,8976,8807,8705,8802,8749,8716,8675,=AVERAGE(L65:R65),
7.8,250.096,250.32,250.88,253.232,252,251.44,248.64,1756.61,10.06,16.7309,8602,8743,8432,8784,8419,8384,8396,=AVERAGE(L66:R66),
7.9,254.464,250.208,249.648,240.24,242.928,252.672,243.152,1733.31,9.37368,17.0861,8407,8906,8454,8662,8791,8599,8845,=AVERAGE(L67:R67),
8,249.424,247.968,239.68,258.944,247.968,240.8,246.4,1731.18,8.66626,17.4144,8734,8569,8447,8573,8847,8534,8898,=AVERAGE(L68:R68),
8.1,254.352,250.432,250.208,240.24,249.424,247.296,253.232,1745.18,7.93817,17.7156,8349,8614,8903,8611,8577,8724,8645,=AVERAGE(L69:R69),
8.2,209.216,227.696,229.936,233.968,222.768,229.376,213.808,1566.77,7.18999,17.9894,9339,9012,9895,9257,9322,10134,10668,=AVERAGE(L70:R70),
8.3,253.904,246.288,243.712,242.816,250.096,239.008,244.048,1719.87,6.4222,18.2356,8626,8361,8469,8853,9066,8477,8800,=AVERAGE(L71:R71),
8.4,0,21.84,10.864,15.12,21.616,0,10.304,79.744,7.03269,16.5113,0,10101,12415,11559,11668,0,12572,=AVERAGE(L72:R72),
8.5,258.832,231.056,240.8,232.96,224.448,254.912,249.088,1692.1,7.58922,16.1142,22885,24881,23836,24837,25268,22954,23406,=AVERAGE(L73:R73),
8.6,250.096,249.76,249.648,255.92,247.744,247.856,251.216,1752.24,7.60028,16.1142,8792,8614,8796,8876,8446,8609,8801,=AVERAGE(L74:R74),
8.7,23.968,19.04,7.28,18.144,8.176,11.424,1.232,89.264,8.124,15.691,10944,9550,7275,9593,7521,9551,9595,=AVERAGE(L75:R75),
8.8,0,0,0,0,0,0,0,0,8.6375,15.242,0,0,0,0,0,0,0,=AVERAGE(L76:R76),
8.9,0,0,0,0,0,0,0,0,9.13019,14.7677,0,0,0,0,0,0,0,=AVERAGE(L77:R77),
9,0,0,0,0,0,0,0,0,9.60246,14.2682,0,0,0,0,0,0,0,=AVERAGE(L78:R78),
9.1,0,0,0,0,0,0,0,0,10.0548,13.7442,0,0,0,0,0,0,0,=AVERAGE(L79:R79),
9.2,0,0,0,0,0,0,0,0,10.4876,13.1958,0,0,0,0,0,0,0,=AVERAGE(L80:R80),
9.3,0,0,0,0,0,0,0,0,10.9011,12.6236,0,0,0,0,0,0,0,=AVERAGE(L81:R81),
9.4,0,0,0,0,0,0,0,0,11.2959,12.028,0,0,0,0,0,0,0,=AVERAGE(L82:R82),
9.5,0,0,0,0,0,0,0,0,11.6724,11.4093,0,0,0,0,0,0,0,=AVERAGE(L83:R83),
9.6,0,0,0,0,0,0,0,0,12.0311,10.7681,0,0,0,0,0,0,0,=AVERAGE(L84:R84),
9.7,0,37.744,37.744,0,37.744,37.744,37.744,188.72,12.3722,10.1049,0,1035931,1034930,0,1034526,1039046,1038548,=AVERAGE(L85:R85),
9.8,0,0,0,0,0,0,0,0,12.6963,9.41996,0,0,0,0,0,0,0,=AVERAGE(L86:R86),
9.9,0,0,0,0,0,0,0,0,13.0039,8.71391,0,0,0,0,0,0,0,=AVERAGE(L87:R87),
10,0,0,0,0,0,0,0,0,13.2946,7.9872,0,0,0,0,0,0,0,=AVERAGE(L88:R88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I88)
