Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,40.656,28.56,28.56,28.56,28.56,28.56,28.56,269.248,14.394,15.0139,57318,74961,73800,74731,75218,75744,76320,76859,=AVERAGE(M3:T3),
1.6,203.952,230.16,229.04,227.472,221.984,222.432,211.344,202.72,1749.1,14.394,15.0139,9886,10045,13877,14218,14630,15187,15593,16296,=AVERAGE(M4:T4),
1.7,231.168,225.904,233.296,227.696,226.352,211.792,222.208,239.456,1817.87,14.394,15.0139,10188,9544,9995,9592,10105,10027,9519,9827,=AVERAGE(M5:T5),
1.8,223.552,220.752,219.632,226.016,227.136,227.808,231.056,225.008,1800.96,14.394,15.0139,9889,9778,10184,9757,10076,9860,9871,9778,=AVERAGE(M6:T6),
1.9,224.784,225.344,231.056,222.096,219.632,232.512,227.248,220.416,1803.09,14.394,15.0139,10249,10132,10251,10044,10189,9901,10166,10212,=AVERAGE(M7:T7),
2,229.152,226.912,227.696,225.68,222.544,225.232,217.28,222.88,1797.38,14.2957,15.0676,9819,10368,10188,9783,10231,9978,10438,9560,=AVERAGE(M8:T8),
2.1,221.984,227.584,227.136,228.592,227.36,226.8,228.704,226.128,1814.29,14.0655,15.1842,9809,9845,10009,10288,10397,10137,10096,10402,=AVERAGE(M9:T9),
2.2,226.464,227.36,226.24,223.216,227.808,223.552,220.864,228.816,1804.32,13.8206,15.2962,9965,9858,10271,10064,10327,10385,10303,10073,=AVERAGE(M10:T10),
2.3,222.992,224.56,222.096,219.296,225.232,233.184,224.896,222.88,1795.14,13.5605,15.4034,9956,10101,10359,10169,9988,9807,10243,10322,=AVERAGE(M11:T11),
2.4,231.168,224.672,220.528,217.616,228.704,221.424,228.816,227.92,1800.85,13.2848,15.5056,10009,9930,10190,10096,9830,9903,10089,9925,=AVERAGE(M12:T12),
2.5,221.424,228.032,224.672,235.424,219.408,219.408,226.24,226.8,1801.41,12.9932,15.6027,10165,9938,10308,10166,9987,10231,10333,10095,=AVERAGE(M13:T13),
2.6,217.728,232.736,235.648,227.248,228.032,226.688,223.104,217.168,1808.35,12.6853,15.6945,10241,10144,10016,9736,10043,9998,10054,10022,=AVERAGE(M14:T14),
2.7,226.128,225.12,211.232,222.208,228.928,226.016,237.44,233.744,1810.82,12.3607,15.7808,10065,9556,10181,9740,9829,10243,9657,10017,=AVERAGE(M15:T15),
2.8,227.136,217.392,225.904,228.144,222.32,236.992,212.912,232.064,1802.86,12.019,15.8615,9678,10142,9654,9633,9559,9312,9683,10310,=AVERAGE(M16:T16),
2.9,223.664,236.992,228.592,223.776,217.728,219.296,229.936,221.648,1801.63,11.6597,15.9363,9624,9566,9681,9924,9842,9871,10418,9529,=AVERAGE(M17:T17),
3,237.104,219.632,231.168,223.552,230.272,224.56,228.032,214.368,1808.69,11.2825,16.0051,10023,9902,10021,10231,10187,10196,9973,10313,=AVERAGE(M18:T18),
3.1,224.112,227.92,225.792,219.856,228.032,228.592,220.08,226.576,1800.96,10.8871,16.0676,10339,10243,10214,10344,10014,10240,10319,9943,=AVERAGE(M19:T19),
3.2,220.976,223.888,220.976,231.84,223.776,225.008,231.168,232.736,1810.37,10.4728,16.1237,9913,9918,9907,9698,9646,10322,10139,9875,=AVERAGE(M20:T20),
3.3,229.712,228.144,228.704,225.904,226.576,221.872,229.824,224.672,1815.41,10.0394,16.1731,9726,9918,9761,9888,9721,9942,9543,9805,=AVERAGE(M21:T21),
3.4,225.232,229.6,224.56,221.088,224.784,231.728,222.208,224.896,1804.1,9.58644,16.2156,10232,9901,10090,10192,9807,10164,10199,10112,=AVERAGE(M22:T22),
3.5,230.72,224.896,225.008,228.256,226.688,221.872,225.904,216.384,1799.73,9.11346,16.2511,9963,10181,10308,10060,10101,10032,10147,9703,=AVERAGE(M23:T23),
3.6,209.328,230.384,223.328,215.936,229.264,225.008,229.488,229.6,1792.34,8.62006,16.2793,10012,9758,10033,10149,10093,9720,9825,10014,=AVERAGE(M24:T24),
3.7,225.792,231.056,216.048,228.032,217.728,231.28,216.272,229.264,1795.47,8.10581,16.2999,9915,9555,10090,9717,10149,9871,9636,10164,=AVERAGE(M25:T25),
3.8,233.072,215.6,230.048,230.832,226.24,218.4,231.392,215.936,1801.52,7.57028,16.3127,10169,9573,9803,9672,9114,9657,9658,9895,=AVERAGE(M26:T26),
