Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
1.4,0,0,0,14.394,15.0139,0,0,=AVERAGE(G2:H2),
1.5,57.232,40.656,97.888,14.394,15.0139,57164,74862,=AVERAGE(G3:H3),
1.6,283.696,293.776,577.472,14.394,15.0139,5623,6292,=AVERAGE(G4:H4),
1.7,298.032,298.48,596.512,14.394,15.0139,5380,5378,=AVERAGE(G5:H5),
1.8,298.48,299.936,598.416,14.394,15.0139,5371,5370,=AVERAGE(G6:H6),
1.9,298.816,298.48,597.296,14.394,15.0139,5381,5375,=AVERAGE(G7:H7),
2,299.712,298.592,598.304,14.2957,15.0676,5372,5382,=AVERAGE(G8:H8),
2.1,298.368,298.816,597.184,14.0656,15.1842,5378,5373,=AVERAGE(G9:H9),
2.2,298.032,299.376,597.408,13.8206,15.2962,5385,5376,=AVERAGE(G10:H10),
2.3,299.04,298.032,597.072,13.5605,15.4034,5378,5380,=AVERAGE(G11:H11),
2.4,298.368,299.152,597.52,13.2848,15.5056,5381,5376,=AVERAGE(G12:H12),
2.5,298.592,299.264,597.856,12.9932,15.6027,5374,5380,=AVERAGE(G13:H13),
2.6,298.144,298.704,596.848,12.6853,15.6945,5386,5365,=AVERAGE(G14:H14),
2.7,298.48,298.928,597.408,12.3607,15.7808,5380,5386,=AVERAGE(G15:H15),
2.8,298.144,298.256,596.4,12.019,15.8615,5387,5376,=AVERAGE(G16:H16),
2.9,298.592,298.256,596.848,11.6597,15.9363,5375,5373,=AVERAGE(G17:H17),
3,298.368,298.48,596.848,11.2826,16.0051,5385,5383,=AVERAGE(G18:H18),
3.1,298.816,298.256,597.072,10.8871,16.0676,5373,5383,=AVERAGE(G19:H19),
3.2,298.704,298.704,597.408,10.4728,16.1237,5375,5386,=AVERAGE(G20:H20),
3.3,299.712,297.808,597.52,10.0394,16.1731,5375,5365,=AVERAGE(G21:H21),
3.4,298.256,298.368,596.624,9.58647,16.2156,5383,5374,=AVERAGE(G22:H22),
3.5,298.48,298.48,596.96,9.11346,16.2511,5365,5395,=AVERAGE(G23:H23),
3.6,298.256,298.48,596.736,8.62007,16.2793,5396,5385,=AVERAGE(G24:H24),
3.7,299.6,298.256,597.856,8.10584,16.2999,5374,5359,=AVERAGE(G25:H25),
3.8,299.936,300.272,600.208,7.57029,16.3127,5354,5386,=AVERAGE(G26:H26),
3.9,299.6,298.704,598.304,7.01306,16.3175,5383,5391,=AVERAGE(G27:H27),
4,299.712,297.92,597.632,6.43365,16.3141,5372,5379,=AVERAGE(G28:H28),
4.1,299.6,297.92,597.52,5.8317,16.3021,5390,5372,=AVERAGE(G29:H29),
4.2,17.36,18.032,35.392,7.23404,13.572,5316,5341,=AVERAGE(G30:H30),
4.3,254.464,248.864,503.328,7.32539,13.572,20948,21593,=AVERAGE(G31:H31),
4.4,298.816,299.376,598.192,7.98104,13.297,5374,5367,=AVERAGE(G32:H32),
4.5,297.92,298.256,596.176,8.70794,13.0061,5368,5387,=AVERAGE(G33:H33),
4.6,299.376,298.032,597.408,9.41414,12.6989,5374,5389,=AVERAGE(G34:H34),
